MSR_CA1,HInfo_CA1,MSR_SUB,HInfo_SUB,MSR_posCA1,HInfo_posCA1,MSR_posSUB,HInfo_posSUB
0.27695916695,1.2079177851,0.2770515235666667,0.23321025043333332,0.27695916695,0.044236417449999996,0.2770515235666667,0.33319846373333334
0.2952935295,0.52125958455,0.27736098783333335,0.1483787601,0.2952935295,0.06355926149999999,0.27736098783333335,0.26686085880000004
0.29494560430000005,0.46918993435,0.2846379443,0.23625647900000002,0.29494560430000005,0.07251387170000001,0.2846379443,0.2921544182
0.29616208104999997,0.47022297745,0.2770769813,0.1578803108,0.29616208104999997,0.0914066258,0.2770769813,0.4802519186
0.29326057135,0.9059017680500001,0.2671101179,0.1384402325,0.29326057135,0.05768733485000001,0.2671101179,0.31160964700000005
0.2940143927,0.70251562755,0.2772424669,0.18880752450000002,0.2940143927,0.07564852555000001,0.2772424669,0.2567277779
0.2981863476,0.45633894070000003,0.2624686922,0.09194734190000001,0.2981863476,0.06180216845,0.2624686922,0.2886820493
0.2882441738,0.20235720035000002,0.28635826540000003,0.5092375709,0.2882441738,0.153528401,0.28635826540000003,0.2310517795
0.29660110679999996,1.1283517466000001,0.2601227074,0.099977704,0.29660110679999996,0.0330265067,0.2601227074,0.3221117061
0.28939363415,1.0185062208,0.27150103800000003,0.3502186453,0.28939363415,0.0430517267,0.27150103800000003,0.35272253530000003
0.29928082545,0.78726528205,0.27643203110000003,0.1448345825,0.29928082545,0.042309073200000005,0.27643203110000003,0.3473008702
0.29358708776666664,0.34358578438333337,0.29842158220000004,0.2517960264,0.29358708776666664,0.11527171756666667,0.29842158220000004,0.1499840734
0.29636182197500005,0.45283906199999996,0.270856454,0.22504453,0.29636182197500005,0.062043895550000006,0.270856454,0.2509426893
0.29404161785,0.7414494930500001,0.2589793252,0.3005622734,0.29404161785,0.0796350222,0.2589793252,0.3566637446
0.29543014951111113,0.4178298481666667,0.26072396740000003,0.2573158906,0.29543014951111113,0.10470759671111111,0.26072396740000003,0.3491553524
0.2933132173666667,0.7109424640833334,0.2832801331,0.0967199707,0.2933132173666667,0.048752629250000006,0.2832801331,0.1760666306
0.29189972719,0.40342285636,0.2710241506,0.10603836030000001,0.29189972719,0.08101963004000001,0.2710241506,0.33404197210000003
0.29592987546000005,0.5683739360400001,0.2797864559,0.23485014280000002,0.29592987546000005,0.08341482268,0.2797864559,0.24429677900000002
0.29389268882499997,0.394501141025,0.26496194250000005,0.1824211183,0.29389268882499997,0.0753645502,0.26496194250000005,0.30926104335000004
0.29407169860000004,0.7052556949333333,0.26703833125,0.11394354825000001,0.29407169860000004,0.06940264906666667,0.26703833125,0.34963867140000005
0.29742300145,2.09837652375,0.2827179553,0.14827254155,0.29742300145,0.050348197750000004,0.2827179553,0.36926378735
0.2910914219,0.33351924103333336,0.2776811272,0.2018102571,0.2910914219,0.09760831910000001,0.2776811272,0.2457538182
0.2967427218,0.3560920871,0.28617258225,0.19330218189999998,0.2967427218,0.1093096105,0.28617258225,0.20182065529999998
0.29652983885,0.35469053270000006,0.2833588087,0.1823400379,0.29652983885,0.10058077570000001,0.2833588087,0.174703519
0.2989377098,0.4007046733333333,0.26906378965,0.10478009485,0.2989377098,0.08845038886666667,0.26906378965,0.33673541815
0.2838784234333333,1.1377811975,0.26844450495000005,0.13567054065,0.2838784234333333,0.0501995076,0.26844450495000005,0.2957246073
0.29614125436666666,0.34120565370000006,0.2877334923,0.191782173,0.29614125436666666,0.08069465903333332,0.2877334923,0.18856064320000002
0.2972738627,0.6011161837000001,0.2751069991,0.1528720119,0.2972738627,0.06704690585,0.2751069991,0.2196315145
0.29582891285,0.5756226634,0.2922034294,0.42794037090000003,0.29582891285,0.0703134286,0.2922034294,0.21901540360000002
0.29322775613333335,0.35389348035,0.2636744199,0.07497988715000001,0.29322775613333335,0.12371938361666668,0.2636744199,0.20396807100000003
0.27535659576666666,1.1895325067,0.2635895883,0.07616277810000001,0.27535659576666666,0.0409284584,0.2635895883,0.1958444245
0.2931007466,0.75069591655,0.28554779095,0.1764813032,0.2931007466,0.051451002800000006,0.28554779095,0.13089632605
0.2976744417,0.6583577436500001,0.2756986439,0.2112573118,0.2976744417,0.0557334414,0.2756986439,0.2098683715
0.29057779495,0.40730932095000005,0.2549746172333333,0.060728250766666665,0.29057779495,0.0671703617,0.2549746172333333,0.2985825478
0.2949094014,0.62428276365,0.26340601175,0.10871190820000001,0.2949094014,0.06191416855,0.26340601175,0.2901360979
0.28770647715000003,0.84126897755,0.2653451002,0.0908385223,0.28770647715000003,0.04831383465,0.2653451002,0.304526124
0.2892844081333334,1.0101014876666667,0.2583091511333333,0.09238504323333334,0.2892844081333334,0.05629591456666667,0.2583091511333333,0.293786406
0.296103738825,0.451776899675,0.2922675997,0.9911113585,0.296103738825,0.067901087975,0.2922675997,0.1244948776
0.28400712995,0.4205561826,0.26189770795,0.10051641285,0.28400712995,0.0732907712,0.26189770795,0.39537503495000004
0.2938298937,0.1983748737,0.2653751647,0.2447240976,0.2938298937,0.0954963301,0.2653751647,0.3907509938
0.28999242285000004,0.24850866405,0.28461457286666664,0.5265364593666666,0.28999242285000004,0.10380555105,0.28461457286666664,0.1817051273666667
0.29441298379999997,0.42262012326000004,0.26750893855,0.22491524715,0.29441298379999997,0.10505215112000002,0.26750893855,0.1675688568
