OHK_CA1,HInfo_CA1,OHK_SUB,HInfo_SUB,OHK_posCA1,HInfo_posCA1,OHK_posSUB,HInfo_posSUB
0.33744740445,0.58334360445,0.2500832107,0.1418602842,0.33744740445,0.0568119805,0.2500832107,0.22110945976666666
0.41137269695,0.8498468187500001,0.2924805191666667,0.1685960708333333,0.41137269695,0.0304762677,0.2924805191666667,0.24355881143333336
0.40366964195,1.2079177851,0.2493025693666667,0.23321025043333332,0.40366964195,0.044236417449999996,0.2493025693666667,0.33319846373333334
0.37386933910000003,0.52125958455,0.24325964076666665,0.1483787601,0.37386933910000003,0.06355926149999999,0.24325964076666665,0.26686085880000004
0.39272523825,0.46918993435,0.2923162534,0.23625647900000002,0.39272523825,0.07251387170000001,0.2923162534,0.2921544182
0.3688317635,0.47022297745,0.2557582102,0.1578803108,0.3688317635,0.0914066258,0.2557582102,0.4802519186
0.36649672855000004,0.9059017680500001,0.2192853955,0.1384402325,0.36649672855000004,0.05768733485000001,0.2192853955,0.31160964700000005
0.34094042455,0.70251562755,0.23875209390000002,0.18880752450000002,0.34094042455,0.07564852555000001,0.23875209390000002,0.2567277779
0.39047001505,0.45633894070000003,0.1683271866,0.09194734190000001,0.39047001505,0.06180216845,0.1683271866,0.2886820493
0.33853064890000006,0.20235720035000002,0.3384059826,0.5092375709,0.33853064890000006,0.153528401,0.3384059826,0.2310517795
0.43791748245,1.1283517466000001,0.1872203948,0.099977704,0.43791748245,0.0330265067,0.1872203948,0.3221117061
0.41098517255,1.0185062208,0.1914171017,0.3502186453,0.41098517255,0.0430517267,0.1914171017,0.35272253530000003
0.38725449340000007,0.78726528205,0.23921007400000002,0.1448345825,0.38725449340000007,0.042309073200000005,0.23921007400000002,0.3473008702
0.4009976553833334,0.34358578438333337,0.342537576,0.2517960264,0.4009976553833334,0.11527171756666667,0.342537576,0.1499840734
0.399680566,0.45283906199999996,0.2090857362,0.22504453,0.399680566,0.062043895550000006,0.2090857362,0.2509426893
0.4403019146,0.7414494930500001,0.1577690396,0.3005622734,0.4403019146,0.0796350222,0.1577690396,0.3566637446
0.40168399954444445,0.4178298481666667,0.1768312426,0.2573158906,0.40168399954444445,0.10470759671111111,0.1768312426,0.3491553524
0.37798527071666665,0.7109424640833334,0.2825702965,0.0967199707,0.37798527071666665,0.048752629250000006,0.2825702965,0.1760666306
0.33908510154000004,0.40342285636,0.2098732178,0.10603836030000001,0.33908510154000004,0.08101963004000001,0.2098732178,0.33404197210000003
0.39401055292,0.5683739360400001,0.2316817226,0.23485014280000002,0.39401055292,0.08341482268,0.2316817226,0.24429677900000002
0.3354612534,0.394501141025,0.1799216761,0.1824211183,0.3354612534,0.0753645502,0.1799216761,0.30926104335000004
0.41565904130000003,0.7052556949333333,0.18649338599999998,0.11394354825000001,0.41565904130000003,0.06940264906666667,0.18649338599999998,0.34963867140000005
0.41025773919999997,2.09837652375,0.26730642295,0.14827254155,0.41025773919999997,0.050348197750000004,0.26730642295,0.36926378735
0.3480550396,0.33351924103333336,0.24717144330000002,0.2018102571,0.3480550396,0.09760831910000001,0.24717144330000002,0.2457538182
0.38039124420000003,0.3560920871,0.30649697775,0.19330218189999998,0.38039124420000003,0.1093096105,0.30649697775,0.20182065529999998
0.37822171285000006,0.35469053270000006,0.32827075440000003,0.1823400379,0.37822171285000006,0.10058077570000001,0.32827075440000003,0.174703519
0.388567269,0.4007046733333333,0.20725391635,0.10478009485,0.388567269,0.08845038886666667,0.20725391635,0.33673541815
0.4256124045,1.1377811975,0.19965421830000002,0.13567054065,0.4256124045,0.0501995076,0.19965421830000002,0.2957246073
0.37284084853333327,0.34120565370000006,0.2917092305,0.191782173,0.37284084853333327,0.08069465903333332,0.2917092305,0.18856064320000002
0.3784008885,0.6011161837000001,0.2162669178,0.1528720119,0.3784008885,0.06704690585,0.2162669178,0.2196315145
0.3771404326,0.5756226634,0.3711390728,0.42794037090000003,0.3771404326,0.0703134286,0.3711390728,0.21901540360000002
0.37470901805000006,0.35389348035,0.20737515855,0.07497988715000001,0.37470901805000006,0.12371938361666668,0.20737515855,0.20396807100000003
0.4534428046666667,1.1895325067,0.21313932260000001,0.07616277810000001,0.4534428046666667,0.0409284584,0.21313932260000001,0.1958444245
0.38523109275,0.75069591655,0.29823675015,0.1764813032,0.38523109275,0.051451002800000006,0.29823675015,0.13089632605
0.4102688711,0.6583577436500001,0.2447137453,0.2112573118,0.4102688711,0.0557334414,0.2447137453,0.2098683715
0.3273918976,0.40730932095000005,0.16982835170000002,0.060728250766666665,0.3273918976,0.0671703617,0.16982835170000002,0.2985825478
0.37692557825000006,0.62428276365,0.20341747720000003,0.10871190820000001,0.37692557825000006,0.06191416855,0.20341747720000003,0.2901360979
0.38772062855,0.84126897755,0.1959614289,0.0908385223,0.38772062855,0.04831383465,0.1959614289,0.304526124
0.4367982247,1.0101014876666667,0.17965614050000003,0.09238504323333334,0.4367982247,0.05629591456666667,0.17965614050000003,0.293786406
0.406572711575,0.451776899675,0.35463047470000003,0.9911113585,0.406572711575,0.067901087975,0.35463047470000003,0.1244948776
0.31027160205000004,0.4205561826,0.15452336485,0.10051641285,0.31027160205000004,0.0732907712,0.15452336485,0.39537503495000004
0.30455931810000003,0.1983748737,0.1938711065,0.2447240976,0.30455931810000003,0.0954963301,0.1938711065,0.3907509938
0.33728288435,0.24850866405,0.3069455251,0.5265364593666666,0.33728288435,0.10380555105,0.3069455251,0.1817051273666667
0.36652151668000005,0.42262012326000004,0.22954037905000002,0.22491524715,0.36652151668000005,0.10505215112000002,0.22954037905000002,0.1675688568
