Nspikes,OHK-OR_CA1,Rmax_OHK-OR_CA1,Nspikes,OHK-OR_SUB,Rmax_OHK-OR_SUB,Nspikes,OHK-AND_CA1,Rmax_OHK-AND_CA1,Nspikes,OHK-AND_SUB,Rmax_OHK-AND_SUB,Poss_Nspikes,OHK-PossOR_CA1,Rmax_OHK-PossOR_CA1,Poss_Nspikes,OHK-PossOR_SUB,Rmax_OHK-PossOR_SUB,Poss_Nspikes,OHK-PossAND_CA1,Rmax_OHK-PossAND_CA1,Poss_Nspikes,OHK-PossAND_SUB,Rmax_OHK-PossAND_SUB
23.666666666666668,0.3431498076,0.3749552068,23.666666666666668,0.17636601276666664,0.20968792239166667,23.666666666666668,0.0,0.3749552068,23.666666666666668,0.3609536473833333,0.20968792239166667,19.666666666666668,0.1885951763,0.2009600998,19.666666666666668,0.16631434806666667,0.17825974424166666,19.666666666666668,0.5,0.2009600998,19.666666666666668,0.42749935315000004,0.17825974424166666
6.5,0.2969218422,0.29859485475,6.5,0.27790276156666666,0.30012254820000006,6.5,0.5793801643000001,0.29859485475,6.5,0.46128587196666665,0.30012254820000006,6.833333333333333,0.1751592045,0.21539597755,6.833333333333333,0.16385253608333336,0.18958405033333336,6.833333333333333,0.5793801643000001,0.21539597755,6.833333333333333,0.5067586593,0.18958405033333336
11.5,0.2168185752,0.2743568415,11.5,0.3145092611333334,0.31942315778333336,11.5,0.4124469053,0.2743568415,11.5,0.45204007851999994,0.31942315778333336,9.166666666666666,0.1608124266,0.1795410971,9.166666666666666,0.17178681851666666,0.18818999865000005,9.166666666666666,0.4124469053,0.1795410971,9.166666666666666,0.39635864962000006,0.18818999865000005
4.666666666666667,0.3324964253,0.35462984565,4.666666666666667,0.27524393703333333,0.3207347982416667,4.666666666666667,0.0,0.35462984565,4.666666666666667,0.42078715245,0.3207347982416667,3.2,0.2111590767,0.210448974,3.2,0.1754055746333333,0.19763254535833333,3.2,0.0,0.210448974,3.2,0.5,0.19763254535833333
5.4,0.3436279935,0.35543596025,5.4,0.257079653,0.2960008269916667,5.4,0.0,0.35543596025,5.4,0.4402929761666667,0.2960008269916667,3.8333333333333335,0.2038037759,0.23418552870000003,3.8333333333333335,0.1813647826,0.19974467635833335,3.8333333333333335,0.0,0.23418552870000003,3.8333333333333335,0.5264832377249999,0.19974467635833335
5.333333333333333,0.33582434110000003,0.3666209106,5.333333333333333,0.27345694313333335,0.29434610845833337,5.333333333333333,0.0,0.3666209106,5.333333333333333,0.4985760626,0.29434610845833337,8.166666666666666,0.2014121698,0.25926940060000003,8.166666666666666,0.17111933931666667,0.19344707518333337,8.166666666666666,0.0,0.25926940060000003,8.166666666666666,0.51073784385,0.19344707518333337
5.333333333333333,0.3324402325,0.35424026505,5.333333333333333,0.21954909151666668,0.24199656561666671,5.333333333333333,0.0,0.35424026505,5.333333333333333,0.53423631642,0.24199656561666671,5.833333333333333,0.1779306846,0.22355591489999999,5.833333333333333,0.17409047193333335,0.1913780788666667,5.833333333333333,0.0,0.22355591489999999,5.833333333333333,0.45841027488,0.1913780788666667
7.5,0.3241256054,0.36029111825000004,7.5,0.2489805507166667,0.2986237324416667,7.5,0.0,0.36029111825000004,7.5,0.48881031242000006,0.2986237324416667,5.333333333333333,0.17912607930000002,0.23280382780000003,5.333333333333333,0.16469331951666666,0.194193861075,5.333333333333333,0.0,0.23280382780000003,5.333333333333333,0.4481630778,0.194193861075
3.8333333333333335,0.4153154457,0.410054282775,3.8333333333333335,0.2287892007,0.26263050373333335,3.8333333333333335,0.0,0.410054282775,3.8333333333333335,0.4931644918,0.26263050373333335,4.333333333333333,0.21091677785000001,0.238063931725,4.333333333333333,0.17458689358333335,0.19551997075000002,4.333333333333333,0.0,0.238063931725,4.333333333333333,0.50688633828,0.19551997075000002
1.0,0.4314571788,0.394139505825,1.0,0.21755898853333333,0.29763582775,1.0,0.0,0.394139505825,1.0,0.0,0.29763582775,1.0,0.2433344939,0.2552771647,1.0,0.18182261506666667,0.22363794206666668,1.0,0.0,0.2552771647,1.0,0.0,0.22363794206666668
12.5,0.3972184566,0.38118309460000005,12.5,0.20860428020000002,0.23149588710833338,12.5,0.0,0.38118309460000005,12.5,0.4432083658166666,0.23149588710833338,9.333333333333334,0.2308011366,0.28186890985,9.333333333333334,0.16909789051666668,0.18490951310833337,9.333333333333334,0.0,0.28186890985,9.333333333333334,0.45642913023333337,0.18490951310833337
90.0,0.25049202295,0.31834576115,90.0,0.17728766355,0.23891496695000003,90.0,0.0,0.31834576115,90.0,0.34167895740000004,0.23891496695000003,84.5,0.1688851912,0.21262172207500002,84.5,0.1468796097,0.17383271995,84.5,0.5,0.21262172207500002,84.5,0.364527352,0.17383271995
8.0,0.3883972176,0.39723727850000007,8.0,0.1957573088,0.27805905000000003,8.0,0.0,0.39723727850000007,8.0,0.5204260415,0.27805905000000003,4.0,0.2066321701,0.24024168645000002,4.0,0.17076135720000002,0.18923925070000003,4.0,0.0,0.24024168645000002,4.0,0.5,0.18923925070000003
86.5,0.37419914555,0.3896019351750001,86.5,0.19450894155,0.27094154402500004,86.5,0.0,0.3896019351750001,86.5,0.39696093715,0.27094154402500004,56.0,0.19859109605000003,0.24276429192500001,56.0,0.14871491520000002,0.17699177877500002,56.0,0.0,0.24276429192500001,56.0,0.3927350134,0.17699177877500002
51.5,0.19181402549999998,0.292439152175,51.5,0.19972700295,0.24482308197500002,51.5,0.5793801643000001,0.292439152175,51.5,0.38475533405,0.24482308197500002,63.5,0.1655146871,0.21031161652500002,63.5,0.16102455770000002,0.177286521975,63.5,0.4181656601,0.21031161652500002,63.5,0.2914626585,0.177286521975
32.0,0.40413041335,0.39884653375000007,32.0,0.20883287015000002,0.24449528495,32.0,0.0,0.39884653375000007,32.0,0.3551016586,0.24449528495,28.5,0.22888080755,0.23881346820000002,28.5,0.16958022465,0.17393341,28.5,0.0,0.23881346820000002,28.5,0.28687555070000004,0.17393341
26.0,0.37423882685,0.40711009472500004,26.0,0.20695875345,0.24524742360000001,26.0,0.5,0.40711009472500004,26.0,0.2830442582,0.24524742360000001,64.0,0.20400553025,0.244420215525,64.0,0.15698569420000003,0.18015370055000002,64.0,0.0,0.244420215525,64.0,0.3461194708,0.18015370055000002
46.5,0.36314985750000006,0.40029812105000007,46.5,0.19833030005000002,0.248950126025,46.5,0.0,0.40029812105000007,46.5,0.46026628570000006,0.248950126025,41.5,0.1948362138,0.23786643902500001,41.5,0.1633986146,0.1838852935,41.5,0.0,0.23786643902500001,41.5,0.3226442033,0.1838852935
46.5,0.38194460585,0.35490394485,46.5,0.19833030005000002,0.248950126025,46.5,0.0,0.35490394485,46.5,0.46026628570000006,0.248950126025,38.5,0.21422542055,0.236754586,38.5,0.1606407861,0.18071625632500002,38.5,0.0,0.236754586,38.5,0.2506581325,0.18071625632500002
47.5,0.3841520915,0.37391524062500003,47.5,0.21292886815,0.2579512928,47.5,0.0,0.37391524062500003,47.5,0.39414556665,0.2579512928,31.5,0.23110977135,0.290753753625,31.5,0.15967814195000002,0.17776597192500002,31.5,0.0,0.290753753625,31.5,0.4441737122,0.17776597192500002
15.0,0.2390573322,0.2774551679,15.0,0.26676994815,0.339448802075,15.0,0.0,0.2774551679,15.0,0.3728194395,0.339448802075,11.0,0.17992580815,0.2218355643,11.0,0.18592689055,0.2093731764,11.0,0.0,0.2218355643,11.0,0.45459018630000003,0.2093731764
3.0,0.3674491857,0.4021756878,3.0,0.27304197,0.315926388725,3.0,0.0,0.4021756878,3.0,0.5793801643000001,0.315926388725,4.0,0.20711083800000002,0.2615127438,4.0,0.19376348585,0.22715918007500002,4.0,0.0,0.2615127438,4.0,0.5,0.22715918007500002
24.0,0.38159218850000004,0.33971100115,24.0,0.2690355245,0.318164153125,24.0,0.0,0.33971100115,24.0,0.4044941778,0.318164153125,21.0,0.19778832940000002,0.2519896299,21.0,0.16256254905,0.1850322016,21.0,0.0,0.2519896299,21.0,0.45867518905000004,0.1850322016
28.0,0.3765171731,0.31757582905000004,28.0,0.20603890925,0.26285733580000004,28.0,0.0,0.31757582905000004,28.0,0.3632272999,0.26285733580000004,40.5,0.22364554650000001,0.24718629255000002,40.5,0.15909333155,0.182556268425,40.5,0.0,0.24718629255000002,40.5,0.3390524138,0.182556268425
39.5,0.35150479744999996,0.345799646025,39.5,0.2558054045,0.30680677155,39.5,0.0,0.345799646025,39.5,0.5024564946000001,0.30680677155,14.5,0.21701534015,0.243993477025,14.5,0.16634521215,0.1830071182,14.5,0.0,0.243993477025,14.5,0.4607521994,0.1830071182
18.0,0.37067986555,0.37317356787500006,18.0,0.2711611685,0.3208303332,18.0,0.0,0.37317356787500006,18.0,0.3499218611,0.3208303332,20.0,0.24434917505000003,0.250972059525,20.0,0.18360187100000003,0.21797400252500002,20.0,0.0,0.250972059525,20.0,0.4298353486,0.21797400252500002
125.0,0.398950644,0.3989553664,125.0,0.20409533810000002,0.262699429425,125.0,0.0,0.3989553664,125.0,0.39348259765000004,0.262699429425,100.0,0.2196627498,0.23532570487499999,100.0,0.15871619365,0.17709007872500002,100.0,0.0,0.23532570487499999,100.0,0.39981758835000003,0.17709007872500002
4.0,0.45472000085000003,0.385998955175,4.0,0.21023604010000002,0.29297450575,4.0,0.0,0.385998955175,4.0,0.5,0.29297450575,7.0,0.20081149250000002,0.261917450025,7.0,0.1708296695,0.18925992525000002,7.0,0.0,0.261917450025,7.0,0.5544923071,0.18925992525000002
53.0,0.25128769715,0.323161621725,53.0,0.1950497512,0.24288232590000003,53.0,0.0,0.323161621725,53.0,0.3412685937,0.24288232590000003,31.5,0.16770941525,0.19267026225,31.5,0.1702849189,0.18636539115,31.5,0.4673127428,0.19267026225,31.5,0.33855563520000004,0.18636539115
0.0,0.3687567436,0.37675610887500005,0.0,0.1910495719333333,0.2203167158166667,0.0,0.0,0.37675610887500005,0.0,0.0,0.2203167158166667,22.333333333333332,0.20574406155000002,0.267763737525,22.333333333333332,0.16138742426666666,0.16967889825000002,22.333333333333332,0.0,0.267763737525,22.333333333333332,0.4373385122333333,0.16967889825000002
20.666666666666668,0.2859141836,0.28029603615000004,20.666666666666668,0.19657439026666668,0.23381938130000002,20.666666666666668,0.0,0.28029603615000004,20.666666666666668,0.46723424603333336,0.23381938130000002,22.333333333333332,0.18669345485,0.1988455482,22.333333333333332,0.1683216805,0.1692909419666667,22.333333333333332,0.0,0.1988455482,22.333333333333332,0.3522365152,0.1692909419666667
20.333333333333332,0.3260863452,0.3590421789,20.333333333333332,0.19862683353333332,0.22592337966666667,20.333333333333332,0.0,0.3590421789,20.333333333333332,0.4124510345000001,0.22592337966666667,23.666666666666668,0.2095098663,0.23506748640000003,23.666666666666668,0.16353716276666666,0.17791952291666668,23.666666666666668,0.0,0.23506748640000003,23.666666666666668,0.3804451142,0.17791952291666668
21.0,0.36889115920000004,0.38852624655,21.0,0.20611821789999998,0.23735460838333336,21.0,0.0,0.38852624655,21.0,0.31250589123333333,0.23735460838333336,13.333333333333334,0.2080765904,0.23245485510000002,13.333333333333334,0.17343218376666666,0.18185945476666668,13.333333333333334,0.0,0.23245485510000002,13.333333333333334,0.39980833450000003,0.18185945476666668
24.666666666666668,0.36734869600000003,0.36639107445,24.666666666666668,0.20922699860000002,0.23608933560000003,24.666666666666668,0.49430425040000003,0.36639107445,24.666666666666668,0.42684503413333336,0.23608933560000003,19.0,0.18289805180000002,0.22765151775,19.0,0.1690165698666667,0.17588784788333336,19.0,0.0,0.22765151775,19.0,0.42733068609999997,0.17588784788333336
49.0,0.384094932275,0.375346826675,49.0,0.16952266255,0.22264120667500004,49.0,0.0,0.375346826675,49.0,0.3865437774,0.22264120667500004,55.0,0.206501584325,0.22064684377500002,55.0,0.15209113005000002,0.166079296125,55.0,0.0,0.22064684377500002,55.0,0.33855076510000004,0.166079296125
10.5,0.36918034885,0.39441779575,10.5,0.21534435685,0.22744937210000005,10.5,0.4124469053,0.39441779575,10.5,0.4508814043,0.22744937210000005,9.5,0.18751693740000003,0.2228128321,9.5,0.1613014873,0.177430789025,9.5,0.0,0.2228128321,9.5,0.46499471295,0.177430789025
10.5,0.2115152345,0.29725501275,10.5,0.23281669040000003,0.2343358634,10.5,0.4508814043,0.29725501275,10.5,0.458228685,0.2343358634,10.5,0.1628076316,0.1903601567,10.5,0.16867557415,0.18694434442500002,10.5,0.5093303861,0.1903601567,10.5,0.4439093162,0.18694434442500002
14.0,0.4016905947,0.403662394325,14.0,0.18548628990000002,0.22089602255000002,14.0,0.0,0.403662394325,14.0,0.39203439100000004,0.22089602255000002,5.0,0.2292952423,0.218862008375,5.0,0.17422583060000002,0.19557185700000002,5.0,0.0,0.218862008375,5.0,0.4181656601,0.19557185700000002
68.66666666666667,0.3655733558,0.41192595530000004,68.66666666666667,0.17878691130000002,0.22585517826666665,68.66666666666667,0.0,0.41192595530000004,68.66666666666667,0.3073059751666667,0.22585517826666665,62.333333333333336,0.20282365295,0.22446875570000002,62.333333333333336,0.15573473413333336,0.16491812250000001,62.333333333333336,0.0,0.22446875570000002,62.333333333333336,0.35054905043333334,0.16491812250000001
11.5,0.35930514880000003,0.405113981625,11.5,0.22427893575000002,0.24574346740000003,11.5,0.0,0.405113981625,11.5,0.44411537635000004,0.24574346740000003,11.5,0.1978163427,0.2179149792,11.5,0.1718744587,0.17790951797500001,11.5,0.0,0.2179149792,11.5,0.4365023024,0.17790951797500001
9.0,0.3652185281,0.376014436125,9.0,0.26689638833333335,0.30844775735,9.0,0.0,0.376014436125,9.0,0.5028529716666666,0.30844775735,9.333333333333334,0.21118897525000002,0.227982043425,9.333333333333334,0.17001860193333332,0.18086175771666668,9.333333333333334,0.0,0.227982043425,9.333333333333334,0.4225685846,0.18086175771666668
7.666666666666667,0.40850749705,0.370084178225,7.666666666666667,0.3005176406,0.3286088500166667,7.666666666666667,0.0,0.370084178225,7.666666666666667,0.4912418029666667,0.3286088500166667,5.0,0.22366632425,0.279130683,5.0,0.1688860170666667,0.19391643238333336,5.0,0.0,0.279130683,5.0,0.43783568140000007,0.19391643238333336
3.6666666666666665,0.23884375665000002,0.30724684477499997,3.6666666666666665,0.2582116019666667,0.32756739228333337,3.6666666666666665,0.0,0.30724684477499997,3.6666666666666665,0.4673127428,0.32756739228333337,3.5,0.1661434315,0.20988349522500002,3.5,0.17268079453333332,0.20250268726666668,3.5,0.5544923071,0.20988349522500002,3.5,0.3552453213,0.20250268726666668
10.666666666666666,0.3651482535,0.386138362125,10.666666666666666,0.23993165176666667,0.25664969990000003,10.666666666666666,0.0,0.386138362125,10.666666666666666,0.4853216316,0.25664969990000003,10.666666666666666,0.19364625130000002,0.2375034596,10.666666666666666,0.17363607520000002,0.18205336449999998,10.666666666666666,0.0,0.2375034596,10.666666666666666,0.442661937,0.18205336449999998
8.0,0.37826196295000003,0.37850301880000004,8.0,0.258158789,0.26929111041666665,8.0,0.0,0.37850301880000004,8.0,0.4889797374666666,0.26929111041666665,10.333333333333334,0.19762977075,0.24002606507500002,10.333333333333334,0.17185231816666666,0.19077440520000002,10.333333333333334,0.0,0.24002606507500002,10.333333333333334,0.4004442643333333,0.19077440520000002
6.333333333333333,0.20261710715000003,0.2813402358,6.333333333333333,0.21512914183333334,0.2382015741,6.333333333333333,0.52993790305,0.2813402358,6.333333333333333,0.4312790076333333,0.2382015741,7.0,0.15851314445,0.207573389675,7.0,0.17347264480000002,0.18916813938333335,7.0,0.4124469053,0.207573389675,7.0,0.5091318525666667,0.18916813938333335
13.0,0.40869116405,0.387747617375,13.0,0.2707050065,0.33833702802500004,13.0,0.0,0.387747617375,13.0,0.34028242135000003,0.33833702802500004,14.5,0.27095296335,0.23607524135000002,14.5,0.17336075335,0.190844409575,14.5,0.0,0.23607524135000002,14.5,0.4943433302,0.190844409575
16.0,0.38866956220000004,0.39601117835,16.0,0.22897860790000002,0.30382196055,16.0,0.0,0.39601117835,16.0,0.49430425040000003,0.30382196055,14.0,0.2191472005,0.24168198867500004,14.0,0.158192157,0.17266377465,14.0,0.0,0.24168198867500004,14.0,0.505383499,0.17266377465
7.333333333333333,0.3914436992,0.389199204675,7.333333333333333,0.2412757518666667,0.24569182626666666,7.333333333333333,0.0,0.389199204675,7.333333333333333,0.4834696062,0.24569182626666666,7.666666666666667,0.2125892935,0.23512821217500002,7.666666666666667,0.17214036210000003,0.18943982204999998,7.666666666666667,0.0,0.23512821217500002,7.666666666666667,0.4766631419666667,0.18943982204999998
1.3333333333333333,0.2438882196,0.29429043355,1.3333333333333333,0.25305652953333335,0.30977978933333333,1.3333333333333333,0.0,0.29429043355,1.3333333333333333,0.0,0.30977978933333333,3.0,0.15706483365,0.23647524037500003,3.0,0.17488350883333337,0.2309780671666667,3.0,0.0,0.23647524037500003,3.0,0.5,0.2309780671666667
6.666666666666667,0.37674950780000005,0.37318195090000006,6.666666666666667,0.22326356390000002,0.25748364458333334,6.666666666666667,0.0,0.37318195090000006,6.666666666666667,0.4498469558,0.25748364458333334,8.666666666666666,0.19877441885000002,0.26409520475000003,8.666666666666666,0.17379634033333335,0.18308995218333335,8.666666666666666,0.0,0.26409520475000003,8.666666666666666,0.4759787041666667,0.18308995218333335
6.0,0.37722773545,0.365546607575,6.0,0.24811997883333334,0.3228134704,6.0,0.0,0.365546607575,6.0,0.3552453213,0.3228134704,1.0,0.20991673405,0.26661781022500003,1.0,0.17278382823333335,0.23150779326666668,1.0,0.0,0.26661781022500003,1.0,0.0,0.23150779326666668
1.0,0.18995360100000003,0.268383824575,1.0,0.19292757685000003,0.23588576378750004,1.0,0.4181656601,0.268383824575,1.0,0.0,0.23588576378750004,14.25,0.15612082225,0.234165134825,14.25,0.16143762995,0.177153328575,14.25,0.0,0.234165134825,14.25,0.44416498355,0.177153328575
31.5,0.40032207780000006,0.37479120615000006,31.5,0.1855181917,0.2238726044625,31.5,0.0,0.37479120615000006,31.5,0.3848857582,0.2238726044625,18.0,0.24611410365000003,0.2626669865,18.0,0.16473468475,0.177746233125,18.0,0.0,0.2626669865,18.0,0.38616256672500004,0.177746233125
8.0,0.37764496125,0.38305476712500003,8.0,0.209942788,0.2267557892,8.0,0.0,0.38305476712500003,8.0,0.41654052095000005,0.2267557892,9.5,0.22382289515000003,0.26827373382499997,9.5,0.1669857502,0.18392022772500002,9.5,0.0,0.26827373382499997,9.5,0.49406643675,0.18392022772500002
15.75,0.36087722605000006,0.37624279345,15.75,0.2055597377,0.2266001206125,15.75,0.0,0.37624279345,15.75,0.43267825039999996,0.2266001206125,10.5,0.20132028615000003,0.261719957325,10.5,0.16334654507500002,0.1808775270125,10.5,0.0,0.261719957325,10.5,0.46233257920000004,0.1808775270125
20.25,0.23817865324999998,0.31034461745,20.25,0.20227057587500002,0.22953627915000002,20.25,0.55709848785,0.31034461745,20.25,0.38215642035,0.22953627915000002,14.25,0.16871010190000002,0.194848016975,14.25,0.16909675292499998,0.182947950775,14.25,0.37808696765000005,0.194848016975,14.25,0.45452882677500006,0.182947950775
73.75,0.22794425935,0.30270927412500004,73.75,0.16004852960000002,0.20862513085,73.75,0.44411537635000004,0.30270927412500004,73.75,0.30978040160000003,0.20862513085,63.5,0.16141993255,0.19737062245,63.5,0.15258797472500002,0.1682766272,63.5,0.5374591743,0.19737062245,63.5,0.3534719007,0.1682766272
7.25,0.17779162804999998,0.205546491125,7.25,0.21014617555000004,0.25778809725,7.25,0.37428637705,0.205546491125,7.25,0.49004833825000005,0.25778809725,6.25,0.1547427883,0.16491794705,6.25,0.16520864024999998,0.1851632667125,6.25,0.32911296830000003,0.16491794705,6.25,0.500810711275,0.1851632667125
12.5,0.23287547265,0.3119538727,12.5,0.195438147375,0.2230791372375,12.5,0.0,0.3119538727,12.5,0.41285325135,0.2230791372375,14.0,0.1700681514,0.193419798725,14.0,0.165791534475,0.1844216104,14.0,0.0,0.193419798725,14.0,0.371116282525,0.1844216104
19.5,0.22750054760000002,0.320217433675,19.5,0.214996680175,0.2617453969125,19.5,0.4837993319,0.320217433675,19.5,0.42000257617500003,0.2617453969125,18.75,0.16028357855,0.19902654605000003,18.75,0.16555522145,0.17856292437500002,18.75,0.5,0.19902654605000003,18.75,0.42553326857500007,0.17856292437500002
23.0,0.25448251045000003,0.31340546,23.0,0.197426683275,0.2355391952375,23.0,0.34629116035,0.31340546,23.0,0.395159120425,0.2355391952375,14.0,0.16668807275,0.19247276955,14.0,0.16904990590000002,0.18502600123750002,14.0,0.5334582662,0.19247276955,14.0,0.44730343215,0.18502600123750002
30.0,0.23815814365000001,0.29930733192500003,30.0,0.1676560152666667,0.2172598797166667,30.0,0.0,0.29930733192500003,30.0,0.3586546994,0.2172598797166667,27.0,0.1924101037,0.252844715825,27.0,0.16114929486666668,0.1737883439,27.0,0.0,0.252844715825,27.0,0.4227808998,0.1737883439
30.0,0.34887099920000003,0.3879617271,30.0,0.1676560152666667,0.2172598797166667,30.0,0.0,0.3879617271,30.0,0.3586546994,0.2172598797166667,25.666666666666668,0.2231697936,0.3215007228,25.666666666666668,0.15977997453333334,0.17242160139999999,25.666666666666668,0.0,0.3215007228,25.666666666666668,0.4137410315,0.17242160139999999
13.75,0.3719274359,0.3976292899,13.75,0.2760126076,0.30612863160000003,13.75,0.0,0.3976292899,13.75,0.44615152157500004,0.30612863160000003,12.75,0.2280779137,0.25401995395,12.75,0.164133112325,0.1904153663125,12.75,0.0,0.25401995395,12.75,0.418501321375,0.1904153663125
13.5,0.3250169171,0.37549411779999997,13.5,0.3047316554,0.3201567166625,13.5,0.0,0.37549411779999997,13.5,0.49386060784999997,0.3201567166625,7.75,0.221055831,0.2492166166,7.75,0.1699850978,0.18922588908750002,7.75,0.0,0.2492166166,7.75,0.4746659584,0.18922588908750002
5.75,0.36308311550000005,0.36765181005,5.75,0.25429254765,0.3278800423625,5.75,0.0,0.36765181005,5.75,0.48919955460000003,0.3278800423625,5.25,0.23144699725,0.27500262855,5.25,0.16545827565000001,0.2106761248875,5.25,0.0,0.27500262855,5.25,0.407164075675,0.2106761248875
4.666666666666667,0.38878555835,0.3950257319,4.666666666666667,0.254690609175,0.3013548557125,4.666666666666667,0.0,0.3950257319,4.666666666666667,0.45174844043333334,0.3013548557125,3.5,0.21319378760000002,0.28198121105,3.5,0.167681996625,0.19495108422500002,3.5,0.0,0.28198121105,3.5,0.47272188670000004,0.19495108422500002
6.5,0.2627891183,0.2926347163,6.5,0.242774747575,0.28886360265,6.5,0.0,0.2926347163,6.5,0.4692958508,0.28886360265,8.75,0.180337569,0.21757422415,8.75,0.17676475417499998,0.19583445308750003,8.75,0.0,0.21757422415,8.75,0.44796439025,0.19583445308750003
7.5,0.2494245823,0.30003615525000005,7.5,0.221924593325,0.2508933484625,7.5,0.0,0.30003615525000005,7.5,0.4889874058666666,0.2508933484625,4.0,0.2030835346,0.22011007395,4.0,0.16592141172500002,0.1936751250125,4.0,0.0,0.22011007395,4.0,0.4914084018,0.1936751250125
6.0,0.2213447872,0.27790098315,6.0,0.259216893525,0.3188135824625,6.0,0.0,0.27790098315,6.0,0.5030274977999999,0.3188135824625,4.5,0.2001801063,0.2153067366,4.5,0.1746514476,0.2008756757,4.5,0.0,0.2153067366,4.5,0.47358631115,0.2008756757
6.75,0.307866417,0.271191737325,6.75,0.23726559810000003,0.27097075027500006,6.75,0.5,0.271191737325,6.75,0.4948272443333333,0.27097075027500006,3.25,0.19544312145,0.206084439225,3.25,0.17118319035000001,0.1919040333375,3.25,0.0,0.206084439225,3.25,0.5272461535499999,0.1919040333375
2.0,0.2533080915,0.298565659175,2.0,0.25546084474999997,0.299765796625,2.0,0.0,0.298565659175,2.0,0.0,0.299765796625,3.0,0.18964721525,0.213063021725,3.0,0.18444504225000002,0.22347169060000002,3.0,0.0,0.213063021725,3.0,0.5793801643000001,0.22347169060000002
7.0,0.3925092875,0.3629653882,7.0,0.2176150192,0.23389845455000002,7.0,0.0,0.3629653882,7.0,0.5544923071,0.23389845455000002,8.0,0.1925689989,0.23400224135000003,8.0,0.1851848567,0.1865338741,8.0,0.0,0.23400224135000003,8.0,0.5204260415,0.1865338741
9.333333333333334,0.36693188330000004,0.37033302079999997,9.333333333333334,0.22107776883333333,0.24293583146666667,9.333333333333334,0.0,0.37033302079999997,9.333333333333334,0.48594434379999996,0.24293583146666667,9.333333333333334,0.20182666770000002,0.24386604420000002,9.333333333333334,0.17047359873333334,0.18797311051666668,9.333333333333334,0.0,0.24386604420000002,9.333333333333334,0.4550145851666667,0.18797311051666668
1.0,0.391811287,0.3861745472,1.0,0.21430356765,0.2561444101,1.0,0.0,0.3861745472,1.0,0.0,0.2561444101,31.0,0.2373692507,0.25450987665,31.0,0.16545139065,0.17451766315,31.0,0.0,0.25450987665,31.0,0.3945800184,0.17451766315
1.25,0.3666551115,0.36639443960000007,1.25,0.19304085229166668,0.23097021583333333,1.25,0.0,0.36639443960000007,1.25,0.0,0.23097021583333333,23.333333333333332,0.2020347536,0.24799788220000002,23.333333333333332,0.16012532585833336,0.17306819773333335,23.333333333333332,0.0,0.24799788220000002,23.333333333333332,0.3898952817666667,0.17306819773333335
18.0,0.3832951929,0.4137746507,18.0,0.1722169644,0.22061841440000002,18.0,0.0,0.4137746507,18.0,0.32308088020000003,0.22061841440000002,20.0,0.2028010297,0.25209124435,20.0,0.154323926,0.1821901774,20.0,0.0,0.25209124435,20.0,0.44566237670000003,0.1821901774
23.764705882352942,0.3972149871,0.3442592675,23.764705882352942,0.1959347697764706,0.23296689334411766,23.764705882352942,0.0,0.3442592675,23.764705882352942,0.40880232607058825,0.23296689334411766,21.11764705882353,0.23287485900000002,0.24319454485,21.11764705882353,0.16345149500588235,0.1748209329058824,21.11764705882353,0.0,0.24319454485,21.11764705882353,0.40702796040000006,0.1748209329058824
12.272727272727273,0.38873593230000003,0.39163947860000003,12.272727272727273,0.2079333294181818,0.2352487845818182,12.272727272727273,0.0,0.39163947860000003,12.272727272727273,0.42941568962727267,0.2352487845818182,16.272727272727273,0.22464336440000002,0.247287907,16.272727272727273,0.1680916999818182,0.18254665377727272,16.272727272727273,0.0,0.247287907,16.272727272727273,0.4377086938272728,0.18254665377727272
16.0,0.3721500454,0.41578570045,16.0,0.2129829684235294,0.23589037447058825,16.0,0.0,0.41578570045,16.0,0.40984191580588236,0.23589037447058825,13.411764705882353,0.2099735091,0.23333455695,13.411764705882353,0.16542474757058825,0.18292855165000005,13.411764705882353,0.0,0.23333455695,13.411764705882353,0.43020604575625004,0.18292855165000005
17.625,0.3739085907,0.36923575285,17.625,0.2094407505875,0.23711353960625003,17.625,0.0,0.36923575285,17.625,0.41778537615,0.23711353960625003,15.6875,0.1943674198,0.24319181010000002,15.6875,0.16946395872500003,0.181213448975,15.6875,0.0,0.24319181010000002,15.6875,0.45526976881250003,0.181213448975
69.07692307692308,0.3461167685,0.36973144150000004,69.07692307692308,0.1640420791538462,0.2209120209846154,69.07692307692308,0.0,0.36973144150000004,69.07692307692308,0.34701097904615386,0.2209120209846154,69.84615384615384,0.20249680720000002,0.23408269485,69.84615384615384,0.14972741730769232,0.1650554526769231,69.84615384615384,0.0,0.23408269485,69.84615384615384,0.33698285972307696,0.1650554526769231
36.333333333333336,0.3308416893,0.34561205615,36.333333333333336,0.21506973930000003,0.23975415528333335,36.333333333333336,0.0,0.34561205615,36.333333333333336,0.39479557453333336,0.23975415528333335,39.666666666666664,0.2131985147,0.22263171415,39.666666666666664,0.15511721720000002,0.17078618003333335,39.666666666666664,0.0,0.22263171415,39.666666666666664,0.3675750148333334,0.17078618003333335
4.0,0.3334435878,0.3657427629,4.0,0.2411885161,0.2582482499,4.0,0.0,0.3657427629,4.0,0.5,0.2582482499,7.0,0.1951391549,0.2250206085,7.0,0.1614244798,0.1940416459,7.0,0.0,0.2250206085,7.0,0.5544923071,0.1940416459
