Rmax_MSR,MSR-AND_CA1,Rmax_MSR,MSR-OR_CA1,PossRmax_MSR,MSR-PossAND_CA1,PossRmax_MSR,MSR-PossOR_CA1
0.2940303328,nan,0.2940303328,0.2918261304,0.26331020110000003,nan,0.26331020110000003,0.2709754661
0.2940303328,nan,0.2940303328,0.2939585913,0.26319840510000003,nan,0.26319840510000003,0.25114894400000004
0.2972763438,nan,0.2972763438,0.2971458688,0.2662282084,nan,0.2662282084,0.2622976278
0.2984964653,nan,0.2984964653,0.2879815421,0.2769419193,nan,0.2769419193,0.26762456030000004
0.2984964653,nan,0.2984964653,0.2910604213,0.2769419193,nan,0.2769419193,0.2518883531
0.2984964653,nan,0.2984964653,0.289631595,0.2769419193,nan,0.2769419193,0.2470311594
0.2984964653,nan,0.2984964653,0.27424932960000004,0.2769419193,nan,0.2769419193,0.25553692780000004
0.2984964653,nan,0.2984964653,0.2940745648,0.2769419193,nan,0.2769419193,0.2563673923
0.2984964653,nan,0.2984964653,0.2954225367,0.2769419193,nan,0.2769419193,0.2544493741
0.2984964653,nan,0.2984964653,0.2898737006,0.2769419193,nan,0.2769419193,0.2594990149
0.2984964653,nan,0.2984964653,0.29725906690000004,0.2769419193,nan,0.2769419193,0.2634277606
0.2984964653,nan,0.2984964653,0.2963500483,0.2769419193,nan,0.2769419193,0.25796932240000003
0.2984964653,nan,0.2984964653,0.2978332689,0.2769419193,nan,0.2769419193,0.2561610331
0.2984964653,nan,0.2984964653,0.2980733527,0.2769419193,nan,0.2769419193,0.2526628058
0.2984964653,nan,0.2984964653,0.2857958011,0.2769419193,nan,0.2769419193,0.257558085
0.2984964653,nan,0.2984964653,0.2832272757,0.2769419193,nan,0.2769419193,0.2503997603
0.2984964653,nan,0.2984964653,0.2969083658,0.2769419193,nan,0.2769419193,0.2564886307
0.2984964653,nan,0.2984964653,0.30023387830000003,0.2769419193,nan,0.2769419193,0.2649758653
0.2984964653,0.0,0.2984964653,0.2713872302,0.2769419193,nan,0.2769419193,0.2398137742
0.2984964653,nan,0.2984964653,0.28006980070000004,0.2769419193,nan,0.2769419193,0.2523006088
0.2984964653,nan,0.2984964653,0.26711683340000003,0.2769419193,0.0,0.2769419193,0.24148122060000002
0.2905774014,nan,0.2905774014,0.29090286130000004,0.2706743762,nan,0.2706743762,0.2484082632
0.289103001,nan,0.289103001,0.2901226838,0.2706743762,nan,0.2706743762,0.2475754615
0.2869530164,nan,0.2869530164,0.2731735159,0.2706743762,nan,0.2706743762,0.2539576056
0.2948462432,nan,0.2948462432,0.2927097944,0.2706743762,nan,0.2706743762,0.25828530920000004
0.29547348900000003,nan,0.29547348900000003,0.2931607023,0.2706743762,nan,0.2706743762,0.2649283248
0.2898063413,nan,0.2898063413,0.2892338752,0.2706743762,nan,0.2706743762,0.25027019030000003
0.2968411892,0.2896900821,0.2968411892,0.2913654184,0.2706743762,nan,0.2706743762,0.2481535319
0.2952328473,nan,0.2952328473,0.2962901053,0.2706743762,nan,0.2706743762,0.2613301257
0.2953109539,nan,0.2953109539,0.2954449355,0.2706743762,nan,0.2706743762,0.2523481808
0.2967453351,nan,0.2967453351,0.2954233556,0.2706743762,nan,0.2706743762,0.2540973681
0.2869530164,nan,0.2869530164,0.2813151306,0.2706743762,nan,0.2706743762,0.25494703900000004
0.2869530164,nan,0.2869530164,0.2848216953,0.2706743762,nan,0.2706743762,0.24711177820000002
0.2979930296,nan,0.2979930296,0.2967446698,0.2706743762,nan,0.2706743762,0.2556415363
0.2966195957,nan,0.2966195957,0.29520774520000004,0.2706743762,nan,0.2706743762,0.2666636488
0.2869530164,0.2896900821,0.2869530164,0.27049205330000003,0.2706743762,0.2896900821,0.2706743762,0.2393952963
0.2869530164,nan,0.2869530164,0.27712840450000004,0.2706743762,nan,0.2706743762,0.251993244
0.2869530164,nan,0.2869530164,0.2660545011,0.2706743762,nan,0.2706743762,0.2407307886
0.2905774014,nan,0.2905774014,0.2878387294,0.25754470290000003,0.294715571,0.25754470290000003,0.24820899070000002
0.2905774014,nan,0.2905774014,0.29118486050000003,0.25754470290000003,nan,0.25754470290000003,0.2476079856
0.2948462432,nan,0.2948462432,0.29099734435,0.26049609290000003,0.2896900821,0.26049609290000003,0.2499606144
0.29547348900000003,0.30264306890000003,0.29547348900000003,0.2913205943,0.25859953820000003,nan,0.25859953820000003,0.2519474316
0.2905774014,nan,0.2905774014,0.28218212255,0.2580668712,0.281990948,0.2580668712,0.25036854575
0.29777505190000003,nan,0.29777505190000003,0.2921318315,0.2553070267,nan,0.2553070267,0.2564597883
0.2968023906,nan,0.2968023906,0.29097062500000004,0.2594665762,nan,0.2594665762,0.2509787143
0.2948027038,nan,0.2948027038,0.2884360966,0.2604774291,nan,0.2604774291,0.253871226
0.2932621495,nan,0.2932621495,0.2897292036,0.2603322582,nan,0.2603322582,0.2500673066
0.2968411892,nan,0.2968411892,0.2885956149,0.2686909757,nan,0.2686909757,0.2521683266
0.2952328473,nan,0.2952328473,0.2908072725,0.2597791003,0.0,0.2597791003,0.2514286242
0.29637358820000004,0.2896900821,0.29637358820000004,0.2915216041,0.2691907094,nan,0.2691907094,0.25127031769999997
0.2967453351,0.0,0.2967453351,0.290487007,0.2612889205,nan,0.2612889205,0.24920329115
0.2905774014,0.2264097656,0.2905774014,0.29041075680000006,0.25754470290000003,nan,0.25754470290000003,0.24671894710000003
0.2905774014,nan,0.2905774014,0.2854852216,0.25754470290000003,0.277436705,0.25754470290000003,0.2452553634
0.2979930296,nan,0.2979930296,0.2914498634,0.2678194854,nan,0.2678194854,0.2506611693
0.2966195957,nan,0.2966195957,0.2914352099,0.25754470290000003,0.0,0.25754470290000003,0.2515941934
0.2905774014,0.2724237855,0.2905774014,0.27142325645,0.25754470290000003,0.2879575468,0.25754470290000003,0.24072290085
0.2905774014,0.2896900821,0.2905774014,0.286622834,0.25754470290000003,nan,0.25754470290000003,0.2521030725
0.2905774014,0.29083163630000003,0.2905774014,0.2698088474,0.25754470290000003,0.2700147033,0.25754470290000003,0.23968595410000001
0.2949277795,nan,0.2949277795,0.2883322083,0.2647719107,nan,0.2647719107,0.24879040830000002
0.2972623494,nan,0.2972623494,0.2910150244,0.2682226251,nan,0.2682226251,0.2539026722
0.28992275970000003,nan,0.28992275970000003,0.2908476928,0.26331020110000003,nan,0.26331020110000003,0.25082190460000003
0.2900234607,0.2896900821,0.2900234607,0.28951654930000004,0.257812804,nan,0.257812804,0.2526901434
0.2972763438,nan,0.2972763438,0.2899741914,0.2662282084,nan,0.2662282084,0.24867388580000002
0.289103001,nan,0.289103001,0.2908374114,0.2565674243,nan,0.2565674243,0.24862078270000001
0.2948462432,nan,0.2948462432,0.2901255847,0.26049609290000003,0.0,0.26049609290000003,0.2514373115
0.29547348900000003,nan,0.29547348900000003,0.2895377673,0.25859953820000003,nan,0.25859953820000003,0.2501516176
0.2898063413,nan,0.2898063413,0.286636027,0.2580668712,0.0,0.2580668712,0.2495521604
0.2968411892,nan,0.2968411892,0.2896313982,0.2686909757,nan,0.2686909757,0.2539851539
0.2952328473,nan,0.2952328473,0.2883425482,0.2597791003,nan,0.2597791003,0.2477880477
0.2953109539,0.2896900821,0.2953109539,0.2909774276,0.26555622230000003,nan,0.26555622230000003,0.2487457548
0.2967453351,nan,0.2967453351,0.29125952850000003,0.26015215070000003,nan,0.26015215070000003,0.25190180570000004
0.289103001,0.29371127610000003,0.289103001,0.29206889820000004,0.2562399335,0.0,0.2562399335,0.2486709641
0.289103001,nan,0.289103001,0.2855970316,0.2494655956,0.2874446632,0.2494655956,0.2460140233
0.2979930296,nan,0.2979930296,0.2902655777,0.2678194854,nan,0.2678194854,0.2479741016
0.2966195957,nan,0.2966195957,0.2908498779,0.2523004632,nan,0.2523004632,0.25611255050000004
0.289103001,0.278879559,0.289103001,0.2730938598,0.2488974099,0.2779109661,0.2488974099,0.2400173031
0.289103001,0.0,0.289103001,0.2887090854,0.2525700482,0.0,0.2525700482,0.2462879211
0.289103001,0.2686631793,0.289103001,0.27361809060000003,0.2488974099,0.2608513893,0.2488974099,0.23956652920000002
0.2948462432,nan,0.2948462432,0.2818486474,0.26049609290000003,nan,0.26049609290000003,0.25301343600000004
0.29547348900000003,nan,0.29547348900000003,0.27244162,0.25859953820000003,nan,0.25859953820000003,0.24615235370000002
0.2898063413,nan,0.2898063413,0.2869125843,0.2580668712,0.0,0.2580668712,0.24269792040000002
0.2968411892,nan,0.2968411892,0.28103815400000004,0.2686909757,nan,0.2686909757,0.2539447671
0.2952328473,nan,0.2952328473,0.29403767880000004,0.2597791003,nan,0.2597791003,0.2564262039
0.2953109539,0.0,0.2953109539,0.2908632295,0.26555622230000003,nan,0.26555622230000003,0.2554786578
0.2967453351,nan,0.2967453351,0.2864078325,0.26015215070000003,0.2896900821,0.26015215070000003,0.2509471143
0.2829471418,nan,0.2829471418,0.2684801396,0.2565674243,0.0,0.2565674243,0.2506078055
0.283825757,0.2264097656,0.283825757,0.2916195506,0.2565674243,0.2896900821,0.2565674243,0.2481721628
0.2979930296,nan,0.2979930296,0.2844672279,0.2678194854,nan,0.2678194854,0.2555295741
0.2966195957,nan,0.2966195957,0.27980844860000004,0.2565674243,nan,0.2565674243,0.26030767800000004
0.27543748970000004,0.2974438043,0.27543748970000004,0.2695036733,0.2565674243,0.2830467806,0.2565674243,0.23940146920000002
0.2772522246,0.0,0.2772522246,0.2673544671,0.2565674243,nan,0.2565674243,0.248524756
0.27543748970000004,0.3017573662,0.27543748970000004,0.26384463480000003,0.2565674243,0.25827985600000003,0.2565674243,0.24202032910000001
0.29547348900000003,nan,0.29547348900000003,0.2876422524,0.26049609290000003,nan,0.26049609290000003,0.2598235439
0.2948462432,nan,0.2948462432,0.28092773645,0.26049609290000003,0.2896900821,0.26049609290000003,0.2521990273
0.29777505190000003,nan,0.29777505190000003,0.2920941271,0.25415826,nan,0.25415826,0.2541308062
0.2968023906,nan,0.2968023906,0.290541152,0.2594665762,0.0,0.2594665762,0.2548845192
0.2948027038,nan,0.2948027038,0.28782258380000003,0.2604774291,nan,0.2604774291,0.2521337825
0.2932621495,nan,0.2932621495,0.28829097260000003,0.2603322582,nan,0.2603322582,0.2545016497
0.2968411892,nan,0.2968411892,0.2929477495,0.2686909757,nan,0.2686909757,0.2573898129
0.2952328473,nan,0.2952328473,0.29830419350000004,0.26049609290000003,nan,0.26049609290000003,0.2609138251
0.29637358820000004,nan,0.29637358820000004,0.2941443628,0.2691907094,nan,0.2691907094,0.2569244865
0.2967453351,nan,0.2967453351,0.29215874470000003,0.2612889205,nan,0.2612889205,0.24989530235000001
0.2948462432,0.0,0.2948462432,0.2860231983,0.26049609290000003,0.2896900821,0.26049609290000003,0.2523213728
0.2948462432,nan,0.2948462432,0.2907513392,0.26049609290000003,0.0,0.26049609290000003,0.2525445612
0.2979930296,nan,0.2979930296,0.2964672513,0.2678194854,nan,0.2678194854,0.2526008219
0.2966195957,nan,0.2966195957,0.2917753474,0.26049609290000003,nan,0.26049609290000003,0.2564933661
0.2948462432,0.24954086645,0.2948462432,0.2713550064,0.26049609290000003,0.25485626310000004,0.26049609290000003,0.24026983325
0.2948462432,0.0,0.2948462432,0.2803286407,0.26049609290000003,nan,0.26049609290000003,0.24709408230000002
0.2948462432,0.2910187162,0.2948462432,0.2684271095,0.26049609290000003,0.2264097656,0.26049609290000003,0.24173686160000002
0.2949277795,nan,0.2949277795,0.2893948282,0.2647719107,nan,0.2647719107,0.25183153880000003
0.2972623494,nan,0.2972623494,0.2898991133,0.2682226251,nan,0.2682226251,0.2480508838
0.29083216370000003,nan,0.29083216370000003,0.2905184143,0.26331020110000003,nan,0.26331020110000003,0.2524394857
0.29083216370000003,nan,0.29083216370000003,0.2878505494,0.257812804,nan,0.257812804,0.2560829011
0.2972763438,nan,0.2972763438,0.2910314559,0.2662282084,nan,0.2662282084,0.2489598805
0.29547348900000003,nan,0.29547348900000003,0.2882515512,0.25859953820000003,nan,0.25859953820000003,0.2480993562
0.2968411892,nan,0.2968411892,0.2969410896,0.2686909757,nan,0.2686909757,0.2643300511
0.29547348900000003,nan,0.29547348900000003,0.2993362201,0.2597791003,nan,0.2597791003,0.2559420497
0.29547348900000003,nan,0.29547348900000003,0.2990913901,0.26555622230000003,nan,0.26555622230000003,0.2612245818
0.2967453351,nan,0.2967453351,0.29627441520000003,0.26015215070000003,nan,0.26015215070000003,0.2591952658
0.29547348900000003,nan,0.29547348900000003,0.2818691371,0.25859953820000003,nan,0.25859953820000003,0.2545639775
0.29547348900000003,nan,0.29547348900000003,0.2865619383,0.25859953820000003,nan,0.25859953820000003,0.2474682699
0.2979930296,nan,0.2979930296,0.2961202496,0.2678194854,nan,0.2678194854,0.2554789655
0.2966195957,nan,0.2966195957,0.29356880890000003,0.25859953820000003,nan,0.25859953820000003,0.2639786019
0.29547348900000003,0.2304311642,0.29547348900000003,0.27006065100000004,0.25859953820000003,0.2389599963,0.25859953820000003,0.2398382605
0.29547348900000003,nan,0.29547348900000003,0.2767051727,0.25859953820000003,nan,0.25859953820000003,0.251121135
0.29547348900000003,0.0,0.29547348900000003,0.2661357098,0.25859953820000003,0.125,0.25859953820000003,0.24241223110000001
0.29777505190000003,nan,0.29777505190000003,0.2722991796,0.25415826,0.2896900821,0.25415826,0.2463386109
0.2968023906,nan,0.2968023906,0.27249785800000004,0.2594665762,0.0,0.2594665762,0.2457800242
0.2948027038,nan,0.2948027038,0.270023611,0.2604774291,nan,0.2604774291,0.2485701935
0.2932621495,nan,0.2932621495,0.27397918250000003,0.2603322582,0.0,0.2603322582,0.24728785080000001
0.2968411892,nan,0.2968411892,0.2897183383,0.2686909757,nan,0.2686909757,0.2527204597
0.2952328473,0.2753548162,0.2952328473,0.29555631660000004,0.2597791003,0.2896900821,0.2597791003,0.2537070764
0.29637358820000004,nan,0.29637358820000004,0.2830802264,0.2691907094,nan,0.2691907094,0.24890665385
0.2967453351,0.0,0.2967453351,0.2845407968,0.2612889205,0.281990948,0.2612889205,0.24971835015000002
0.2898063413,nan,0.2898063413,0.27345300429999997,0.2580668712,0.3007048828,0.2580668712,0.25207988680000004
0.2898063413,nan,0.2898063413,0.2900217035,0.2580668712,0.277436705,0.2580668712,0.24514764460000002
0.2979930296,0.2896900821,0.2979930296,0.2919473801,0.2678194854,nan,0.2678194854,0.24670050270000002
0.2966195957,nan,0.2966195957,0.2893328364,0.2580668712,nan,0.2580668712,0.2483887197
0.2898063413,0.279964663,0.2898063413,0.2683046253,0.2580668712,0.2762985902,0.2580668712,0.24091762215
0.2898063413,0.2896900821,0.2898063413,0.2841921898,0.2580668712,nan,0.2580668712,0.2514563752
0.2898063413,0.3014024126,0.2898063413,0.2684410775,0.2580668712,0.28666071330000004,0.2580668712,0.2413817737
0.2949277795,nan,0.2949277795,0.2741775084,0.2647719107,0.3007048828,0.2647719107,0.2489661407
0.2972623494,nan,0.2972623494,0.274379719,0.2682226251,0.0,0.2682226251,0.24888218720000002
0.2850746753,nan,0.2850746753,0.27190315260000003,0.26331020110000003,nan,0.26331020110000003,0.2478956425
0.2900234607,0.294715571,0.2900234607,0.26901200540000003,0.257812804,nan,0.257812804,0.24839456040000002
0.2972763438,nan,0.2972763438,0.271348491,0.2662282084,nan,0.2662282084,0.24923758340000002
0.29777505190000003,nan,0.29777505190000003,0.29486125220000003,0.2594665762,nan,0.2594665762,0.2580237783
0.29777505190000003,nan,0.29777505190000003,0.2922331534,0.2604774291,nan,0.2604774291,0.2570783235
0.29777505190000003,nan,0.29777505190000003,0.2963365139,0.2603322582,nan,0.2603322582,0.2584812848
0.29777505190000003,nan,0.29777505190000003,0.2966080593,0.2691907094,nan,0.2691907094,0.2677967101
0.29777505190000003,nan,0.29777505190000003,0.2934807914,0.2612889205,nan,0.2612889205,0.2535938384
0.29777505190000003,nan,0.29777505190000003,0.2865335378,0.2547558486,nan,0.2547558486,0.2504778682
0.29777505190000003,0.2786536476,0.29777505190000003,0.2735763577,0.25415826,0.2242010727,0.25415826,0.24126869050000002
0.29777505190000003,nan,0.29777505190000003,0.29475768,0.2647719107,nan,0.2647719107,0.2523997743
0.29777505190000003,nan,0.29777505190000003,0.2974277027,0.2682226251,nan,0.2682226251,0.26429839850000003
0.29777505190000003,nan,0.29777505190000003,0.29936770760000003,0.26331020110000003,nan,0.26331020110000003,0.2577873811
0.29777505190000003,nan,0.29777505190000003,0.29656052120000004,0.257812804,nan,0.257812804,0.2576277365
0.29777505190000003,nan,0.29777505190000003,0.2973357126,0.2662282084,nan,0.2662282084,0.2565152603
0.2968023906,nan,0.2968023906,0.2947262258,0.2604774291,nan,0.2604774291,0.24731649500000003
0.2968023906,nan,0.2968023906,0.2959669472,0.2603322582,nan,0.2603322582,0.2531296388
0.2968023906,nan,0.2968023906,0.2978402469,0.2691907094,nan,0.2691907094,0.2532587234
0.2968023906,nan,0.2968023906,0.2938674356,0.2612889205,0.0,0.2612889205,0.2561671739
0.2968023906,nan,0.2968023906,0.2925113515,0.2594665762,0.0,0.2594665762,0.2523798224
0.2968023906,0.2906625124,0.2968023906,0.27426443970000003,0.2594665762,0.2704211275,0.2594665762,0.24079821710000002
0.2968023906,nan,0.2968023906,0.2954459775,0.2647719107,nan,0.2647719107,0.2507150568
0.2972623494,nan,0.2972623494,0.29736638330000004,0.2682226251,nan,0.2682226251,0.2551678422
0.2968023906,nan,0.2968023906,0.2968721824,0.26331020110000003,nan,0.26331020110000003,0.2540559618
0.2968023906,nan,0.2968023906,0.29463370040000003,0.2594665762,0.0,0.2594665762,0.2497895223
0.2972763438,nan,0.2972763438,0.2972186107,0.2662282084,nan,0.2662282084,0.2578829049
0.2948027038,nan,0.2948027038,0.2948080189,0.2604774291,nan,0.2604774291,0.2657117562
0.29637358820000004,nan,0.29637358820000004,0.29498520970000003,0.2691907094,nan,0.2691907094,0.2654166647
0.2948027038,nan,0.2948027038,0.29418171190000003,0.2612889205,0.0,0.2612889205,0.2555245745
0.2948027038,0.2896900821,0.2948027038,0.2913423945,0.2604774291,nan,0.2604774291,0.2522944566
0.2948027038,0.2896900821,0.2948027038,0.2736156736,0.2604774291,0.0,0.2604774291,0.2414390387
0.2949277795,nan,0.2949277795,0.2944993441,0.2647719107,nan,0.2647719107,0.2517271653
0.2972623494,nan,0.2972623494,0.2984396233,0.2682226251,nan,0.2682226251,0.25126005630000003
0.2948027038,nan,0.2948027038,0.2964960605,0.26331020110000003,nan,0.26331020110000003,0.260566034
0.2948027038,nan,0.2948027038,0.29419588550000003,0.2604774291,nan,0.2604774291,0.2604849305
0.2972763438,nan,0.2972763438,0.29729068880000004,0.2662282084,nan,0.2662282084,0.2579187672
0.29637358820000004,nan,0.29637358820000004,0.2956355386,0.2691907094,nan,0.2691907094,0.2666299364
0.2939662588,nan,0.2939662588,0.2962034351,0.2612889205,nan,0.2612889205,0.255666771
0.2932621495,nan,0.2932621495,0.2888697807,0.2603322582,nan,0.2603322582,0.2545475096
0.2932621495,nan,0.2932621495,0.27261465500000004,0.2603322582,0.2896900821,0.2603322582,0.2464370667
0.2949277795,nan,0.2949277795,0.2968964228,0.2647719107,nan,0.2647719107,0.2553633255
0.2972623494,nan,0.2972623494,0.2966041378,0.2682226251,nan,0.2682226251,0.2609800335
0.2932621495,nan,0.2932621495,0.2970198067,0.26331020110000003,nan,0.26331020110000003,0.2636136023
0.2932621495,nan,0.2932621495,0.2930272906,0.2603322582,nan,0.2603322582,0.259993933
0.2972763438,nan,0.2972763438,0.2973621825,0.2662282084,nan,0.2662282084,0.2574921685
0.2995810441,nan,0.2995810441,0.29565627877500006,0.26800265900000003,nan,0.26800265900000003,0.255853078975
0.2948264956,nan,0.2948264956,0.29357441284999997,0.2675019925,nan,0.2675019925,0.25595641025000004
0.2990160531,nan,0.2990160531,0.29524093819999997,0.2710300963,nan,0.2710300963,0.25712613025000003
0.2962299968,nan,0.2962299968,0.2938875647,0.2598610295,nan,0.2598610295,0.2540340041
0.2990160531,nan,0.2990160531,0.291440999375,0.2633582647,nan,0.2633582647,0.2508277329
0.2990160531,nan,0.2990160531,0.2926201938,0.2633582647,0.0,0.2633582647,0.25110303437500003
0.2972611114,nan,0.2972611114,0.29330322995,0.2585460411,0.14484504105,0.2585460411,0.24829761415
0.2990160531,nan,0.2990160531,0.27526837405,0.2633582647,0.2935191272,0.2633582647,0.24397676907500002
0.293961776,nan,0.293961776,0.28570342635,0.2585460411,nan,0.2585460411,0.24730939055
0.2990160531,nan,0.2990160531,0.29279790964999997,0.2633582647,0.0,0.2633582647,0.25301504867499996
0.2988425724,nan,0.2988425724,0.29893615030000004,0.2689075939,nan,0.2689075939,0.2621497729
0.2990160531,nan,0.2990160531,0.2976500314,0.2753347206,nan,0.2753347206,0.2621831373
0.2990160531,nan,0.2990160531,0.29701104170000003,0.274215039,nan,0.274215039,0.26457305635
0.2990160531,nan,0.2990160531,0.2978991735,0.27162794490000003,nan,0.27162794490000003,0.2623238126
0.2990160531,nan,0.2990160531,0.29820499185000005,0.2672696792,nan,0.2672696792,0.2642764
0.2990160531,nan,0.2990160531,0.29522590495,0.2633582647,nan,0.2633582647,0.2569292628
0.2995810441,nan,0.2995810441,0.29508427445,0.26800265900000003,nan,0.26800265900000003,0.254320095
0.2994532244,nan,0.2994532244,0.2947522811,0.2710300963,nan,0.2710300963,0.2581075741666667
0.2995810441,nan,0.2995810441,0.2964099542,0.26800265900000003,nan,0.26800265900000003,0.2528373852
0.2995810441,nan,0.2995810441,0.29312348838,0.26800265900000003,nan,0.26800265900000003,0.25572456615999994
0.2995810441,nan,0.2995810441,0.29274647314,0.26800265900000003,nan,0.26800265900000003,0.25390108554
0.2995810441,nan,0.2995810441,0.29572969785000003,0.26800265900000003,nan,0.26800265900000003,0.24857113760000002
0.2995810441,nan,0.2995810441,0.27345394021999997,0.26800265900000003,0.2896900821,0.26800265900000003,0.24627217584
0.2995810441,nan,0.2995810441,0.28414016215000004,0.26800265900000003,nan,0.26800265900000003,0.24945088399999998
0.2995810441,nan,0.2995810441,0.29117351596,0.26800265900000003,nan,0.26800265900000003,0.2544378928
0.2994532244,nan,0.2994532244,0.2957005227,0.2689075939,nan,0.2689075939,0.26129688945
0.2940159539,nan,0.2940159539,0.2952011236,0.2753347206,nan,0.2753347206,0.26185286945
0.2972219453,nan,0.2972219453,0.29584763545000003,0.274215039,nan,0.274215039,0.25245080615
0.2940159539,nan,0.2940159539,0.2954604778,0.27162794490000003,nan,0.27162794490000003,0.2572172428
0.2994532244,nan,0.2994532244,0.2950780259333334,0.2672696792,nan,0.2672696792,0.2601978284
0.29728985550000003,nan,0.29728985550000003,0.2953824088,0.2663643719,nan,0.2663643719,0.2497764703
0.2994532244,nan,0.2994532244,0.2876564594,0.2646854301,nan,0.2646854301,0.2527323118
0.2962299968,nan,0.2962299968,0.29595977955,0.2675019925,nan,0.2675019925,0.25934247320000003
0.29748570890000003,nan,0.29748570890000003,0.2936891462,0.2675019925,nan,0.2675019925,0.25438418240000005
0.2948264956,nan,0.2948264956,0.290258673,0.2675019925,0.2896900821,0.2675019925,0.24743942915
0.2972611114,nan,0.2972611114,0.29460912415,0.2675019925,0.2896900821,0.2675019925,0.25149348429999996
0.2948264956,nan,0.2948264956,0.27063881275,0.2675019925,0.26101165875,0.2675019925,0.24344385985
0.2948264956,nan,0.2948264956,0.28532058920000003,0.2675019925,0.0,0.2675019925,0.25118280280000005
0.2948264956,nan,0.2948264956,0.2900256793,0.2675019925,nan,0.2675019925,0.25334603860000005
0.29680755000000003,nan,0.29680755000000003,0.291373661125,0.2710300963,nan,0.2710300963,0.25250558145
0.29680755000000003,nan,0.29680755000000003,0.29385099023333333,0.2710300963,nan,0.2710300963,0.2516391888
0.29680755000000003,nan,0.29680755000000003,0.27374301880000007,0.2710300963,0.2264097656,0.2710300963,0.24579477206666667
0.29680755000000003,nan,0.29680755000000003,0.29193430475,0.2710300963,0.0,0.2710300963,0.25140849195000003
0.2988425724,nan,0.2988425724,0.2943893175,0.2710300963,nan,0.2710300963,0.26164885275
0.29680755000000003,nan,0.29680755000000003,0.29584473605,0.2753347206,nan,0.2753347206,0.25998024205000003
0.2972219453,nan,0.2972219453,0.2956984784,0.274215039,nan,0.274215039,0.26190186235
0.2943922606,nan,0.2943922606,0.297038389,0.27162794490000003,nan,0.27162794490000003,0.2665539681
0.29680755000000003,nan,0.29680755000000003,0.296777995525,0.2762791322,nan,0.2762791322,0.26009049790000005
0.29728985550000003,nan,0.29728985550000003,0.29337596565,0.2710300963,nan,0.2710300963,0.25280523445
0.2962618581,nan,0.2962618581,0.29227403490000003,0.2593035884,0.0,0.2593035884,0.24893367915000003
0.2949174747,nan,0.2949174747,0.2959288439,0.2605592465,0.0,0.2605592465,0.2494755482
0.29748570890000003,nan,0.29748570890000003,0.29457932325,0.2619286111,nan,0.2619286111,0.25587974075
0.2962299968,nan,0.2962299968,0.29091447854999997,0.2598610295,0.2896900821,0.2598610295,0.24907184825
0.2972611114,nan,0.2972611114,0.2953672149,0.2598610295,nan,0.2598610295,0.24713838455
0.2962299968,nan,0.2962299968,0.27378387280000005,0.2598610295,0.1342260897,0.2598610295,0.2417983708
0.2962299968,nan,0.2962299968,0.28856388615,0.2598610295,nan,0.2598610295,0.24969048225
0.2962299968,nan,0.2962299968,0.29367505935000005,0.2598610295,nan,0.2598610295,0.25375945755
0.29748570890000003,nan,0.29748570890000003,0.29082909384000005,0.2622971389,0.1132048828,0.2622971389,0.25125082104
0.29748570890000003,0.0,0.29748570890000003,0.29263196140000003,0.2619286111,0.2242010727,0.2619286111,0.24748905180000003
0.29748570890000003,nan,0.29748570890000003,0.2794648068000001,0.2622971389,0.14727963162000002,0.2622971389,0.24484632952
0.29748570890000003,nan,0.29748570890000003,0.28524582165,0.2619286111,0.0,0.2619286111,0.25101902745000004
0.29748570890000003,nan,0.29748570890000003,0.29045631913333336,0.2622971389,0.12902496192500001,0.2622971389,0.2510133035166667
0.2988425724,nan,0.2988425724,0.29195658225,0.2689075939,nan,0.2689075939,0.25581288145000003
0.2937904903,nan,0.2937904903,0.29018157685,0.2753347206,nan,0.2753347206,0.25319852330000003
0.2972219453,nan,0.2972219453,0.2911613826,0.274215039,nan,0.274215039,0.2522564489
0.2933423873,nan,0.2933423873,0.2906170764,0.27162794490000003,nan,0.27162794490000003,0.2509495724
0.2966087911,nan,0.2966087911,0.2923343707,0.2762791322,nan,0.2762791322,0.255721442725
0.29728985550000003,nan,0.29728985550000003,0.29034964885000003,0.2570453296,0.2896900821,0.2570453296,0.25050427285
0.29505504990000003,nan,0.29505504990000003,0.29239761175,0.2622971389,0.2896900821,0.2622971389,0.25335616024999996
0.29505504990000003,nan,0.29505504990000003,0.2913318448,0.2612402784,nan,0.2612402784,0.2562162581
0.2972611114,nan,0.2972611114,0.29054106430000004,0.2542820557,0.23268488095,0.2542820557,0.24671550035
0.29543184570000003,nan,0.29543184570000003,0.27711436149999996,0.2593906078,0.200378721625,0.2593906078,0.24502447746000003
0.2914287853,nan,0.2914287853,0.286122754,0.2531747453,0.26271377445,0.2531747453,0.24821631910000003
0.29543184570000003,nan,0.29543184570000003,0.28877905448,0.2593906078,0.1720332825666667,0.2593906078,0.24973308371999997
0.2988425724,nan,0.2988425724,0.2944555054,0.2689075939,nan,0.2689075939,0.25592070565
0.29543184570000003,nan,0.29543184570000003,0.29495466355,0.2753347206,nan,0.2753347206,0.26219007930000005
0.2972219453,nan,0.2972219453,0.2955991305,0.274215039,nan,0.274215039,0.2585498264
0.29543184570000003,nan,0.29543184570000003,0.2966089753,0.27162794490000003,nan,0.27162794490000003,0.2538677039
0.2966087911,nan,0.2966087911,0.2946824607333334,0.2672696792,nan,0.2672696792,0.25283900313333335
