OHS_CA1,HInfo_CA1,OHS_SUB,HInfo_SUB,OHS_posCA1,HInfo_posCA1,OHS_posSUB,HInfo_posSUB
0.7454902164,0.5012242462000001,0.88521458335,0.1367549246,0.7454902164,0.0667732722,0.88521458335,0.29677212475000003
0.7666322784,0.2966543587,0.8885066480000001,0.09705913765,0.7666322784,0.08363450430000001,0.8885066480000001,0.2049653405
0.7972489331000001,0.5370448807,0.88213614725,0.1027920252,0.7972489331000001,0.06782945425,0.88213614725,0.22041590465000002
0.7541037314000001,0.32125980590000003,0.8726070216333334,0.15039013450000002,0.7541037314000001,0.09812432055,0.8726070216333334,0.25621562523333336
0.86108921215,0.11971753695000001,0.7046873307,0.7806205905,0.86108921215,0.1220097087,0.7046873307,0.08538029130000001
0.8529834729,0.1545407044,0.796268484,0.3284158941,0.8529834729,0.2076052695,0.796268484,0.1441082728
0.7849804356000001,0.27306617440000003,0.8201997651,0.3010182122,0.7849804356000001,0.0916054929,0.8201997651,0.1033944658
0.7400572709000001,0.3759502898,0.7759212012000001,0.6479894150000001,0.7400572709000001,0.06640232530000001,0.7759212012000001,0.054706693800000004
0.8753780399,0.0678133016,0.751434983,0.8466273067000001,0.8753780399,0.33286067230000005,0.751434983,0.1707100895
0.8309133376000001,0.1139597525,0.7913577443,1.6148487076,0.8309133376000001,0.1291940719,0.7913577443,0.0594565621
0.8934479039000001,0.0473714344,0.8815785282,0.11576888070000001,0.8934479039000001,0.3198041249,0.8815785282,0.211966374
0.793752262,0.3248930416,0.855106522,0.21251460900000002,0.793752262,0.1007508624,0.855106522,0.11320288960000001
0.8036652217,0.35710110780000004,0.8167922418,0.31926706355,0.8036652217,0.0737311596,0.8167922418,0.16417964975000002
0.8197200199,0.8334290646,0.7682468005,0.4640018304,0.8197200199,0.026684793800000002,0.7682468005,0.13667805035000002
0.7937691003,0.1994272584,0.7517907439,1.1859322315,0.7937691003,0.07856883070000001,0.7517907439,0.0705316756
0.7956743496,0.3767323561,0.8132983065,0.5205100875,0.7956743496,0.0666730881,0.8132983065,0.0579217286
0.90677004435,0.05917055392500001,0.7194207985000001,0.9550110709,0.90677004435,0.5695334542,0.7194207985000001,0.0974307477
0.8129744283750001,0.29732968927500003,0.8219352941,0.4073627266,0.8129744283750001,0.1876669835,0.8219352941,0.1186398209
0.7917253727999999,0.5312621929666667,0.8643633635,0.23584216630000002,0.7917253727999999,0.10314140563333334,0.8643633635,0.3252201688
0.7949542527,0.2719337325,0.8898971958,0.1750501324,0.7949542527,0.1570997505,0.8898971958,0.3953362938
0.7790285282,0.6468543093333333,0.8282802929,0.3029589341,0.7790285282,0.1495055299,0.8282802929,0.2262043069
0.7986824036,1.1128077766,0.8758855136,0.1872554898,0.7986824036,0.0721404633,0.8758855136,0.2930097746
0.7630026993333333,0.5186693541999999,0.8029924725,0.2739558133,0.7630026993333333,0.1047960623,0.8029924725,0.294993516
0.8158576974000001,0.27136222956666667,0.83875027735,0.22678794755,0.8158576974000001,0.19299776756666667,0.83875027735,0.13409220859999998
0.8372416851000001,0.2233214598,0.8974551085,0.09631299680000001,0.8372416851000001,0.1564916579,0.8974551085,0.2004543335
0.7694843089000001,0.4713250268,0.8541919508,0.2136372313,0.7694843089000001,0.1064784931,0.8541919508,0.1796271499
0.8118702600666667,0.28223592446666673,0.88482393745,0.11945596445000001,0.8118702600666667,0.13705820753333334,0.88482393745,0.2586839832
0.797966583,0.34754823290000003,0.86716219065,0.09459983120000001,0.797966583,0.10907936010000001,0.86716219065,0.229010096
0.7884592420666667,0.3960871238666667,0.8947083684000001,0.08810373415,0.7884592420666667,0.08873638760000001,0.8947083684000001,0.39113056190000006
0.8433501005,0.17446734220000001,0.8654179482000001,0.1133306449,0.8433501005,0.1570411704,0.8654179482000001,0.3426547406
0.7792921727000001,0.39009900295,0.8692961428,0.1303773464,0.7792921727000001,0.07523035,0.8692961428,0.2658252984
0.7860865339666666,0.23702592443333334,0.8815785282,0.11576888070000001,0.7860865339666666,0.1544588671,0.8815785282,0.24798715710000002
0.7968287561,0.29670842270000003,0.90513857125,0.0787850175,0.7968287561,0.1425193108,0.90513857125,0.22278366685
0.7956208777666666,0.7739196006333332,0.9052933047,0.11422194000000001,0.7956208777666666,0.06056945823333334,0.9052933047,0.2437658402
0.81389075864,0.29324610364,0.8962050205000001,0.055843804500000004,0.81389075864,0.11693251314,0.8962050205000001,0.3426743129
0.76212365378,0.52724837474,0.9215390433,0.0811174705,0.76212365378,0.07782783388,0.9215390433,0.4249414131
0.7954067950000001,0.419566335,0.8793734981,0.1474284857,0.7954067950000001,0.09371871012500001,0.8793734981,0.246559409
0.7463181121333333,0.24798136833333337,0.8932462783,0.16020823480000002,0.7463181121333333,0.19393251020000002,0.8932462783,0.1817894538
0.7519404094333334,0.5073428821,0.8230939962,0.3075109656,0.7519404094333334,0.13882735196666665,0.8230939962,0.3032575407
0.7666370538363637,0.4578518831227273,0.8297618499,0.1085330063,0.7666370538363637,0.1328356543136364,0.8297618499,0.20085262610000001
0.8048796388666668,0.30108573860000004,0.8603981014000001,0.2857102184,0.8048796388666668,0.13127954666666666,0.8603981014000001,0.23276569330000002
0.7900273296750001,0.869528767525,0.9167636292,0.1129543947,0.7900273296750001,0.08372285437500002,0.9167636292,0.2091794875
0.7974508374888889,0.6840549092333333,0.9051662288000001,0.0676520783,0.7974508374888889,0.08399092355555556,0.9051662288000001,0.251521651
0.7926908291100001,0.6292966074599999,0.8987747165000001,0.0894853078,0.7926908291100001,0.09478074482,0.8987747165000001,0.2156430081
0.8052661725,0.5800627460333333,0.8816808035,0.1104484936,0.8052661725,0.09794000006666666,0.8816808035,0.1963250479
0.8099392765,0.300133254,0.8945207686000001,0.0831058819,0.8099392765,0.10681576645,0.8945207686000001,0.1945781567
0.8034162748,0.2537367950666667,0.9029113147500001,0.11599141035,0.8034162748,0.1566541379666667,0.9029113147500001,0.3150070079
0.7645444136,0.581683364175,0.890283836,0.09935818795000001,0.7645444136,0.122187263675,0.890283836,0.23375270945
0.80731564725,0.47805003905,0.9029740690000001,0.0876146163,0.80731564725,0.1139179155,0.9029740690000001,0.2250419001
0.761498032375,0.40788143325000004,0.8830900533,0.120501957,0.761498032375,0.105577999,0.8830900533,0.26802340055
0.8131826673,0.27648189430000003,0.9079237799000001,0.08965806485000001,0.8131826673,0.2321567673,0.9079237799000001,0.25548088055
0.72119700845,0.4683573402,0.8195346210000001,0.13035633359999999,0.72119700845,0.1297128469,0.8195346210000001,0.21856823145
0.8309838305,1.1439349036,0.8771574240000001,0.1601908513,0.8309838305,0.0881145279,0.8771574240000001,0.21062083930000003
0.7542635601000001,0.3823506682,0.8939770844,0.0651913304,0.7542635601000001,0.1203615849,0.8939770844,0.24023964620000002
0.7808409764,0.2505821154,0.7831506542000001,0.5436293348,0.7808409764,0.1525028854,0.7831506542000001,0.1878197724
0.7859033968,0.2888843148,0.861001511075,0.20010115085000002,0.7859033968,0.1661734052,0.861001511075,0.09602293965
0.750860622,0.3833962516,0.7892897228,0.23685912380000002,0.750860622,0.1814038342,0.7892897228,0.1460150403
0.7577318389500001,0.59282029955,0.7373327903,0.2306501072,0.7577318389500001,0.1087049003,0.7373327903,0.1219640417
0.7362742539,0.32843205965,0.8037897336000001,0.7147891064,0.7362742539,0.20397262030000002,0.8037897336000001,0.052946644
0.7723926938000001,0.42175991945,0.7984245447,0.19406340403333333,0.7723926938000001,0.16538485025,0.7984245447,0.2397294772
0.7632936787,0.38645165055,0.7858840051,0.6114790442,0.7632936787,0.1876275252,0.7858840051,0.1312578406
0.8703531275,0.1605695428,0.8173591439000001,0.48855587640000003,0.8703531275,0.14584964690000002,0.8173591439000001,0.22208159090000001
0.7549338526,1.8727043496000002,0.87587966555,0.25786809075,0.7549338526,0.0630048315,0.87587966555,0.24656965975
0.7948546139,0.6481171727,0.7537456566,0.22726365880000002,0.7948546139,0.07160161820000001,0.7537456566,0.1470664253
0.7704789107000001,0.3755286597,0.8442828819,0.2457742699,0.7704789107000001,0.1260993775,0.8442828819,0.15151618220000002
0.7521587268000001,0.7093977261000001,0.8145660805750001,0.22090386297500003,0.7521587268000001,0.1096996821,0.8145660805750001,0.19429431562500002
0.7961356918,0.5804266703000001,0.7843797484,0.25952159950000003,0.7961356918,0.1257972395,0.7843797484,0.1057921498
0.8183528855000001,1.7675670189,0.8144669982,0.3527680003,0.8183528855000001,0.0388018319,0.8144669982,0.2124066316
0.7509505356,0.4039638384,0.8385365284250001,0.263103076675,0.7509505356,0.1820014232,0.8385365284250001,0.151167734925
0.8737092128,0.14738081020000002,0.8868408501,0.082941074,0.8737092128,0.1232406818,0.8868408501,0.1798926103
0.7453585957000001,1.0703094176,0.8509569720000001,0.22268937090000002,0.7453585957000001,0.1341610221,0.8509569720000001,0.22775513660000002
0.8090204964000001,0.6213780640000001,0.8199055992000001,0.3523704841,0.8090204964000001,0.11709109770000001,0.8199055992000001,0.20882844920000002
0.7768717025,0.8703069924,0.8784869176000001,0.13512621905,0.7768717025,0.1321772075,0.8784869176000001,0.2197289551
0.8108605815000001,0.3892232008,0.86294140328,0.24683633428,0.8108605815000001,0.1685559706,0.86294140328,0.15173461886
0.7778255153,0.4665694033,0.8291126925000001,0.4381893892,0.7778255153,0.2130380172,0.8291126925000001,0.22854781470000002
0.7718884430333334,0.7032450841333334,0.8930332942,0.0529295205,0.7718884430333334,0.09336039886666668,0.8930332942,0.2193530797
0.7798691445,0.6993148098333334,0.7684125799,0.6725498051000001,0.7798691445,0.09960406226666667,0.7684125799,0.2364236441
0.7970326652499999,0.3782349586,0.8716101405000001,0.0996279193,0.7970326652499999,0.1060692958,0.8716101405000001,0.2194942132
0.77314378455,1.07364326,0.8610693568000001,0.17786586240000002,0.77314378455,0.0785217177,0.8610693568000001,0.1877605605
0.7671700764,0.5515421293,0.8216586473,0.2808383041,0.7671700764,0.0704359093,0.8216586473,0.21763756450000002
0.7781331393333334,1.9000347977,0.9067193037,0.0558379109,0.7781331393333334,0.04275212316666666,0.9067193037,0.3114739633
0.8049087584,0.1358496246,0.8601332159,0.1529756291,0.8049087584,0.13057974220000002,0.8601332159,0.42949185630000003
0.8360197477,0.12753309593333334,0.8425134069,0.20656801160000002,0.8360197477,0.1989241824,0.8425134069,0.2645304592
0.85503912475,0.2126586343,0.8973883027,0.08740056260000001,0.85503912475,0.27967951175,0.8973883027,0.3236493019
0.8625544256000001,0.2333664157,0.8706753998000001,0.1017977831,0.8625544256000001,0.1293257486,0.8706753998000001,0.3420727908
0.7992758345000001,0.1466802473,0.8395960521,0.3192522481,0.7992758345000001,0.1262958491,0.8395960521,0.21823929290000002
0.8178467261,0.2136634919,0.8017024852,0.0980535963,0.8178467261,0.2624038294,0.8017024852,0.1766827718
0.7669330617500001,0.33207823550000004,0.8789821302,0.1395719097,0.7669330617500001,0.17449022165,0.8789821302,0.32686316190000003
0.7573513431000001,0.6378463223,0.8806047139000001,0.12968818640000002,0.7573513431000001,0.0650396246,0.8806047139000001,0.2808585134
0.8122969429529413,0.5998661652117647,0.8459752893,0.1569235256,0.8122969429529413,0.060991397064705875,0.8459752893,0.29971013950000003
0.7918095145999999,0.713306433775,0.8069543524,0.2154374809,0.7918095145999999,0.056229396875000004,0.8069543524,0.2549065886
0.79842565675,0.8785497412750001,0.8094748783,0.33164246610000003,0.79842565675,0.04944747975,0.8094748783,0.2247475043
0.763055668,0.9223051899250001,0.8823312335,0.1584840052,0.763055668,0.06963617715,0.8823312335,0.3184920022
0.788921557025,1.7461998361750002,0.7918297819,0.25938254980000003,0.788921557025,0.026689221575000005,0.7918297819,0.2303445155
0.75519439865,0.88453690055,0.7800741131000001,0.34812757780000003,0.75519439865,0.051130387400000005,0.7800741131000001,0.2861393177
0.7880261446333335,1.0599992319666667,0.8362339866,0.12405113770000001,0.7880261446333335,0.04646787626666667,0.8362339866,0.3025701877
0.7917106749928571,1.0895459103000003,0.8106435471000001,0.1420171536,0.7917106749928571,0.045060708500000005,0.8106435471000001,0.24997942450000002
0.8421319637666667,0.9500398774666666,0.8387910938,0.1607879122,0.8421319637666667,0.0398928287,0.8387910938,0.3253270097
0.787383498053846,0.6600096505,0.8147804686000001,0.30444630440000003,0.787383498053846,0.05307659033846154,0.8147804686000001,0.14703647690000002
0.7631538042599999,0.4608063120933333,0.8316043909,0.1295825545,0.7631538042599999,0.11326817211999998,0.8316043909,0.26958035939999997
0.8230361022,0.29735126665,0.7769170185000001,0.55563776955,0.8230361022,0.07747192650000001,0.7769170185000001,0.22943136555
0.764032834164706,0.3849434436647059,0.8656620616,0.1259979077,0.764032834164706,0.12999055322941178,0.8656620616,0.2309986842
0.7683798143714287,0.4217640572571429,0.8708341042000001,0.22372666035,0.7683798143714287,0.12339623503571431,0.8708341042000001,0.3921886277
0.8138766834500001,0.29531852194999997,0.8442838154500001,0.1236397793,0.8138766834500001,0.06894387130000001,0.8442838154500001,0.29026079215
0.7877485191300001,0.42744069399000006,0.8581331990666667,0.10903543550000001,0.7877485191300001,0.08941385903,0.8581331990666667,0.4025538016666667
0.7815001453571429,0.6763323455571429,0.8672259250500001,0.1674230917,0.7815001453571429,0.06386864565714286,0.8672259250500001,0.1362340933
0.8091920867727272,0.7331154807454545,0.8699537574,0.16946634160000001,0.8091920867727272,0.07751945167272728,0.8699537574,0.2478500549
0.82353737115,0.7711235659333333,0.8917048166,0.23386643740000002,0.82353737115,0.07114084121666668,0.8917048166,0.24684600420000002
0.7586353084222223,0.5636565685777778,0.7445367905,0.5456377634,0.7586353084222223,0.0638472119888889,0.7445367905,0.1222543278
0.7793390667266666,0.7774488658733334,0.79899601235,0.27147143535,0.7793390667266666,0.06101229622666667,0.79899601235,0.128814124
0.8137514017333333,0.5977428288333334,0.7554378783,0.4501418629,0.8137514017333333,0.055010486266666665,0.7554378783,0.16587811705
0.8158533252857142,1.3708857292142855,0.7445367905,0.5456377634,0.8158533252857142,0.042244946400000004,0.7445367905,0.1032518172
0.7435802121,2.0946174194,0.7919082158,0.4825985125,0.7435802121,0.037461650633333336,0.7919082158,0.08402728500000001
0.7614683655875001,0.6554243653125,0.825541874,0.809574659,0.7614683655875001,0.10399779841250001,0.825541874,0.1291978325
0.79837763042,0.6914288349000002,0.7815722439,0.3164399692,0.79837763042,0.055899677700000004,0.7815722439,0.0774248629
0.8123113512,1.2096969904333335,0.7630811885000001,0.6026732162,0.8123113512,0.0368595282,0.7630811885000001,0.13013548290000002
0.80473696885,0.48598838330000005,0.8028930082666667,0.21001327483333335,0.80473696885,0.058936172800000006,0.8028930082666667,0.22279234213333335
0.7640954391333333,0.6010768396,0.7889901875333334,0.25788052943333334,0.7640954391333333,0.1126802903,0.7889901875333334,0.1806211061
0.8202747355333333,0.4072339560666667,0.784075332,0.20321129335,0.8202747355333333,0.1009728064,0.784075332,0.2100140217
0.7927538563333334,0.5339485473166666,0.7799597711,0.22896436420000002,0.7927538563333334,0.07648270278333333,0.7799597711,0.2273035287
0.8276040654666668,0.3977822246,0.8033429112,0.2767714451,0.8276040654666668,0.06606227073333333,0.8033429112,0.1565152933
0.81445938925,1.7706884857,0.8329815197,0.1904114882,0.81445938925,0.0312639849,0.8329815197,0.3233430553
0.80594132054,0.51466437448,0.81673965375,0.257950478,0.80594132054,0.08188532820000001,0.81673965375,0.33723223750000003
0.8172212195,0.67874174435,0.8361710655,0.1901703855,0.8172212195,0.0644473131,0.8361710655,0.2976322785
0.7920491367,0.6927194828000001,0.8506625611,0.1458214512,0.7920491367,0.09616394235,0.8506625611,0.3484094124
0.82429621795,0.1920434265,0.8976883195,0.12171609820000001,0.82429621795,0.15622467375000001,0.8976883195,0.1768638472
0.7556900763666666,0.4112114914,0.8271954545,0.2802902174,0.7556900763666666,0.11333785423333333,0.8271954545,0.27820622910000004
0.77263118605,0.7726571462,0.8259352165,0.18822003810000001,0.77263118605,0.06350555205,0.8259352165,0.2343660763
0.7376964445,0.5028636575000001,0.8723838305,0.1843448625,0.7376964445,0.1071014628,0.8723838305,0.3678435091
0.7802735962666666,0.48365381303333344,0.8707369667,0.1985543254,0.7802735962666666,0.0997099418,0.8707369667,0.41290726910000003
0.8211040888500001,0.50325165715,0.8581665370000001,0.1418414345,0.8211040888500001,0.051796643200000006,0.8581665370000001,0.25877526796666667
