Rmax_OHS,OHS-AND_CA1,Rmax_OHS,OHS-OR_CA1,PossRmax_OHS,OHS-PossAND_CA1,PossRmax_OHS,OHS-PossOR_CA1
0.7915762850000001,nan,0.7915762850000001,0.802377914,0.8339843515,nan,0.8339843515,0.8997469216
0.7915762850000001,nan,0.7915762850000001,0.7621968485,0.8531551592000001,nan,0.8531551592000001,0.8542601995
0.8710295493,0.5793801643000001,0.8710295493,0.8704749171,0.9243063228,0.5793801643000001,0.9243063228,0.9277822191
0.8309133376000001,nan,0.8309133376000001,0.8277981694000001,0.8852445496,nan,0.8852445496,0.8984351338000001
0.8934479039000001,nan,0.8934479039000001,0.8926062971000001,0.9191677197,nan,0.9191677197,0.9307683427000001
0.7869414758000001,nan,0.7869414758000001,0.7883095689,0.8868646829,0.8277293768,0.8868646829,0.8956044322000001
0.8921920804000001,nan,0.8921920804000001,0.7661802847,0.9089499883000001,nan,0.9089499883000001,0.8914921986000001
0.8015146068000001,nan,0.8015146068000001,0.7614350963000001,0.9102844528,0.5793801643000001,0.9102844528,0.90960865895
0.8305521638000001,0.8451179327,0.8305521638000001,0.7453490689000001,0.8868646829,nan,0.8868646829,0.9073148549000001
0.8574106973000001,nan,0.8574106973000001,0.8421735861999999,0.9001582614,0.8277293768,0.9001582614,0.9017457372
0.7796622814,nan,0.7796622814,0.7471583768000001,0.8878918682,nan,0.8878918682,0.8972115705
0.8086332730000001,nan,0.8086332730000001,0.7257972942,0.8790095054,nan,0.8790095054,0.8990716079000001
0.7726640516000001,nan,0.7726640516000001,0.7823546572000001,0.8955100088,nan,0.8955100088,0.8968104509
0.8089245376,nan,0.8089245376,0.7883133978,0.8655305050000001,nan,0.8655305050000001,0.9001076680000001
0.7454902164,nan,0.7454902164,0.7276414425000001,0.8868646829,nan,0.8868646829,0.9059822076
0.7666322784,nan,0.7666322784,0.7439156541,0.8868646829,1.0,0.8868646829,0.9084033667
0.8323096252000001,0.5793801643000001,0.8323096252000001,0.7492872146,0.8868646829,nan,0.8868646829,0.9033036378000001
0.7552636135,1.0,0.7552636135,0.7424804391500001,0.9069303995,nan,0.9069303995,0.905292866
0.8638550756000001,0.75,0.8638550756000001,0.79141936915,0.9149868988000001,nan,0.9149868988000001,0.9060955609000001
0.8529834729,nan,0.8529834729,0.7801934577,0.8868646829,0.6562657891,0.8868646829,0.918573445
0.7849804356000001,nan,0.7849804356000001,0.7276395771,0.8868646829,nan,0.8868646829,0.9125009869
0.7400572709000001,nan,0.7400572709000001,0.7334009364,0.8868646829,1.0,0.8868646829,0.9112717643
0.8797265305,0.7684829085,0.8797265305,0.8895350688000001,0.9243063228,0.80499674475,0.9243063228,0.92551745895
0.8309133376000001,0.5793801643000001,0.8309133376000001,0.8106681465000001,0.8868646829,nan,0.8868646829,0.9169138996
0.8934479039000001,0.8180073353,0.8934479039000001,0.8927672476,0.9191677197,0.8632048828000001,0.9191677197,0.9121872653
0.793752262,nan,0.793752262,0.7728604382,0.8971362529,nan,0.8971362529,0.9091674354
0.8036652217,nan,0.8036652217,0.7307048683,0.8655305050000001,nan,0.8655305050000001,0.9051379775
0.8197200199,nan,0.8197200199,0.7305443743000001,0.8655305050000001,nan,0.8655305050000001,0.9033967075
0.7937691003,0.5793801643000001,0.7937691003,0.7955716995000001,0.8671116785,nan,0.8671116785,0.9038801884000001
0.7956743496,nan,0.7956743496,0.7447105582,0.8655305050000001,nan,0.8655305050000001,0.8893858978
0.8921920804000001,nan,0.8921920804000001,0.80717004,0.9089499883000001,nan,0.9089499883000001,0.9091354558
0.7890760948000001,nan,0.7890760948000001,0.7904855048,0.8890209747000001,1.0,0.8890209747000001,0.9098181612
0.8305521638000001,nan,0.8305521638000001,0.7816114892,0.8857601306,nan,0.8857601306,0.8799337124000001
0.8036718110000001,nan,0.8036718110000001,0.7860531163000001,0.8857601306,1.0,0.8857601306,0.9096273748
0.7869414758000001,nan,0.7869414758000001,0.7378927590000001,0.8857601306,nan,0.8857601306,0.8752369866
0.7869414758000001,nan,0.7869414758000001,0.8217369790000001,0.8857601306,nan,0.8857601306,0.9042449166000001
0.7869414758000001,0.5793801643000001,0.7869414758000001,0.7652017666,0.8857601306,nan,0.8857601306,0.9016842602
0.7869414758000001,nan,0.7869414758000001,0.7267947517000001,0.8930468232000001,nan,0.8930468232000001,0.9201027885
0.8583233487,0.6562657891,0.8583233487,0.7949971197,0.9149868988000001,1.0,0.9149868988000001,0.9030436943000001
0.8529834729,nan,0.8529834729,0.7647524362,0.8857601306,0.8224908743,0.8857601306,0.9055515187000001
0.7869414758000001,nan,0.7869414758000001,0.7717048408,0.8857601306,nan,0.8857601306,0.8986485776
0.7869414758000001,nan,0.7869414758000001,0.7862406267000001,0.8857601306,nan,0.8857601306,0.8909691171
0.8710295493,0.7513007286000001,0.8710295493,0.8744489045,0.9243063228,0.7695459428,0.9243063228,0.92591612
0.8309133376000001,1.0,0.8309133376000001,0.8019436102,0.8857601306,1.0,0.8857601306,0.9168485548
0.8934479039000001,0.7830263821,0.8934479039000001,0.8759476606000001,0.9191677197,0.8757126993000001,0.9191677197,0.9167664790000001
0.8921920804000001,nan,0.8921920804000001,0.8821741834,0.9089499883000001,nan,0.9089499883000001,0.9083878346
0.8921920804000001,nan,0.8921920804000001,0.8769812988000001,0.9089499883000001,nan,0.9089499883000001,0.8928224027
0.8921920804000001,nan,0.8921920804000001,0.8183850262,0.9089499883000001,1.0,0.9089499883000001,0.8980021811000001
0.8921920804000001,nan,0.8921920804000001,0.8606711913,0.9089499883000001,nan,0.9089499883000001,0.911821324
0.8921920804000001,nan,0.8921920804000001,0.8468681069,0.9089499883000001,nan,0.9089499883000001,0.8934721775000001
0.8921920804000001,1.0,0.8921920804000001,0.851113474,0.9089499883000001,nan,0.9089499883000001,0.9105376777
0.8921920804000001,nan,0.8921920804000001,0.8415907243,0.9089499883000001,0.5793801643000001,0.9089499883000001,0.9072491558
0.8921920804000001,nan,0.8921920804000001,0.9039350587,0.9149868988000001,1.0,0.9149868988000001,0.9233330508
0.8921920804000001,0.75,0.8921920804000001,0.7647454295,0.9089499883000001,0.5793801643000001,0.9089499883000001,0.903604457
0.8921920804000001,nan,0.8921920804000001,0.8666031377000001,0.9089499883000001,nan,0.9089499883000001,0.9170129752
0.8921920804000001,nan,0.8921920804000001,0.8523014600000001,0.9089499883000001,nan,0.9089499883000001,0.8971925116
0.8921920804000001,0.8180073353,0.8921920804000001,0.8733972296,0.9243063228,0.8180073353,0.9243063228,0.9214533436000001
0.8921920804000001,1.0,0.8921920804000001,0.8915500841,0.9089499883000001,nan,0.9089499883000001,0.9112272213
0.8934479039000001,0.7482245426,0.8934479039000001,0.9012996745,0.9191677197,0.8632048828000001,0.9191677197,0.9189107025000001
0.8305521638000001,nan,0.8305521638000001,0.8026762093,0.8890209747000001,nan,0.8890209747000001,0.8943595950000001
0.8574106973000001,nan,0.8574106973000001,0.8473670605,0.9102844528,0.5793801643000001,0.9102844528,0.91275706325
0.8015146068000001,nan,0.8015146068000001,0.7730747314,0.9102844528,nan,0.9102844528,0.8714362577
0.8086332730000001,nan,0.8086332730000001,0.8213309314,0.9102844528,1.0,0.9102844528,0.902440816
0.8015146068000001,nan,0.8015146068000001,0.8131293002000001,0.9102844528,nan,0.9102844528,0.8873073963
0.8089245376,nan,0.8089245376,0.7958912949,0.9102844528,nan,0.9102844528,0.8794336372
0.7890760948000001,nan,0.7890760948000001,0.7816895707,0.8890209747000001,nan,0.8890209747000001,0.8861804576000001
0.7890760948000001,nan,0.7890760948000001,0.8171446816,0.8890209747000001,nan,0.8890209747000001,0.8871600502
0.8323096252000001,nan,0.8323096252000001,0.80602387305,0.9102844528,nan,0.9102844528,0.91064172745
0.8015146068000001,nan,0.8015146068000001,0.79296214265,0.9102844528,nan,0.9102844528,0.8987553005
0.8638550756000001,1.0,0.8638550756000001,0.8343282120000001,0.9149868988000001,0.5793801643000001,0.9149868988000001,0.8965545618999999
0.8529834729,nan,0.8529834729,0.75500937,0.8890209747000001,1.0,0.8890209747000001,0.9109046447
0.7890760948000001,nan,0.7890760948000001,0.7929389073,0.8890209747000001,nan,0.8890209747000001,0.9027048108
0.7890760948000001,nan,0.7890760948000001,0.8016917241,0.8890209747000001,nan,0.8890209747000001,0.9090498748
0.8797265305,0.81713954585,0.8797265305,0.8827568706000001,0.9243063228,0.77994382595,0.9243063228,0.9187747037
0.8309133376000001,1.0,0.8309133376000001,0.8592859639,0.8890209747000001,nan,0.8890209747000001,0.8817483331
0.8934479039000001,0.6562657891,0.8934479039000001,0.8967443059,0.9191677197,0.75,0.9191677197,0.9256036485
0.8015146068000001,nan,0.8015146068000001,0.7850091539,0.9102844528,nan,0.9102844528,0.9201189545
0.8036652217,nan,0.8036652217,0.8048157592,0.9102844528,nan,0.9102844528,0.9062268037000001
0.8197200199,nan,0.8197200199,0.8011380422000001,0.9102844528,nan,0.9102844528,0.8850934911
0.8015146068000001,nan,0.8015146068000001,0.8132049666000001,0.9102844528,nan,0.9102844528,0.8969759749
0.8015146068000001,nan,0.8015146068000001,0.7895964901,0.9102844528,nan,0.9102844528,0.8909110807
0.8305521638000001,nan,0.8305521638000001,0.7910014358,0.8833779501000001,nan,0.8833779501000001,0.9130997191
0.8305521638000001,nan,0.8305521638000001,0.8120648309,0.8736645516,nan,0.8736645516,0.9109555117
0.8305521638000001,nan,0.8305521638000001,0.7978378260000001,0.8678825844,nan,0.8678825844,0.8846961763000001
0.8305521638000001,nan,0.8305521638000001,0.8044837804,0.8852780714,nan,0.8852780714,0.8778267037
0.8305521638000001,nan,0.8305521638000001,0.8204605162,0.8930468232000001,nan,0.8930468232000001,0.898785355
0.8583233487,nan,0.8583233487,0.8616646456,0.9149868988000001,nan,0.9149868988000001,0.9045109901
0.8529834729,nan,0.8529834729,0.736595428,0.8838868163,nan,0.8838868163,0.9097408795
0.8305521638000001,nan,0.8305521638000001,0.8095941577,0.8272743026,nan,0.8272743026,0.8961970402
0.8305521638000001,nan,0.8305521638000001,0.811093884,0.8531551592000001,nan,0.8531551592000001,0.8680625200000001
0.8710295493,0.9166666667000001,0.8710295493,0.8699507506,0.9243063228,0.8710490643000001,0.9243063228,0.9269163335
0.8309133376000001,nan,0.8309133376000001,0.8209655123,0.8852445496,nan,0.8852445496,0.9097874758000001
0.8934479039000001,1.0,0.8934479039000001,0.8990476034,0.9191677197,0.75,0.9191677197,0.9180557248000001
0.8574106973000001,nan,0.8574106973000001,0.8854718538,0.9001582614,0.5793801643000001,0.9001582614,0.9054123909
0.8574106973000001,nan,0.8574106973000001,0.8755025321000001,0.9001582614,1.0,0.9001582614,0.9089787505
0.8574106973000001,nan,0.8574106973000001,0.8933053398,0.9001582614,nan,0.9001582614,0.9050769098
0.8574106973000001,nan,0.8574106973000001,0.8823031773000001,0.9001582614,1.0,0.9001582614,0.9142988822
0.8036718110000001,nan,0.8036718110000001,0.8012185909,0.8833779501000001,nan,0.8833779501000001,0.8876215350000001
0.8036718110000001,0.8710490643000001,0.8036718110000001,0.7669204553000001,0.8833779501000001,0.5793801643000001,0.8833779501000001,0.8953765406
0.8574106973000001,nan,0.8574106973000001,0.8378243204,0.9001582614,nan,0.9001582614,0.89773067615
0.8574106973000001,1.0,0.8574106973000001,0.80705078005,0.9069303995,0.8277293768,0.9069303995,0.9006881012000001
0.8638550756000001,nan,0.8638550756000001,0.8808928969,0.9149868988000001,0.75,0.9149868988000001,0.9041935785
0.8529834729,nan,0.8529834729,0.7642042749,0.8838868163,0.6562657891,0.8838868163,0.9168776247
0.8036718110000001,0.5793801643000001,0.8036718110000001,0.7662606873000001,0.8833779501000001,nan,0.8833779501000001,0.9200945749
0.8036718110000001,nan,0.8036718110000001,0.8177055819,0.8833779501000001,nan,0.8833779501000001,0.8724668924000001
0.8797265305,0.7943327475,0.8797265305,0.8855987885000001,0.9243063228,0.76473167065,0.9243063228,0.9201327911000001
0.8309133376000001,0.5793801643000001,0.8309133376000001,0.8587120846,0.8852445496,nan,0.8852445496,0.8984276815000001
0.8934479039000001,0.8180073353,0.8934479039000001,0.9009486012000001,0.9191677197,0.7964904909,0.9191677197,0.9062908931
0.8574106973000001,nan,0.8574106973000001,0.8800585798,0.9001582614,0.75,0.9001582614,0.8978523846
0.8574106973000001,nan,0.8574106973000001,0.8803908218000001,0.9001582614,1.0,0.9001582614,0.9094480813
0.8574106973000001,nan,0.8574106973000001,0.8972549674,0.9001582614,nan,0.9001582614,0.9202122301000001
0.8574106973000001,0.8277293768,0.8574106973000001,0.8912421394000001,0.9001582614,nan,0.9001582614,0.9108593006000001
0.8574106973000001,nan,0.8574106973000001,0.8837087038,0.9001582614,nan,0.9001582614,0.909087666
0.8086332730000001,nan,0.8086332730000001,0.7516705195000001,0.8878918682,nan,0.8878918682,0.8824609176
0.7796622814,nan,0.7796622814,0.7899349088000001,0.8955100088,nan,0.8955100088,0.9039864119000001
0.8089245376,nan,0.8089245376,0.7972559193000001,0.8878918682,nan,0.8878918682,0.9086035570000001
0.8323096252000001,nan,0.8323096252000001,0.8132039002,0.8878918682,nan,0.8878918682,0.8674153577
0.7796622814,nan,0.7796622814,0.7691969797,0.9069303995,nan,0.9069303995,0.8972456885000001
0.8638550756000001,nan,0.8638550756000001,0.8429744136,0.8878918682,nan,0.8878918682,0.9116750621
0.8797265305,0.6562657891,0.8797265305,0.8757444926,0.9179883242,0.8710490643000001,0.9179883242,0.9087288567
0.793752262,nan,0.793752262,0.7680523715,0.8971362529,nan,0.8971362529,0.8847693590000001
0.8036652217,nan,0.8036652217,0.7910046449,0.8878918682,nan,0.8878918682,0.8854534608
0.8197200199,nan,0.8197200199,0.7665522884,0.8878918682,nan,0.8878918682,0.8561907047
0.7937691003,nan,0.7937691003,0.8013632882,0.8878918682,nan,0.8878918682,0.8692762537000001
0.7956743496,nan,0.7956743496,0.7889214975000001,0.8878918682,nan,0.8878918682,0.8833976885
0.8086332730000001,nan,0.8086332730000001,0.7762642286,0.8955100088,nan,0.8955100088,0.8880359694000001
0.8089245376,nan,0.8089245376,0.839279564,0.8790095054,nan,0.8790095054,0.8730430996
0.8323096252000001,nan,0.8323096252000001,0.79473583,0.8790095054,nan,0.8790095054,0.9146418749
0.8086332730000001,nan,0.8086332730000001,0.7742132012,0.9069303995,1.0,0.9069303995,0.8979817861
0.8638550756000001,nan,0.8638550756000001,0.8227398274000001,0.8790095054,1.0,0.8790095054,0.9110469393
0.8797265305,0.6562657891,0.8797265305,0.8908820608,0.9179883242,0.7185463541,0.9179883242,0.9211702149000001
0.8086332730000001,nan,0.8086332730000001,0.7648547734000001,0.8971362529,nan,0.8971362529,0.8814972595
0.8086332730000001,nan,0.8086332730000001,0.7937220580000001,0.8790095054,nan,0.8790095054,0.8917898444000001
0.8197200199,nan,0.8197200199,0.8087387220000001,0.8790095054,nan,0.8790095054,0.9135515388000001
0.8086332730000001,nan,0.8086332730000001,0.8112262138,0.8790095054,1.0,0.8790095054,0.8973832743
0.8086332730000001,nan,0.8086332730000001,0.7838339757,0.8790095054,nan,0.8790095054,0.8977539476
0.8089245376,nan,0.8089245376,0.769193557,0.8955100088,nan,0.8955100088,0.8976304483
0.8323096252000001,nan,0.8323096252000001,0.8194087348,0.8955100088,nan,0.8955100088,0.8790152537
0.7726640516000001,nan,0.7726640516000001,0.7725109256,0.9069303995,1.0,0.9069303995,0.9023186756
0.8638550756000001,0.5793801643000001,0.8638550756000001,0.8288089149000001,0.8955100088,nan,0.8955100088,0.8985130881000001
0.8797265305,0.5793801643000001,0.8797265305,0.8965463049,0.9179883242,1.0,0.9179883242,0.9148779693
0.793752262,nan,0.793752262,0.7593106317,0.8971362529,nan,0.8971362529,0.8924005330000001
0.8036652217,nan,0.8036652217,0.763639948,0.8955100088,nan,0.8955100088,0.9151163359000001
0.8197200199,nan,0.8197200199,0.7681127677,0.8955100088,nan,0.8955100088,0.8916794195000001
0.7937691003,nan,0.7937691003,0.8535140754,0.8955100088,nan,0.8955100088,0.9080841792000001
0.7956743496,nan,0.7956743496,0.7467326314,0.8955100088,nan,0.8955100088,0.9067529327
0.8323096252000001,nan,0.8323096252000001,0.8182847157,0.8598923843,nan,0.8598923843,0.8774086835
0.8089245376,nan,0.8089245376,0.7641120083,0.9069303995,nan,0.9069303995,0.8890781860000001
0.8638550756000001,nan,0.8638550756000001,0.8286955627,0.8694063492,nan,0.8694063492,0.8813571727
0.8797265305,nan,0.8797265305,0.8985893077,0.9179883242,0.5793801643000001,0.9179883242,0.9039116586
0.8089245376,nan,0.8089245376,0.7665430059,0.8971362529,nan,0.8971362529,0.8677197746
0.8089245376,nan,0.8089245376,0.7934173077000001,0.8564973117,nan,0.8564973117,0.9055234181
0.8197200199,nan,0.8197200199,0.7929584380000001,0.8564973117,nan,0.8564973117,0.8946804424
0.8089245376,nan,0.8089245376,0.8135865789000001,0.8671116785,nan,0.8671116785,0.8482305573000001
0.8089245376,nan,0.8089245376,0.7600223773,0.8593548129,nan,0.8593548129,0.8892945192
0.8323930103,nan,0.8323930103,0.754432208925,0.9209350655,nan,0.9209350655,0.8986071025750001
0.79290888,nan,0.79290888,0.772121211,0.9066822739,nan,0.9066822739,0.89174459125
0.79673447,nan,0.79673447,0.7576733517500001,0.8868871911,nan,0.8868871911,0.90050508775
0.7728288946,nan,0.7728288946,0.7382582824,0.8818067878,nan,0.8818067878,0.9033769515000001
0.79673447,nan,0.79673447,0.7640872552500001,0.8920067269,nan,0.8920067269,0.900977053525
0.8018458484000001,nan,0.8018458484000001,0.7849290154500002,0.9199788318000001,1.0,0.9199788318000001,0.89835017905
0.8047860527,nan,0.8047860527,0.7854548723500001,0.9032685805,0.78969008215,0.9032685805,0.9213943946
0.8965891695,nan,0.8965891695,0.8677793312500001,0.9323074168000001,0.7185463541,0.9323074168000001,0.9107322230750001
0.8767017759,nan,0.8767017759,0.8354759522,0.9231613026000001,nan,0.9231613026000001,0.90960556615
0.8323996955,nan,0.8323996955,0.8001774784500001,0.9082901549,1.0,0.9082901549,0.9008820903250001
0.7766393604,nan,0.7766393604,0.772350274,0.8847556227000001,nan,0.8847556227000001,0.8943840411
0.8139211665,nan,0.8139211665,0.80298034105,0.8979678749000001,nan,0.8979678749000001,0.8972900493
0.79673447,nan,0.79673447,0.7993448917000001,0.8847556227000001,nan,0.8847556227000001,0.8764015637
0.8069493565,nan,0.8069493565,0.7354728412,0.8875080206,nan,0.8875080206,0.8993632187
0.79673447,nan,0.79673447,0.7785738234,0.8856174877,nan,0.8856174877,0.8561197305000001
0.79673447,nan,0.79673447,0.7538418094,0.9117863587,nan,0.9117863587,0.88757532645
0.8323930103,nan,0.8323930103,0.77676361265,0.9066822739,nan,0.9066822739,0.9101807964
0.7848308333,nan,0.7848308333,0.7521512348999999,0.9209350655,nan,0.9209350655,0.8859866287
0.8323930103,nan,0.8323930103,0.76355182515,0.8991802913,nan,0.8991802913,0.8823334435500001
0.8323930103,nan,0.8323930103,0.74968689774,0.9209350655,nan,0.9209350655,0.89040345872
0.8323930103,nan,0.8323930103,0.78640853446,0.9209350655,nan,0.9209350655,0.9005430458599999
0.8323930103,nan,0.8323930103,0.799830585,0.9032685805,nan,0.9032685805,0.9137657427000001
0.8965891695,nan,0.8965891695,0.8617962198800001,0.9323074168000001,0.5793801643000001,0.9323074168000001,0.9047869651000001
0.8767017759,nan,0.8767017759,0.8528245776000001,0.9231613026000001,nan,0.9231613026000001,0.90816161635
0.8323996955,nan,0.8323996955,0.82506463794,0.9209350655,nan,0.9209350655,0.8923107439000001
0.7766393604,nan,0.7766393604,0.74943162845,0.9104154633,nan,0.9104154633,0.8996081458
0.8139211665,nan,0.8139211665,0.7424145343,0.9209350655,nan,0.9209350655,0.8890066353
0.7752537633000001,nan,0.7752537633000001,0.75985948155,0.9209350655,nan,0.9209350655,0.9028605262
0.8069493565,nan,0.8069493565,0.7286733226000001,0.9209350655,nan,0.9209350655,0.8627866541
0.8094223935,nan,0.8094223935,0.7615336265333333,0.9209350655,nan,0.9209350655,0.8753425646
0.7866937616,nan,0.7866937616,0.7533389457499999,0.9209350655,nan,0.9209350655,0.89373135335
0.8674649927,nan,0.8674649927,0.863803552,0.8875193664000001,nan,0.8875193664000001,0.8987366189
0.79290888,nan,0.79290888,0.79382286045,0.9066822739,nan,0.9066822739,0.8878405598000001
0.79290888,nan,0.79290888,0.75943276145,0.9066822739,nan,0.9066822739,0.89578321915
0.8018458484000001,nan,0.8018458484000001,0.78829370315,0.9199788318000001,0.5793801643000001,0.9199788318000001,0.9161274501500001
0.8047860527,nan,0.8047860527,0.7742233404500001,0.9066822739,0.5793801643000001,0.9066822739,0.9055423871000001
0.8914368937,nan,0.8914368937,0.8831662939,0.9323074168000001,0.7031328945499999,0.9323074168000001,0.91686874225
0.8767017759,nan,0.8767017759,0.8340309107,0.9231613026000001,1.0,0.9231613026000001,0.9005488795500001
0.8323996955,nan,0.8323996955,0.8393007858000001,0.9082901549,nan,0.9082901549,0.9003779502
0.8004711210000001,nan,0.8004711210000001,0.754713848325,0.8920067269,nan,0.8920067269,0.9010123177750001
0.7970931163,nan,0.7970931163,0.8014520296000001,0.9069001194,nan,0.9069001194,0.9025220044333334
0.8965891695,nan,0.8965891695,0.8769172820333334,0.9073942921,0.75,0.9073942921,0.9121090667333333
0.8474356049,nan,0.8474356049,0.811498509175,0.8967289917,1.0,0.8967289917,0.9060957632000001
0.7848308333,nan,0.7848308333,0.799299568,0.8828727221,nan,0.8828727221,0.8891269378
0.8139211665,nan,0.8139211665,0.8087009215500001,0.8979678749000001,nan,0.8979678749000001,0.85460579265
0.7848308333,nan,0.7848308333,0.7676866096000001,0.8868871911,nan,0.8868871911,0.8676837665000001
0.8069493565,nan,0.8069493565,0.7975789252000001,0.8875080206,nan,0.8875080206,0.8769798656000001
0.8094223935,nan,0.8094223935,0.7751834063,0.8976410701,nan,0.8976410701,0.8702784851500001
0.7866937616,nan,0.7866937616,0.76624817335,0.9117863587,nan,0.9117863587,0.8809023301000001
0.8674649927,nan,0.8674649927,0.79693243785,0.8938303656000001,1.0,0.8938303656000001,0.91008106545
0.8447180935,nan,0.8447180935,0.8397843674000001,0.8764500441,1.0,0.8764500441,0.8886144627
0.7728288946,nan,0.7728288946,0.7621394423000001,0.8857309122,nan,0.8857309122,0.8680750442
0.8018458484000001,nan,0.8018458484000001,0.7915478926,0.9199788318000001,0.5793801643000001,0.9199788318000001,0.90621259145
0.8047860527,nan,0.8047860527,0.7796745234,0.9032685805,nan,0.9032685805,0.912140787
0.8914368937,nan,0.8914368937,0.87523994755,0.9323074168000001,0.85927317705,0.9323074168000001,0.9247190483000001
0.8767017759,nan,0.8767017759,0.8280331188500001,0.9231613026000001,nan,0.9231613026000001,0.91084573945
0.8323996955,nan,0.8323996955,0.8290871936,0.9082901549,nan,0.9082901549,0.8933404437500001
0.8018458484000001,nan,0.8018458484000001,0.7724067084799999,0.9199788318000001,0.875,0.9199788318000001,0.90255368228
0.8047860527,1.0,0.8047860527,0.79390925375,0.9032685805,0.8710490643000001,0.9032685805,0.9073421574
0.8965891695,nan,0.8965891695,0.8616783911600001,0.9323074168000001,0.85546297068,0.9323074168000001,0.91096704672
0.8767017759,nan,0.8767017759,0.8360499855500001,0.9231613026000001,1.0,0.9231613026000001,0.9076772074000001
0.8474356049,nan,0.8474356049,0.7998353190166667,0.9082901549,0.832345041075,0.9082901549,0.8974559900833334
0.8004711210000001,nan,0.8004711210000001,0.7663486282,0.8920067269,nan,0.8920067269,0.90335934225
0.8139211665,nan,0.8139211665,0.74340707905,0.8979678749000001,nan,0.8979678749000001,0.8968915635500001
0.7731577562,nan,0.7731577562,0.7482188216000001,0.8920067269,nan,0.8920067269,0.9001567435000001
0.8069493565,nan,0.8069493565,0.7710901224000001,0.8875080206,nan,0.8875080206,0.8930954090000001
0.8094223935,nan,0.8094223935,0.7592443459,0.8976410701,nan,0.8976410701,0.8939818861500001
0.7866937616,nan,0.7866937616,0.7530213392,0.9117863587,0.5793801643000001,0.9117863587,0.9017680159500001
0.8674649927,nan,0.8674649927,0.7788242192000001,0.8938303656000001,0.5793801643000001,0.8938303656000001,0.8968034126000001
0.8447180935,nan,0.8447180935,0.8355363335,0.8764500441,nan,0.8764500441,0.9121994959
0.8047860527,nan,0.8047860527,0.7815848007,0.9199788318000001,0.8105245321500001,0.9199788318000001,0.91331105645
0.8965891695,nan,0.8965891695,0.8727953885399999,0.9323074168000001,0.8690410688750001,0.9323074168000001,0.91621231734
0.8767017759,nan,0.8767017759,0.8245568830000001,0.9231613026000001,0.7636574267,0.9231613026000001,0.90680561255
0.8323996955,nan,0.8323996955,0.81669253936,0.9199788318000001,0.7764600547666666,0.9199788318000001,0.9106209888800001
0.7921277691,nan,0.7921277691,0.8194181863500001,0.9069001194,nan,0.9069001194,0.8928566726
0.8139211665,nan,0.8139211665,0.7657968398,0.8979678749000001,nan,0.8979678749000001,0.8675223054500001
0.7970931163,nan,0.7970931163,0.7924733632000001,0.8956642405,nan,0.8956642405,0.8821063604500001
0.8069493565,nan,0.8069493565,0.7925913607,0.8956642405,nan,0.8956642405,0.8669662567
0.8094223935,nan,0.8094223935,0.7720723107,0.9069001194,nan,0.9069001194,0.8910121003333334
0.7970931163,nan,0.7970931163,0.779931377,0.9117863587,nan,0.9117863587,0.89899473175
0.8674649927,nan,0.8674649927,0.8348784337,0.9069001194,1.0,0.9069001194,0.8965591067
0.8914368937,1.0,0.8914368937,0.8583691347,0.9323074168000001,0.7760993165500001,0.9323074168000001,0.9125722906
0.8767017759,nan,0.8767017759,0.8281085795500001,0.9231613026000001,0.70355477055,0.9231613026000001,0.91365956275
0.8323996955,nan,0.8323996955,0.8023556380500001,0.9082901549,0.66469008215,0.9082901549,0.90640382885
0.8914368937,nan,0.8914368937,0.9069745028,0.9323074168000001,0.8156995087000001,0.9323074168000001,0.91638231685
0.8965891695,nan,0.8965891695,0.8933114580600001,0.9323074168000001,0.7404744551000001,0.9323074168000001,0.9210907292000001
0.8766058969,nan,0.8766058969,0.86568473885,0.8999038473000001,1.0,0.8999038473000001,0.9115451507000001
0.8965891695,nan,0.8965891695,0.8975591898499999,0.9073942921,nan,0.9073942921,0.89919062325
0.8965891695,nan,0.8965891695,0.8723262546000001,0.9073942921,nan,0.9073942921,0.90693381995
0.8965891695,nan,0.8965891695,0.9164953247000001,0.9073942921,nan,0.9073942921,0.9129008714
0.8965891695,nan,0.8965891695,0.9025064741333333,0.9073942921,nan,0.9073942921,0.8970637561666667
0.8965891695,nan,0.8965891695,0.8401192875500001,0.9117863587,0.875,0.9117863587,0.91457280725
0.8766058969,nan,0.8766058969,0.8998105848,0.8959789742000001,0.8710490643000001,0.8959789742000001,0.9237466647
0.8767017759,nan,0.8767017759,0.8545049804,0.9231613026000001,0.8710490643000001,0.9231613026000001,0.9111873149
0.8183917771,nan,0.8183917771,0.8226403225000001,0.8934398193,nan,0.8934398193,0.8944731221500001
0.8289084646,nan,0.8289084646,0.81389158065,0.8979678749000001,nan,0.8979678749000001,0.8827993148
0.8289084646,nan,0.8289084646,0.8076937709,0.8882140373,nan,0.8882140373,0.8959679941500001
0.8289084646,nan,0.8289084646,0.8113810403,0.8875080206,nan,0.8875080206,0.91023526
0.8474356049,nan,0.8474356049,0.8300103560000001,0.8976410701,nan,0.8976410701,0.8942866413249999
0.8289084646,nan,0.8289084646,0.8392140918,0.9117863587,0.5793801643000001,0.9117863587,0.91291446595
0.8674649927,nan,0.8674649927,0.8218064131,0.8967289917,0.75,0.8967289917,0.9141929418
0.8474356049,nan,0.8474356049,0.8653721172000001,0.8967289917,nan,0.8967289917,0.9091630896
0.8139211665,nan,0.8139211665,0.8293694029,0.8979678749000001,nan,0.8979678749000001,0.8567513014
