Nspikes,OHS-OR_CA1,Rmax_OHS-OR_CA1,Nspikes,OHS-OR_SUB,Rmax_OHS-OR_SUB,Nspikes,OHS-AND_CA1,Rmax_OHS-AND_CA1,Nspikes,OHS-AND_SUB,Rmax_OHS-AND_SUB,Poss_Nspikes,OHS-PossOR_CA1,Rmax_OHS-PossOR_CA1,Poss_Nspikes,OHS-PossOR_SUB,Rmax_OHS-PossOR_SUB,Poss_Nspikes,OHS-PossAND_CA1,Rmax_OHS-PossAND_CA1,Poss_Nspikes,OHS-PossAND_SUB,Rmax_OHS-PossAND_SUB
26.727272727272727,0.8334416519000001,0.8397259754,26.727272727272727,0.8818395883000001,0.8929378868000001,26.727272727272727,0.8277293768,0.8397259754,26.727272727272727,0.8066671088909092,0.8929378868000001,23.90909090909091,0.8940870901,0.9138052486,23.90909090909091,0.9203339710636365,0.9257348104,23.90909090909091,0.8277293768,0.9138052486,23.90909090909091,0.7751592030454546,0.9257348104
9.5,0.8345636709,0.8397259754,9.5,0.904989898,0.8848863,9.5,nan,0.8397259754,9.5,0.72637814,0.8848863,12.0,0.9116311373,0.9070644502,12.0,0.91722314125,0.9181039011000001,12.0,nan,0.9070644502,12.0,0.8069188899499999,0.9181039011000001
15.333333333333334,0.8395254387000001,0.8397259754,15.333333333333334,0.8643196698666666,0.8840164338000001,15.333333333333334,1.0,0.8397259754,15.333333333333334,0.8462565765666668,0.8840164338000001,10.333333333333334,0.9039840433,0.9003501028,10.333333333333334,0.9076664187666666,0.9219845446,10.333333333333334,nan,0.9003501028,10.333333333333334,0.8053104104666667,0.9219845446
13.222222222222221,0.8562777328000001,0.8397259754,13.222222222222221,0.9002200570555554,0.8929378868000001,13.222222222222221,nan,0.8397259754,13.222222222222221,0.7815734798555556,0.8929378868000001,17.22222222222222,0.9102001264,0.9003501028,17.22222222222222,0.919012895688889,0.9257348104,17.22222222222222,nan,0.9003501028,17.22222222222222,0.7781673120333334,0.9257348104
12.0,0.8414536998000001,0.8397259754,12.0,0.91233642125,0.8920036163,12.0,nan,0.8397259754,12.0,0.8069188899499999,0.8920036163,13.0,0.9004143922000001,0.9003501028,13.0,0.9105623891000001,0.9209594984,13.0,nan,0.9003501028,13.0,0.8186183086000001,0.9209594984
25.0,0.8209490909,0.8397259754,25.0,0.8951860724,0.8851753113,25.0,nan,0.8397259754,25.0,0.8315174143,0.8851753113,19.5,0.9178782774,0.9003501028,19.5,0.9121982743000001,0.9198356956,19.5,1.0,0.9003501028,19.5,0.7882218320500001,0.9198356956
27.75,0.8288902873,0.8397259754,27.75,0.899733773025,0.9126732049,27.75,0.8277293768,0.8397259754,27.75,0.817412288725,0.9126732049,23.875,0.8892521027,0.9003501028,23.875,0.9216371470375001,0.9257348104,23.875,0.5793801643000001,0.9003501028,23.875,0.8057042640750001,0.9257348104
25.0,0.8588128319,0.8921920804000001,25.0,0.8951860724,0.8851753113,25.0,nan,0.8921920804000001,25.0,0.8315174143,0.8851753113,22.5,0.9083415661,0.9089499883000001,22.5,0.9212774594,0.9065818869000001,22.5,nan,0.9089499883000001,22.5,0.7720324700500001,0.9065818869000001
27.75,0.8319846041000001,0.8397259754,27.75,0.899733773025,0.9126732049,27.75,nan,0.8397259754,27.75,0.817412288725,0.9126732049,24.875,0.9044803272,0.9003501028,24.875,0.9187353862375001,0.9257348104,24.875,0.5793801643000001,0.9003501028,24.875,0.807528890975,0.9257348104
21.5,0.8617799239,0.8397259754,21.5,0.8919325810000001,0.8974152630000001,21.5,nan,0.8397259754,21.5,0.83906690355,0.8974152630000001,22.5,0.902122639,0.9003501028,22.5,0.91625962805,0.9220072755000001,22.5,nan,0.9003501028,22.5,0.7694511421000001,0.9220072755000001
10.333333333333334,0.8451909655000001,0.8397259754,10.333333333333334,0.84474228582,0.8929378868000001,10.333333333333334,nan,0.8397259754,10.333333333333334,0.7646201100285717,0.8929378868000001,11.466666666666667,0.9254136748,0.9003501028,11.466666666666667,0.9197748154266666,0.9257348104,11.466666666666667,nan,0.9003501028,11.466666666666667,0.7963621286928572,0.9257348104
11.533333333333333,0.8359758437,0.8397259754,11.533333333333333,0.8208746511733335,0.8929378868000001,11.533333333333333,nan,0.8397259754,11.533333333333333,0.7535198390733335,0.8929378868000001,7.666666666666667,0.8945756062,0.9003501028,7.666666666666667,0.9150394519799999,0.9257348104,7.666666666666667,nan,0.9003501028,7.666666666666667,0.7985914355000002,0.9257348104
5.466666666666667,0.8258482145,0.8397259754,5.466666666666667,0.8409135513733333,0.8929378868000001,5.466666666666667,nan,0.8397259754,5.466666666666667,0.8147067691642859,0.8929378868000001,3.533333333333333,0.9084929037,0.9003501028,3.533333333333333,0.9169013738666666,0.9257348104,3.533333333333333,nan,0.9003501028,3.533333333333333,0.861452110425,0.9257348104
6.0,0.815230997,0.8397259754,6.0,0.8721189612133334,0.8945024984000001,6.0,nan,0.8397259754,6.0,0.7595794280357142,0.8945024984000001,7.4,0.9053757013,0.9003501028,7.4,0.9117525474133333,0.9257348104,7.4,1.0,0.9003501028,7.4,0.7961905879571428,0.9257348104
9.866666666666667,0.8216602514,0.8397259754,9.866666666666667,0.8525586134666667,0.8929378868000001,9.866666666666667,nan,0.8397259754,9.866666666666667,0.7748313993333333,0.8929378868000001,8.133333333333333,0.9138505422000001,0.9003501028,8.133333333333333,0.9142222794866668,0.9257348104,8.133333333333333,nan,0.9003501028,8.133333333333333,0.7809268044428572,0.9257348104
9.333333333333334,0.8587516406,0.8583233487,9.333333333333334,0.9068740743,0.9158652133,9.333333333333334,nan,0.8583233487,9.333333333333334,0.7584714293,0.9158652133,14.0,0.9205518763,0.9149868988000001,14.0,0.9138555492666667,0.9156648789,14.0,nan,0.9149868988000001,14.0,0.7889391300333335,0.9156648789
5.666666666666667,0.8353142607,0.8529834729,5.666666666666667,0.8780441638083333,0.9176279818,5.666666666666667,0.7924079021,0.8529834729,5.666666666666667,0.7455950306750001,0.9176279818,7.166666666666667,0.8941891603000001,0.9003501028,7.166666666666667,0.9169337896333335,0.9297173037,7.166666666666667,0.75,0.9003501028,7.166666666666667,0.7926286137749999,0.9297173037
8.2,0.828083424,0.8397259754,8.2,0.8481905779,0.8848863,8.2,nan,0.8397259754,8.2,0.83704932422,0.8848863,6.4,0.8958823884,0.9003501028,6.4,0.9064019520400001,0.9219845446,6.4,nan,0.9003501028,6.4,0.8021423537000001,0.9219845446
8.2,0.8484318504,0.8397259754,8.2,0.8621204921900001,0.8929378868000001,8.2,nan,0.8397259754,8.2,0.7867990374625,0.8929378868000001,8.7,0.9073226229,0.9003501028,8.7,0.91751828877,0.9279621672,8.7,nan,0.9003501028,8.7,0.8046849267777777,0.9279621672
8.6,0.8910975635,0.8710295493,8.6,0.8681028648800001,0.9057640639000001,8.6,0.6487476398,0.8710295493,8.6,0.7623123238666668,0.9057640639000001,6.8,0.9101131586000001,0.9243063228,6.8,0.9124676391666667,0.9257348104,6.8,0.8280639062,0.9243063228,6.8,0.7870523132071429,0.9257348104
1.3333333333333333,0.8873674709,0.8397259754,1.3333333333333333,0.8655468485333334,0.8929378868000001,1.3333333333333333,nan,0.8397259754,1.3333333333333333,0.9,0.8929378868000001,1.0833333333333333,0.9086659604,0.9003501028,1.0833333333333333,0.9125937396749998,0.9257348104,1.0833333333333333,0.8710490643000001,0.9003501028,1.0833333333333333,0.78969008215,0.9257348104
9.5,0.9006494276,0.8934479039000001,9.5,0.8718336886,0.8832349308,9.5,0.8300677204,0.8934479039000001,9.5,0.7379215503500001,0.8832349308,9.5,0.9103870148000001,0.9191677197,9.5,0.91562033275,0.9219845446,9.5,0.8903764953000001,0.9191677197,9.5,0.8108420916250001,0.9219845446
17.625,0.8134903162,0.7961423421,17.625,0.8922347241625,0.9042443092,17.625,nan,0.7961423421,17.625,0.7662157230750001,0.9042443092,14.25,0.8953543358,0.8953096544,14.25,0.920357951425,0.9257348104,14.25,1.0,0.8953096544,14.25,0.763340861025,0.9257348104
1.6666666666666667,0.8057183491000001,0.7961423421,1.6666666666666667,0.8378975642333334,0.8506573157,1.6666666666666667,nan,0.7961423421,1.6666666666666667,0.8277293768,0.8506573157,0.0,0.9014521795,0.8953096544,0.0,0.9056593806333334,0.9219845446,0.0,0.5793801643000001,0.8953096544,0.0,nan,0.9219845446
59.0,0.8293618651,0.7961423421,59.0,0.8971818943333334,0.8854865752000001,59.0,0.75,0.7961423421,59.0,0.7128477164,0.8854865752000001,32.666666666666664,0.8845744373000001,0.9138052486,32.666666666666664,0.9171912639666667,0.9259585963,32.666666666666664,1.0,0.9138052486,32.666666666666664,0.8031339442666666,0.9259585963
0.5,0.8144719180000001,0.8106569655,0.5,0.90969330645,0.8907980382,0.5,nan,0.8106569655,0.5,nan,0.8907980382,19.5,0.8772858254,0.9070644502,19.5,0.9182364543000001,0.9259585963,19.5,nan,0.9070644502,19.5,0.81676587975,0.9259585963
33.666666666666664,0.8025924074,0.7961423421,33.666666666666664,0.9067105564666668,0.8930457726000001,33.666666666666664,nan,0.7961423421,33.666666666666664,0.8483348266333334,0.8930457726000001,32.0,0.8922041645000001,0.8953096544,32.0,0.9172863694333334,0.9259585963,32.0,nan,0.8953096544,32.0,0.8041939766666667,0.9259585963
15.333333333333334,0.7980918608,0.8087603211000001,15.333333333333334,0.8918975783333334,0.9028114601,15.333333333333334,nan,0.8087603211000001,15.333333333333334,0.8467744062333334,0.9028114601,13.666666666666666,0.8971125735000001,0.8953096544,13.666666666666666,0.9163811586000001,0.9259585963,13.666666666666666,nan,0.8953096544,13.666666666666666,0.7777965768333334,0.9259585963
8.333333333333334,0.8182307981,0.7961423421,8.333333333333334,0.8951430281,0.9074738679000001,8.333333333333334,nan,0.7961423421,8.333333333333334,0.7746017814333334,0.9074738679000001,8.333333333333334,0.8868905488000001,0.8953096544,8.333333333333334,0.9167874666333334,0.9259585963,8.333333333333334,nan,0.8953096544,8.333333333333334,0.7344315830000001,0.9259585963
91.0,0.7985109813,0.7961423421,91.0,0.9149367184666667,0.9132745296,91.0,0.75,0.7961423421,91.0,0.7998502732666667,0.9132745296,78.66666666666667,0.8900359050000001,0.8953096544,78.66666666666667,0.9231331704333333,0.9326400417,78.66666666666667,nan,0.8953096544,78.66666666666667,0.8236137689,0.9326400417
53.0,0.8253360397,0.7961423421,53.0,0.9068782729,0.9174416573,53.0,0.5793801643000001,0.7961423421,53.0,0.7261310031,0.9174416573,41.0,0.8926413856000001,0.8953096544,41.0,0.92758012255,0.9259585963,41.0,nan,0.8953096544,41.0,0.7967898971,0.9259585963
36.0,0.8653940924,0.8921920804000001,36.0,0.89071811385,0.8966248423000001,36.0,1.0,0.8921920804000001,36.0,0.80123349835,0.8966248423000001,27.0,0.9012841931000001,0.9089499883000001,27.0,0.9166481122000001,0.9259585963,27.0,0.5793801643000001,0.9089499883000001,27.0,0.80436555015,0.9259585963
31.5,0.7995694717,0.7961423421,31.5,0.87417400845,0.8652043052,31.5,nan,0.7961423421,31.5,0.847154,0.8652043052,22.0,0.8932834637,0.8953096544,22.0,0.92140355905,0.9259585963,22.0,nan,0.8953096544,22.0,0.8087752258,0.9259585963
12.5,0.8146715088,0.8305521638000001,12.5,0.88651379285,0.888822595,12.5,0.5793801643000001,0.8305521638000001,12.5,0.829121611,0.888822595,15.0,0.9093071912,0.8953096544,15.0,0.91622365185,0.9259585963,15.0,nan,0.8953096544,15.0,0.78663327605,0.9259585963
4.5,0.8249219714,0.8036718110000001,4.5,0.91260809305,0.9259565838,4.5,0.5793801643000001,0.8036718110000001,4.5,0.7632300274,0.9259565838,170.0,0.9069548655,0.8953096544,170.0,0.92285439705,0.9300516459,170.0,nan,0.8953096544,170.0,0.8549433229000001,0.9300516459
196.0,0.8003434643,0.7961423421,196.0,0.92667128945,0.9259565838,196.0,0.5793801643000001,0.7961423421,196.0,0.8545616022,0.9259565838,162.0,0.9137384065,0.8953096544,162.0,0.9281675945500001,0.9300516459,162.0,nan,0.8953096544,162.0,0.8207994977499999,0.9300516459
142.0,0.8304493019,0.7961423421,142.0,0.9320240877,0.9259565838,142.0,nan,0.7961423421,142.0,0.8742704074000001,0.9259565838,127.0,0.8879166364000001,0.8953096544,127.0,0.9290926047,0.9300516459,127.0,nan,0.8953096544,127.0,0.9008080503,0.9300516459
148.0,0.7819986764,0.7961423421,148.0,0.9250915827000001,0.9259565838,148.0,nan,0.7961423421,148.0,0.8506202631,0.9259565838,106.0,0.9071769994000001,0.8953096544,106.0,0.9348533330000001,0.9300516459,106.0,nan,0.8953096544,106.0,0.87375023065,0.9300516459
83.0,0.7745549740000001,0.7961423421,83.0,0.93561745475,0.9259565838,83.0,nan,0.7961423421,83.0,0.8128585726499999,0.9259565838,80.5,0.9167146629,0.8953096544,80.5,0.9232111973000001,0.9300516459,80.5,nan,0.8953096544,80.5,0.8487866833500001,0.9300516459
54.5,0.8455231106000001,0.8583233487,54.5,0.92259670235,0.9259565838,54.5,nan,0.8583233487,54.5,0.8107432838499999,0.9259565838,60.5,0.9163037384,0.9149868988000001,60.5,0.9273077713000001,0.9300516459,60.5,1.0,0.9149868988000001,60.5,0.8480318935,0.9300516459
63.5,0.8057351957000001,0.8529834729,63.5,0.91857905765,0.9259565838,63.5,nan,0.8529834729,63.5,0.88583146015,0.9259565838,54.0,0.9184008451000001,0.8953096544,54.0,0.9244253610000001,0.9300516459,54.0,0.75,0.8953096544,54.0,0.83521275595,0.9300516459
66.0,0.8222331756,0.7961423421,66.0,0.9313714259500001,0.9259565838,66.0,nan,0.7961423421,66.0,0.8117458153000001,0.9259565838,50.0,0.8877814319,0.8953096544,50.0,0.9262375589,0.9300516459,50.0,nan,0.8953096544,50.0,0.83794753615,0.9300516459
66.0,0.8369243137,0.7961423421,66.0,0.9313714259500001,0.9259565838,66.0,nan,0.7961423421,66.0,0.8117458153000001,0.9259565838,53.0,0.8870690911,0.8953096544,53.0,0.921782544,0.9300516459,53.0,nan,0.8953096544,53.0,0.84159920455,0.9300516459
64.0,0.8912375407,0.8710295493,64.0,0.9282858373,0.9259565838,64.0,0.8506077525,0.8710295493,64.0,0.8360953849000001,0.9259565838,59.5,0.9131051363,0.9243063228,59.5,0.9251318471000001,0.9300516459,59.5,0.7767760612,0.9243063228,59.5,0.87777376855,0.9300516459
6.0,0.8517041084,0.8309133376000001,6.0,0.91054103385,0.9259565838,6.0,1.0,0.8309133376000001,6.0,0.8224908743,0.9259565838,7.5,0.9050045013,0.8953096544,7.5,0.9264110912000001,0.9300516459,7.5,1.0,0.8953096544,7.5,0.81713954585,0.9300516459
2.5,0.8814930101,0.8934479039000001,2.5,0.91167155975,0.9259565838,2.5,0.7964904909,0.8934479039000001,2.5,0.8277293768,0.9259565838,5.5,0.925879518,0.9191677197,5.5,0.92231615975,0.9300516459,5.5,0.8224908743,0.9191677197,5.5,0.8816150137000001,0.9300516459
48.0,0.8030889495,0.8348142038,48.0,0.91198832365,0.9259565838,48.0,nan,0.8348142038,48.0,0.8136847421000001,0.9259565838,57.5,0.8892608365,0.8888436686000001,57.5,0.92301816805,0.9300516459,57.5,nan,0.8888436686000001,57.5,0.82302411045,0.9300516459
49.0,0.8137127116,0.8348142038,49.0,0.9317573499,0.9259565838,49.0,nan,0.8348142038,49.0,0.83360031715,0.9259565838,57.5,0.9078046838,0.9060971873,57.5,0.9219955194,0.9300516459,57.5,nan,0.9060971873,57.5,0.8104844322,0.9300516459
60.5,0.7667143121000001,0.8348142038,60.5,0.9030780509,0.9259565838,60.5,nan,0.8348142038,60.5,0.77742252215,0.9259565838,45.0,0.8989341553,0.8888436686000001,45.0,0.9305046487,0.9300516459,45.0,nan,0.8888436686000001,45.0,0.77888578805,0.9300516459
8.5,0.7950852336,0.8439665353,8.5,0.90998350205,0.9259565838,8.5,nan,0.8439665353,8.5,0.6512842128,0.9259565838,10.0,0.8906255723000001,0.9060150013,10.0,0.92263822685,0.9300516459,10.0,nan,0.9060150013,10.0,0.87506511575,0.9300516459
172.0,0.8142667304000001,0.8348142038,172.0,0.9177114416500001,0.9259565838,172.0,nan,0.8348142038,172.0,0.8561837272,0.9259565838,137.5,0.860595297,0.8905173509000001,137.5,0.9342817454500001,0.9300516459,137.5,nan,0.8905173509000001,137.5,0.8523776535,0.9300516459
124.0,0.7609498913,0.8348142038,124.0,0.9350487581,0.9259565838,124.0,nan,0.8348142038,124.0,0.7817585082,0.9259565838,102.0,0.9015810952000001,0.8888436686000001,102.0,0.9278772245,0.9300516459,102.0,nan,0.8888436686000001,102.0,0.8773354527,0.9300516459
78.0,0.7659684657,0.8348142038,78.0,0.9238329912500001,0.9259565838,78.0,nan,0.8348142038,78.0,0.8175438885000001,0.9259565838,64.5,0.9098025027000001,0.8888436686000001,64.5,0.9274968419,0.9300516459,64.5,nan,0.8888436686000001,64.5,0.8475859920000001,0.9300516459
0.5,0.8307348256,0.8348142038,0.5,0.8806096063,0.8913595268000001,0.5,nan,0.8348142038,0.5,nan,0.8913595268000001,19.5,0.9017953601,0.9102844528,19.5,0.91630150595,0.9245959686,19.5,nan,0.9102844528,19.5,0.7329688286,0.9245959686
0.8,0.8651739113,0.8574106973000001,0.8,0.8862402686000002,0.907407508,0.8,1.0,0.8574106973000001,0.8,1.0,0.907407508,18.4,0.9207113238,0.9001582614,18.4,0.9111264228,0.9240462192000001,18.4,1.0,0.9001582614,18.4,0.82143341206,0.9240462192000001
0.6666666666666666,0.8315439146,0.8348142038,0.6666666666666666,0.9197483621,0.9109433452000001,0.6666666666666666,1.0,0.8348142038,0.6666666666666666,nan,0.9109433452000001,26.0,0.8963980229,0.8888436686000001,26.0,0.9166462130999999,0.9240462192000001,26.0,nan,0.8888436686000001,26.0,0.7851426236333333,0.9240462192000001
18.6,0.8257251348,0.8348142038,18.6,0.9087241297800001,0.9177548419,18.6,nan,0.8348142038,18.6,0.7927544683000001,0.9177548419,19.0,0.8925826482,0.8888436686000001,19.0,0.91358760032,0.9240462192000001,19.0,nan,0.8888436686000001,19.0,0.77756343838,0.9240462192000001
11.6,0.7870541054,0.8348142038,11.6,0.9020575790800001,0.9109296670000001,11.6,nan,0.8348142038,11.6,0.787658768,0.9109296670000001,14.4,0.8774145240000001,0.8955100088,14.4,0.90853950524,0.9240462192000001,14.4,nan,0.8955100088,14.4,0.8288184342999999,0.9240462192000001
15.5,0.8492159652,0.8348142038,15.5,0.903704113875,0.9101360856,15.5,nan,0.8348142038,15.5,0.777403726725,0.9101360856,15.75,0.8927519465,0.8888436686000001,15.75,0.9116860867250001,0.9240462192000001,15.75,nan,0.8888436686000001,15.75,0.8077455194250001,0.9240462192000001
18.8,0.8212420593,0.8348142038,18.8,0.9074193276200001,0.9170771161,18.8,nan,0.8348142038,18.8,0.8483217589400001,0.9170771161,14.0,0.8986863166,0.8888436686000001,14.0,0.9159604260800001,0.9240462192000001,14.0,nan,0.8888436686000001,14.0,0.8038374619599999,0.9240462192000001
47.0,0.7686548457,0.8348142038,47.0,0.9160417885000001,0.8994085855,47.0,nan,0.8348142038,47.0,0.8898557331,0.8994085855,60.0,0.8957815561,0.9069303995,60.0,0.9208398203,0.9240462192000001,60.0,0.5793801643000001,0.9069303995,60.0,0.8098715478,0.9240462192000001
31.0,0.8450770390000001,0.8638550756000001,31.0,0.86826672345,0.907407508,31.0,nan,0.8638550756000001,31.0,0.8330787133,0.907407508,38.5,0.8977714072,0.8888436686000001,38.5,0.9165794149000001,0.9315612193,38.5,nan,0.8888436686000001,38.5,0.7871892787500001,0.9315612193
8.0,0.8722627688,0.8797265305,8.0,0.9005289103,0.8933810394,8.0,0.75,0.8797265305,8.0,0.7185463541,0.8933810394,3.0,0.9138523495,0.9179883242,3.0,0.9121735838,0.9130525251,3.0,0.8277293768,0.9179883242,3.0,0.5793801643000001,0.9130525251
10.0,0.7497040358,0.8348142038,10.0,0.9067712433,0.9171387783,10.0,nan,0.8348142038,10.0,0.7966576245,0.9171387783,6.0,0.9040629704,0.8971362529,6.0,0.9100079735000001,0.9252565655,6.0,nan,0.8971362529,6.0,0.8710490643000001,0.9252565655
33.0,0.7890634928,0.8348142038,33.0,0.8576973322,0.907407508,33.0,nan,0.8348142038,33.0,0.8606829316,0.907407508,29.0,0.8914462185,0.8888436686000001,29.0,0.9173989854,0.9303440244000001,29.0,nan,0.8888436686000001,29.0,0.7626051570500001,0.9303440244000001
9.666666666666666,0.8271466721,0.8348142038,9.666666666666666,0.8997576588666667,0.9027460431000001,9.666666666666666,nan,0.8348142038,9.666666666666666,0.8069034528666666,0.9027460431000001,10.666666666666666,0.8981473906,0.8888436686000001,10.666666666666666,0.9236247258666667,0.9240462192000001,10.666666666666666,nan,0.8888436686000001,10.666666666666666,0.7564678098333334,0.9240462192000001
1.5,0.7565929493,0.8348142038,1.5,0.8884010886,0.907407508,1.5,nan,0.8348142038,1.5,0.5793801643000001,0.907407508,2.5,0.9082579927000001,0.8888436686000001,2.5,0.90249248495,0.8996823444000001,2.5,nan,0.8888436686000001,2.5,0.8277293768,0.8996823444000001
44.666666666666664,0.7391305838000001,0.8348142038,44.666666666666664,0.8955047201,0.8933810394,44.666666666666664,nan,0.8348142038,44.666666666666664,0.8404183482333334,0.8933810394,48.666666666666664,0.8765708078000001,0.8888436686000001,48.666666666666664,0.9225526455666667,0.9240462192000001,48.666666666666664,nan,0.8888436686000001,48.666666666666664,0.8156527657,0.9240462192000001
9.0,0.808134337,0.8216670422,9.0,0.89400536735,0.907407508,9.0,nan,0.8216670422,9.0,0.9159774414,0.907407508,10.0,0.8965877501,0.9060971873,10.0,0.9210709756,0.9181039011000001,10.0,nan,0.9060971873,10.0,0.7753524414,0.9181039011000001
10.0,0.8105679581,0.8019217314,10.0,0.8981709634,0.8933810394,10.0,nan,0.8019217314,10.0,0.7705648231666666,0.8933810394,11.666666666666666,0.881352397,0.8888095075,11.666666666666666,0.9085874670000001,0.9240462192000001,11.666666666666666,nan,0.8888095075,11.666666666666666,0.8318122024333334,0.9240462192000001
18.5,0.8502805917,0.8439665353,18.5,0.9030134136000001,0.907407508,18.5,nan,0.8439665353,18.5,0.85898539325,0.907407508,19.5,0.8969608684,0.9060150013,19.5,0.9203857694,0.9198356956,19.5,nan,0.9060150013,19.5,0.8090591018,0.9198356956
18.5,0.8055179727,0.7926319834000001,18.5,0.9030134136000001,0.907407508,18.5,nan,0.7926319834000001,18.5,0.85898539325,0.907407508,23.0,0.9066170335,0.8905173509000001,23.0,0.9147202162000001,0.9037764238,23.0,nan,0.8905173509000001,23.0,0.8204939821,0.9037764238
19.0,0.7925010533,0.7859746845000001,19.0,0.9049445512500001,0.907407508,19.0,nan,0.7859746845000001,19.0,0.76332618355,0.907407508,18.0,0.8528245006,0.8888095075,18.0,0.92444324275,0.9220072755000001,18.0,nan,0.8888095075,18.0,0.79964925355,0.9220072755000001
5.0,0.7510507635,0.7817854211,5.0,0.84968186498,0.907407508,5.0,1.0,0.7817854211,5.0,0.7066513394000001,0.907407508,5.8,0.905723378,0.8888095075,5.8,0.90824262448,0.9240462192000001,5.8,nan,0.8888095075,5.8,0.76846687822,0.9240462192000001
6.0,0.7933857667,0.8015146068000001,6.0,0.822361066,0.907407508,6.0,nan,0.8015146068000001,6.0,0.799274027,0.907407508,6.8,0.8932421335,0.9102844528,6.8,0.9148278816000002,0.9241534326,6.8,nan,0.9102844528,6.8,0.7210942141200001,0.9241534326
4.4,0.8639047416000001,0.8574106973000001,4.4,0.8657279472200001,0.907407508,4.4,nan,0.8574106973000001,4.4,0.7597274414,0.907407508,5.2,0.9078500454,0.9001582614,5.2,0.91568828018,0.9240462192000001,5.2,nan,0.9001582614,5.2,0.80068907,0.9240462192000001
9.0,0.7930462691,0.7817854211,9.0,0.89272780346,0.907407508,9.0,nan,0.7817854211,9.0,0.78601903758,0.907407508,6.2,0.8751713520000001,0.8888095075,6.2,0.90874192618,0.9240462192000001,6.2,nan,0.8888095075,6.2,0.7217614618199999,0.9240462192000001
10.8,0.746542476,0.8086332730000001,10.8,0.8696203117,0.907407508,10.8,nan,0.8086332730000001,10.8,0.7971290735750001,0.907407508,10.2,0.9158665627,0.8888095075,10.2,0.9202875268199999,0.9240462192000001,10.2,nan,0.8888095075,10.2,0.7997181184600001,0.9240462192000001
12.0,0.7784934923,0.7817854211,12.0,0.9115302509666666,0.9158652133,12.0,nan,0.7817854211,12.0,0.8386175197,0.9158652133,12.0,0.8938602144000001,0.8955100088,12.0,0.9062196203666666,0.9135030899000001,12.0,nan,0.8955100088,12.0,0.7467475598000001,0.9135030899000001
7.0,0.8274858149000001,0.8089245376,7.0,0.89746708485,0.9043581442,7.0,nan,0.8089245376,7.0,0.7009355193,0.9043581442,5.0,0.8738787174,0.8888095075,5.0,0.9253145811000001,0.9240462192000001,5.0,nan,0.8888095075,5.0,0.6178229767000001,0.9240462192000001
7.2,0.8007833601000001,0.8323096252000001,7.2,0.85580999436,0.907407508,7.2,nan,0.8323096252000001,7.2,0.6863547353199999,0.907407508,5.0,0.8580576177,0.8888095075,5.0,0.9109601393,0.9240462192000001,5.0,nan,0.8888095075,5.0,0.8330265023999999,0.9240462192000001
6.2,0.7476151562000001,0.7817854211,6.2,0.8951620721200001,0.907407508,6.2,nan,0.7817854211,6.2,0.7570130281,0.907407508,5.0,0.8968387352,0.9069303995,5.0,0.9206159815400001,0.9240462192000001,5.0,nan,0.9069303995,5.0,0.75546297068,0.9240462192000001
1.2,0.8298752545,0.8638550756000001,1.2,0.8842817761800001,0.907407508,1.2,nan,0.8638550756000001,1.2,0.78969008215,0.907407508,1.4,0.9129676269,0.8888095075,1.4,0.9071497451200001,0.9240462192000001,1.4,nan,0.8888095075,1.4,0.875,0.9240462192000001
4.0,0.8754507982,0.8797265305,4.0,0.8901985682,0.8913595268000001,4.0,0.8277293768,0.8797265305,4.0,0.70355477055,0.8913595268000001,6.0,0.9214189158,0.9179883242,6.0,0.91348430865,0.9240462192000001,6.0,0.8710490643000001,0.9179883242,6.0,0.63625344285,0.9240462192000001
1.0,0.8279521296,0.793752262,1.0,0.87275018335,0.8913595268000001,1.0,nan,0.793752262,1.0,1.0,0.8913595268000001,1.5,0.8928686694,0.8971362529,1.5,0.92176961635,0.9240462192000001,1.5,nan,0.8971362529,1.5,0.5793801643000001,0.9240462192000001
0.5,0.7744643586000001,0.8036652217,0.5,0.88702458245,0.8790972164,0.5,nan,0.8036652217,0.5,nan,0.8790972164,25.5,0.8692250051,0.8888095075,25.5,0.91742360545,0.9224587903,25.5,nan,0.8888095075,25.5,0.85647172135,0.9224587903
0.5,0.7766572461,0.8197200199,0.5,0.8730986597250001,0.8928074773,0.5,nan,0.8197200199,0.5,nan,0.8928074773,22.125,0.8618933786,0.8888095075,22.125,0.9183260158750001,0.9294742456,22.125,nan,0.8888095075,22.125,0.8271774526625,0.9294742456
1.0,0.8177931686000001,0.7937691003,1.0,0.907400045325,0.893524422,1.0,nan,0.7937691003,1.0,0.5793801643000001,0.893524422,22.5,0.8926613903,0.8888095075,22.5,0.9182647408500001,0.9253713571000001,22.5,nan,0.8888095075,22.5,0.8606282541250001,0.9253713571000001
0.6,0.8091445317,0.7956743496,0.6,0.9120437627200001,0.9144307850000001,0.6,nan,0.7956743496,0.6,nan,0.9144307850000001,18.6,0.9122476421,0.8888095075,18.6,0.9133937821000002,0.9224587903,18.6,nan,0.8888095075,18.6,0.79801070048,0.9224587903
23.818181818181817,0.8246811110000001,0.8216670422,23.818181818181817,0.9047764454545454,0.9087090666000001,23.818181818181817,nan,0.8216670422,23.818181818181817,0.7839556307727272,0.9087090666000001,23.636363636363637,0.9017885719000001,0.9060971873,23.636363636363637,0.9185599317181818,0.9230236939,23.636363636363637,nan,0.9060971873,23.636363636363637,0.8001859766818182,0.9230236939
