Nspikes,MSR-OR_CA1,Rmax_MSR-OR_CA1,Nspikes,MSR-OR_SUB,Rmax_MSR-OR_SUB,Nspikes,MSR-AND_CA1,Rmax_MSR-AND_CA1,Nspikes,MSR-AND_SUB,Rmax_MSR-AND_SUB,Poss_Nspikes,MSR-PossOR_CA1,Rmax_MSR-PossOR_CA1,Poss_Nspikes,MSR-PossOR_SUB,Rmax_MSR-PossOR_SUB,Poss_Nspikes,MSR-PossAND_CA1,Rmax_MSR-PossAND_CA1,Poss_Nspikes,MSR-PossAND_SUB,Rmax_MSR-PossAND_SUB
63.0,0.2716615625,0.28024830100000003,63.0,0.2700781315,0.27620346375000004,63.0,0.2743370821,0.28024830100000003,63.0,0.2839342453,0.27620346375000004,43.0,0.2425503337,0.25081738090000005,43.0,0.2396879983,0.2446169714,43.0,0.2727530949,0.25081738090000005,43.0,0.2632896332,0.2446169714
39.0,0.2725040143,0.28088188565000005,39.0,0.2608139235,0.27025903240000004,39.0,0.2618646046,0.28088188565000005,39.0,0.28538214440000004,0.27025903240000004,47.0,0.2443336381,0.25246189415,47.0,0.23723204620000002,0.24500620830000003,47.0,0.281990948,0.25246189415,47.0,0.2719637829,0.24500620830000003
37.0,0.2685853633,0.27928249930000004,37.0,0.2659680813,0.2716193337,37.0,0.0,0.27928249930000004,37.0,0.2752069461,0.2716193337,29.0,0.2465463579,0.2583118502,29.0,0.24121415140000002,0.2461935761,29.0,0.0,0.2583118502,29.0,0.2847370218,0.2461935761
23.0,0.2696684596,0.28039331285,23.0,0.269751844,0.2716868817,23.0,0.2896900821,0.28039331285,23.0,0.2839735035,0.2716868817,29.0,0.2437295672,0.2537675703,29.0,0.2408654701,0.2460415762,29.0,0.0,0.2537675703,29.0,0.2820518624,0.2460415762
23.0,0.2740857545,0.27731539380000003,23.0,0.269751844,0.2716868817,23.0,0.2264097656,0.27731539380000003,23.0,0.2839735035,0.2716868817,34.0,0.2457102677,0.2511954543,34.0,0.2407000377,0.2472458502,34.0,0.0,0.2511954543,34.0,0.27233909770000003,0.2472458502
34.0,0.268631053,0.27765513915000006,34.0,0.2644099135,0.26835417425,34.0,0.28724541,0.27765513915000006,34.0,0.26261964860000003,0.26835417425,27.0,0.2456027369,0.2500501863,27.0,0.2396717791,0.24667771415,27.0,0.3028649108,0.2500501863,27.0,0.2987559044,0.24667771415
6.0,0.2532701738,0.26514850335000006,6.0,0.2723893284,0.2855013618,6.0,0.0,0.26514850335000006,6.0,0.2710322155,0.2855013618,3.0,0.2423139218,0.24715370805000003,3.0,0.2408727461,0.2510617928,3.0,0.2791055821,0.24715370805000003,3.0,0.2896900821,0.2510617928
0.0,0.2661987675,0.27230612790000003,0.0,0.2724310018,0.2745919722,0.0,0.2577479672,0.27230612790000003,0.0,0.0,0.2745919722,0.0,0.2408525326,0.24757811255,0.0,0.2415231428,0.26070241065,0.0,0.2797068199,0.24757811255,0.0,0.0,0.26070241065
3.0,0.2729468803,0.28083709765000003,3.0,0.2727598958,0.28445422340000004,3.0,0.0,0.28083709765000003,3.0,0.2896900821,0.28445422340000004,6.0,0.24750179760000002,0.2533281336,6.0,0.24188460220000002,0.25051621655,6.0,0.2264097656,0.2533281336,6.0,0.2348841814,0.25051621655
35.0,0.2952114504,0.29627935540000006,35.0,0.2701296415,0.27332238655,35.0,0.0,0.29627935540000006,35.0,0.2871817471,0.27332238655,28.0,0.2567170585,0.25929017075,28.0,0.24302691910000002,0.24843556430000002,28.0,0.2896900821,0.25929017075,28.0,0.2852268839,0.24843556430000002
32.0,0.2952908501,0.29678919225,32.0,0.2710224935,0.27991771715,32.0,0.0,0.29678919225,32.0,0.2837282075,0.27991771715,40.0,0.25084537300000004,0.24934228315,40.0,0.2424109726,0.24648948225,40.0,0.0,0.24934228315,40.0,0.2888482953,0.24648948225
7.0,0.2929032747,0.29589452485,7.0,0.2705476283,0.28429866475,7.0,0.0,0.29589452485,7.0,0.25725263130000003,0.28429866475,10.0,0.2525269489,0.25724662285,10.0,0.2406120642,0.25248856215,10.0,0.0,0.25724662285,10.0,0.27646204080000003,0.25248856215
4.0,0.2975074652,0.2979276209,4.0,0.2725611664,0.2859877355,4.0,0.0,0.2979276209,4.0,0.2264097656,0.2859877355,2.0,0.2481912268,0.25597260510000003,2.0,0.2402850872,0.26156915540000003,2.0,0.0,0.25597260510000003,2.0,0.0,0.26156915540000003
52.0,0.296141684,0.29672760575,52.0,0.26391703040000003,0.26751477585,52.0,0.0,0.29672760575,52.0,0.2861023301,0.26751477585,54.0,0.2545407297,0.2578924252,54.0,0.2399046141,0.2450396748,54.0,0.0,0.2578924252,54.0,0.2894268995,0.2450396748
30.0,0.2943932591,0.29553794285,30.0,0.2654267738,0.2775576328,30.0,0.2264097656,0.29553794285,30.0,0.2906868232,0.2775576328,23.0,0.247452784,0.254526697,23.0,0.23725603050000002,0.24806328495000002,23.0,0.0,0.254526697,23.0,0.2682781158,0.24806328495000002
30.0,0.29586111460000003,0.2961715275,30.0,0.2661539697,0.26617667395,30.0,0.0,0.2961715275,30.0,0.2734037132,0.26617667395,34.0,0.247716438,0.25617121025,34.0,0.2400904583,0.24593367305000002,34.0,0.0,0.25617121025,34.0,0.2827557416,0.24593367305000002
1.0,0.2986166892,0.29457214114999997,1.0,0.26170407430000003,0.2726482818,1.0,0.0,0.29457214114999997,1.0,0.0,0.2726482818,6.0,0.2563006188,0.26202116630000005,6.0,0.2426091763,0.25026123735,6.0,0.0,0.26202116630000005,6.0,0.2618646046,0.25026123735
24.0,0.29746753200000003,0.29873274895,24.0,0.2606458404,0.26689365870000004,24.0,0.0,0.29873274895,24.0,0.2605654056,0.26689365870000004,12.0,0.25646838110000003,0.26065810175000004,12.0,0.2407152883,0.24738192385,12.0,0.0,0.26065810175000004,12.0,0.261791061,0.24738192385
11.0,0.29753142450000003,0.2956829547,11.0,0.2604793136,0.26955413345,11.0,0.0,0.2956829547,11.0,0.297832635,0.26955413345,10.0,0.2498937232,0.2574768864,10.0,0.24582357670000002,0.25040034075,10.0,0.0,0.2574768864,10.0,0.3084952219,0.25040034075
10.0,0.2945811065,0.294517520475,10.0,0.26196945,0.26700263305000005,10.0,0.0,0.294517520475,10.0,0.2656661845,0.26700263305000005,7.0,0.24989723015,0.25555942815,7.0,0.24254510110000002,0.2470801849,7.0,0.0,0.25555942815,7.0,0.2906625124,0.2470801849
26.0,0.2920879175,0.292793477,26.0,0.2582289645,0.2703804777,26.0,0.2264097656,0.292793477,26.0,0.2905451526,0.2703804777,14.0,0.25312013755,0.25421078325,14.0,0.2408703305,0.24977319645,14.0,0.0,0.25421078325,14.0,0.26686372270000003,0.24977319645
44.0,0.2803639565,0.2804381452,44.0,0.2716351721,0.2727222649,44.0,0.2709806842,0.2804381452,44.0,0.2956675687,0.2727222649,27.0,0.24548873170000002,0.25086302415,27.0,0.23787553500000003,0.245306461,27.0,0.281990948,0.25086302415,27.0,0.2877647062,0.245306461
49.0,0.2854829579,0.28759576975,49.0,0.2757730101,0.27532221205,49.0,0.3007048828,0.28759576975,49.0,0.2946194441,0.27532221205,36.0,0.24574230430000002,0.25128742865000003,36.0,0.2393447007,0.2458772303,36.0,0.281990948,0.25128742865000003,36.0,0.2762709055,0.2458772303
1.0,0.2959403628,0.2961267395,1.0,0.26837804060000003,0.27890388725000004,1.0,0.0,0.2961267395,1.0,0.0,0.27890388725000004,2.0,0.2459381836,0.2570374497,2.0,0.24641164910000002,0.26100469875,2.0,0.0,0.2570374497,2.0,0.0,0.26100469875
7.0,0.29735705500000004,0.29912445335000004,7.0,0.2636646918,0.27008552195,7.0,0.0,0.29912445335000004,7.0,0.2845703771,0.27008552195,8.0,0.2652644151,0.25967181775000003,8.0,0.2449488032,0.2494734284,8.0,0.0,0.25967181775000003,8.0,0.2420201526,0.2494734284
18.0,0.2986924548,0.2974018635,18.0,0.2666690969,0.27189172955,18.0,0.0,0.2974018635,18.0,0.2939617794,0.27189172955,16.0,0.25780178330000003,0.2656047682,16.0,0.2444787321,0.24990998115000002,16.0,0.0,0.2656047682,16.0,0.28222578130000003,0.24990998115000002
18.0,0.30010769870000004,0.2985238739,18.0,0.2666690969,0.27189172955,18.0,0.0,0.2985238739,18.0,0.2939617794,0.27189172955,19.0,0.262114815,0.26869225695,19.0,0.24279448420000002,0.24615170544999998,19.0,0.0,0.26869225695,19.0,0.28596745020000003,0.24615170544999998
21.0,0.2994864828,0.29275214945,21.0,0.2601170579,0.26557094870000003,21.0,0.0,0.29275214945,21.0,0.27765510800000004,0.26557094870000003,28.0,0.2602755311,0.26555848540000004,28.0,0.2423104875,0.24737199640000002,28.0,0.0,0.26555848540000004,28.0,0.2908618841,0.24737199640000002
4.0,0.291512282,0.29456434195000003,4.0,0.2839183059,0.28100748215000004,4.0,0.0,0.29456434195000003,4.0,0.2264097656,0.28100748215000004,4.0,0.2524725264,0.25899364875,4.0,0.2414563875,0.2525583462,4.0,0.0,0.25899364875,4.0,0.2264097656,0.2525583462
5.0,0.2917818809,0.29382714175,5.0,0.2882180493,0.2800180373,5.0,0.0,0.29382714175,5.0,0.281990948,0.2800180373,3.0,0.2503808655,0.25467000225,3.0,0.2485000671,0.2506769151,3.0,0.0,0.25467000225,3.0,0.2896900821,0.2506769151
1.0,0.29169308800000004,0.28699438610000005,1.0,0.2802133372,0.2829431013,1.0,0.0,0.28699438610000005,1.0,0.0,0.2829431013,1.0,0.2549428318,0.25850500945,1.0,0.24366352570000002,0.2526329886,1.0,0.0,0.25850500945,1.0,0.0,0.2526329886
6.0,0.29843240660000003,0.29669876285,6.0,0.25984272010000004,0.26761302365000006,6.0,0.0,0.29669876285,6.0,0.2242010727,0.26761302365000006,8.0,0.261268851,0.26046934375,8.0,0.24286017880000002,0.2540760448,8.0,0.0,0.26046934375,8.0,0.30038720150000003,0.2540760448
12.0,0.2985784848,0.29701238575,12.0,0.2851855206,0.2793901728,12.0,0.0,0.29701238575,12.0,0.2776128546,0.2793901728,10.0,0.2582218797,0.25952106640000006,10.0,0.2419444651,0.24886042775,10.0,0.0,0.25952106640000006,10.0,0.2659167812,0.24886042775
5.0,0.29405160550000004,0.2941788119,5.0,0.263794226,0.27051495375,5.0,0.0,0.2941788119,5.0,0.2727530949,0.27051495375,14.0,0.25031680840000003,0.2592547329,14.0,0.2446777669,0.2499307438,14.0,0.0,0.2592547329,14.0,0.25965488140000004,0.2499307438
5.0,0.2983893291,0.29769623585000005,5.0,0.2812910695,0.28131908250000004,5.0,0.0,0.29769623585000005,5.0,0.281990948,0.28131908250000004,6.0,0.2583709809,0.26456678515,6.0,0.2452379735,0.2478622087,6.0,0.0,0.26456678515,6.0,0.2692410938,0.2478622087
6.0,0.2970230685,0.2968920649,6.0,0.2685993083,0.27703029115,6.0,0.0,0.2968920649,6.0,0.2692410938,0.27703029115,13.0,0.2568440878,0.26011084745,13.0,0.24496583360000002,0.2501167937,13.0,0.0,0.26011084745,13.0,0.2811646412,0.2501167937
2.0,0.29922703840000003,0.2969311182,2.0,0.2784895099,0.28219184415,2.0,0.0,0.2969311182,2.0,0.0,0.28219184415,1.0,0.2593445098,0.26299940845,1.0,0.24799407480000002,0.25681780675,1.0,0.0,0.26299940845,1.0,0.0,0.25681780675
53.5,0.2986911768,0.29764830880000004,53.5,0.26805092522,0.27345458505,53.5,0.0,0.29764830880000004,53.5,0.27866637200000005,0.27345458505,14.8,0.25666779230000003,0.26029737265,14.8,0.24317796744000003,0.2467253765,14.8,0.0,0.26029737265,14.8,0.26569947496,0.2467253765
1.5,0.2948115617,0.29074921215000005,1.5,0.2674153012,0.2747089030875,1.5,0.2264097656,0.29074921215000005,1.5,0.0,0.2747089030875,20.75,0.25243932950000003,0.25834126405,20.75,0.24311776745000002,0.24602163261875,20.75,0.0,0.25834126405,20.75,0.26471994825,0.24602163261875
2.0,0.2885437005,0.29118851975000004,2.0,0.2696720715,0.27811945763333334,2.0,0.0,0.29118851975000004,2.0,0.2896900821,0.27811945763333334,20.666666666666668,0.2498247227,0.2549540951,20.666666666666668,0.24101652013333333,0.24539184361666666,20.666666666666668,0.0,0.2549540951,20.666666666666668,0.295087021,0.24539184361666666
1.6666666666666667,0.2984145427,0.29827215605,1.6666666666666667,0.26695593587500005,0.27549752537500005,1.6666666666666667,0.0,0.29827215605,1.6666666666666667,0.2896900821,0.27549752537500005,29.5,0.2566286611,0.26413104,29.5,0.24191138777500001,0.24477338946250002,29.5,0.0,0.26413104,29.5,0.2719091452,0.24477338946250002
1.7142857142857142,0.299888398,0.2975854391,1.7142857142857142,0.2691917105823529,0.2770271489470588,1.7142857142857142,0.0,0.2975854391,1.7142857142857142,0.2896900821,0.2770271489470588,22.352941176470587,0.2603112627,0.25637152890000003,22.352941176470587,0.2423820608764706,0.24571918398235293,22.352941176470587,0.0,0.25637152890000003,22.352941176470587,0.27746534177058824,0.24571918398235293
2.0,0.2726133461,0.2848500071,2.0,0.2632586914,0.27165883297500004,2.0,0.2809408069,0.2848500071,2.0,0.2896900821,0.27165883297500004,39.5,0.2427634367,0.24997177305,39.5,0.23967781595,0.2435452193,39.5,0.2928228254,0.24997177305,39.5,0.27713552845,0.2435452193
1.2857142857142858,0.2869098792,0.28790175355000003,1.2857142857142858,0.2655108993416667,0.2703990532666667,1.2857142857142858,0.0,0.28790175355000003,1.2857142857142858,0.2896900821,0.2703990532666667,21.833333333333332,0.25071459900000004,0.2565063214,21.833333333333332,0.24223644726666668,0.24618623634583336,21.833333333333332,0.0,0.2565063214,21.833333333333332,0.2765702282333333,0.24618623634583336
25.11764705882353,0.2692684077,0.2830219917,25.11764705882353,0.2633693213823529,0.2700822219088235,25.11764705882353,0.2896900821,0.2830219917,25.11764705882353,0.27897838574705885,0.2700822219088235,20.941176470588236,0.2425090188,0.25162235965,20.941176470588236,0.24219637174705883,0.24553351293529407,20.941176470588236,0.0,0.25162235965,20.941176470588236,0.28285625099999995,0.24553351293529407
17.7,0.2948007608,0.2967896346,17.7,0.26940028145999995,0.27235242677500004,17.7,0.0,0.2967896346,17.7,0.28960925063000004,0.27235242677500004,15.6,0.25351325680000003,0.25255082245000005,15.6,0.24374281988999996,0.24683255213499997,15.6,0.0,0.25255082245000005,15.6,0.28563171029,0.24683255213499997
14.0625,0.29569114890000003,0.2955999717,14.0625,0.2657339351,0.269584973115625,14.0625,0.302438095,0.2955999717,14.0625,0.26206486625625003,0.269584973115625,13.75,0.2525380893,0.24918509425000002,13.75,0.2427605961375,0.24794060135,13.75,0.0,0.24918509425000002,13.75,0.27901280423125,0.24794060135
20.066666666666666,0.2937053256,0.29623355635000004,20.066666666666666,0.26649959618666674,0.2690470019066667,20.066666666666666,0.0,0.29623355635000004,20.066666666666666,0.28907396194,0.2690470019066667,18.2,0.25097363570000003,0.2508296075,18.2,0.24311726489333335,0.2470381144166667,18.2,0.0,0.2508296075,18.2,0.2764112794866667,0.2470381144166667
74.23076923076923,0.2966732015,0.29463417000000003,74.23076923076923,0.2600744932076923,0.26885265160769234,74.23076923076923,0.0,0.29463417000000003,74.23076923076923,0.2826797789,0.26885265160769234,73.38461538461539,0.2572727897,0.25667956355,73.38461538461539,0.23814928140769234,0.24264462810000004,73.38461538461539,0.0,0.25667956355,73.38461538461539,0.27365932034615387,0.24264462810000004
39.5,0.296290112,0.29574498355,39.5,0.2701090679,0.27543205800000004,39.5,0.0,0.29574498355,39.5,0.26632800545,0.27543205800000004,45.5,0.2510417051,0.25213528365000004,45.5,0.23940714815000003,0.24456824615,45.5,0.0,0.25213528365000004,45.5,0.2675261244,0.24456824615
4.0,0.29364896430000004,0.2926670645,4.0,0.2767545911,0.2775432626,4.0,0.0,0.2926670645,4.0,0.3007048828,0.2775432626,12.0,0.2497823576,0.24956316765,12.0,0.2466001374,0.24981021715,12.0,0.0,0.24956316765,12.0,0.2627623619,0.24981021715
8.909090909090908,0.2874962712,0.29300680985000005,8.909090909090908,0.2707178697818182,0.27542468059999997,8.909090909090908,0.0,0.29300680985000005,8.909090909090908,0.2594701778636364,0.27542468059999997,8.636363636363637,0.2502205835,0.24841789965,8.636363636363637,0.24426234857272727,0.24853905950909094,8.636363636363637,0.0,0.24841789965,8.636363636363637,0.2755490750818182,0.24853905950909094
50.5,0.27607999580000003,0.28050017405000005,50.5,0.2579035434,0.266031173825,50.5,0.0,0.28050017405000005,50.5,0.2838117599,0.266031173825,50.5,0.2454710081,0.2455214214,50.5,0.24112498935,0.2452013213,50.5,0.2896900821,0.2455214214,50.5,0.27766705935,0.2452013213
35.5,0.2811828436,0.2876577986,35.5,0.27787280645,0.28046456225000005,35.5,0.2896900821,0.2876577986,35.5,0.28659445015,0.28046456225000005,28.0,0.24659506490000002,0.24594582590000003,28.0,0.24007319335,0.24552232602500002,28.0,0.2264097656,0.24594582590000003,28.0,0.27345723125,0.24552232602500002
11.666666666666666,0.2945505681,0.29618876835,11.666666666666666,0.270570285,0.2704537288666667,11.666666666666666,0.0,0.29618876835,11.666666666666666,0.2879824427,0.2704537288666667,11.333333333333334,0.2589425803,0.25169584695,11.333333333333334,0.24463626269999997,0.24856273610000001,11.333333333333334,0.0,0.25169584695,11.333333333333334,0.2789623351333334,0.24856273610000001
17.666666666666668,0.29226051940000003,0.29527086325,17.666666666666668,0.2671484164833333,0.27106567293333333,17.666666666666668,0.0,0.29527086325,17.666666666666668,0.2792025307333334,0.27106567293333333,19.416666666666668,0.2467154768,0.25277663335,19.416666666666668,0.24180900940000002,0.2475515082666667,19.416666666666668,0.0,0.25277663335,19.416666666666668,0.2764528254083333,0.2475515082666667
2.0,0.292454045,0.2960759913,2.0,0.27558224654999997,0.28456910577500005,2.0,0.0,0.2960759913,2.0,0.2896900821,0.28456910577500005,1.5,0.2484349354,0.25746213,1.5,0.2466579267,0.254143535425,1.5,0.0,0.25746213,1.5,0.0,0.254143535425
57.0,0.2910941275,0.29377324765,57.0,0.2691201045,0.27486859793750007,57.0,0.281990948,0.29377324765,57.0,0.281180495225,0.27486859793750007,49.25,0.24807605800000002,0.25301811415000003,49.25,0.23950341875,0.243478419225,49.25,0.2896900821,0.25301811415000003,49.25,0.2777139908,0.243478419225
26.727272727272727,0.2855185772,0.28998541535,26.727272727272727,0.2745087113636364,0.2804280340545455,26.727272727272727,0.281990948,0.28998541535,26.727272727272727,0.2826029724363636,0.2804280340545455,23.90909090909091,0.2487414315,0.25146609235,23.90909090909091,0.24192276225454548,0.24649583311818182,23.90909090909091,0.2727530949,0.25146609235,23.90909090909091,0.2800089012818182,0.24649583311818182
9.5,0.29211173300000004,0.2964676957,9.5,0.26861306245000005,0.2764299646,9.5,0.0,0.2964676957,9.5,0.2903415817,0.2764299646,12.0,0.2503480018,0.256475846,12.0,0.24514235045,0.24804188220000004,12.0,0.0,0.256475846,12.0,0.2777858825,0.24804188220000004
15.333333333333334,0.29267348260000003,0.29474510585,15.333333333333334,0.27294527446666667,0.27354393381666664,15.333333333333334,0.0,0.29474510585,15.333333333333334,0.26484874086666665,0.27354393381666664,10.333333333333334,0.2515104064,0.26240879645000004,10.333333333333334,0.2432613404666667,0.2457082014833333,10.333333333333334,0.0,0.26240879645000004,10.333333333333334,0.27316166133333336,0.2457082014833333
13.222222222222221,0.2914466048,0.29586711625,13.222222222222221,0.2657381318777778,0.2723981901444445,13.222222222222221,0.0,0.29586711625,13.222222222222221,0.2783376869777778,0.2723981901444445,17.22222222222222,0.2518653207,0.2654962852,17.22222222222222,0.24307121050000002,0.24712168060555553,17.22222222222222,0.0,0.2654962852,17.22222222222222,0.28495952095555555,0.24712168060555553
12.0,0.29144755180000004,0.2900953918,12.0,0.2668742966,0.27064187675,12.0,0.0,0.2900953918,12.0,0.29847802884999997,0.27064187675,13.0,0.2513982634,0.26236251365,13.0,0.24305900905,0.24892750405000003,13.0,0.0,0.26236251365,13.0,0.2867352749,0.24892750405000003
25.0,0.2911028758,0.29190758429999997,25.0,0.2637055875,0.27196702705000003,25.0,0.0,0.29190758429999997,25.0,0.28759060495,0.27196702705000003,19.5,0.2467600469,0.255797677,19.5,0.24328092065,0.245118513125,19.5,0.0,0.255797677,19.5,0.2886819761,0.245118513125
27.75,0.2861078282,0.2911703841,27.75,0.2641022175500001,0.27046171690625004,27.75,0.281990948,0.2911703841,27.75,0.28418423161250006,0.27046171690625004,23.875,0.2521095042,0.2514740305,23.875,0.24112112393750001,0.24657350058125,23.875,0.2896900821,0.2514740305,23.875,0.284075813375,0.24657350058125
25.0,0.2901348151,0.28433762845,25.0,0.2637055875,0.27196702705000003,25.0,0.0,0.28433762845,25.0,0.28759060495,0.27196702705000003,22.5,0.24798278840000001,0.2553090377,22.5,0.24121849945,0.24803808307500003,22.5,0.0,0.2553090377,22.5,0.28679277710000006,0.24803808307500003
27.75,0.2913447964,0.2940420052,27.75,0.2641022175500001,0.27046171690625004,27.75,0.0,0.2940420052,27.75,0.28418423161250006,0.27046171690625004,24.875,0.2514186692,0.257273372,24.875,0.24240448115000002,0.2464363907125,24.875,0.2896900821,0.257273372,24.875,0.2800098985625,0.2464363907125
21.5,0.2920002669,0.29435562810000004,21.5,0.26543633225,0.2725352948,21.5,0.0,0.29435562810000004,21.5,0.288366734,0.2725352948,22.5,0.2513873265,0.25632509465000003,22.5,0.24378978220000003,0.245683366775,22.5,0.0,0.25632509465000003,22.5,0.27240386515000004,0.245683366775
10.333333333333334,0.2865169607,0.29152205425,10.333333333333334,0.2820056354866667,0.28373907718,10.333333333333334,0.0,0.29152205425,10.333333333333334,0.2741638477214286,0.28373907718,11.466666666666667,0.24664453,0.25605876115000004,11.466666666666667,0.24380201584000002,0.24928228127333335,11.466666666666667,0.0,0.25605876115000004,11.466666666666667,0.2738800365785714,0.24928228127333335
11.533333333333333,0.29210140830000003,0.2950394782,11.533333333333333,0.28821211342666664,0.2839672385733334,11.533333333333333,0.0,0.2950394782,11.533333333333333,0.27717205794666666,0.2839672385733334,7.666666666666667,0.24961385930000002,0.2613708134,7.666666666666667,0.24453751484000003,0.24953975623000002,7.666666666666667,0.0,0.2613708134,7.666666666666667,0.2590033664066667,0.24953975623000002
5.466666666666667,0.2919222883,0.29423530725,5.466666666666667,0.28354745061333336,0.28648832857,5.466666666666667,0.0,0.29423530725,5.466666666666667,0.27409661425454546,0.28648832857,3.533333333333333,0.2509411433,0.25691487570000004,3.533333333333333,0.24574005431999998,0.25125694341,3.533333333333333,0.0,0.25691487570000004,3.533333333333333,0.2636058957555556,0.25125694341
6.0,0.2936549959,0.29427436055,6.0,0.27416829816666666,0.2806057365866667,6.0,0.0,0.29427436055,6.0,0.2727698173384615,0.2806057365866667,7.4,0.2513732792,0.25980343670000006,7.4,0.2450017882,0.25102098044,7.4,0.0,0.25980343670000006,7.4,0.26430142717692306,0.25102098044
9.866666666666667,0.2913856547,0.29499155115,9.866666666666667,0.28003526339333334,0.28178257888,9.866666666666667,0.0,0.29499155115,9.866666666666667,0.2658175397,0.28178257888,8.133333333333333,0.2504694449,0.2571014009,8.133333333333333,0.24415586441333334,0.24940321973,8.133333333333333,0.0,0.2571014009,8.133333333333333,0.2775121304769231,0.24940321973
9.333333333333334,0.2889571624,0.2880924545,9.333333333333334,0.26505524306666667,0.2671769218666667,9.333333333333334,0.0,0.2880924545,9.333333333333334,0.28581431983333333,0.2671769218666667,14.0,0.2485465466,0.25514529230000005,14.0,0.2421665473,0.24749687623333336,14.0,0.0,0.25514529230000005,14.0,0.2690860925666667,0.24749687623333336
5.666666666666667,0.28745158930000003,0.2885317621,5.666666666666667,0.2726876099416667,0.2716199990833334,5.666666666666667,0.26468903990000003,0.2885317621,5.666666666666667,0.2644397850909091,0.2716199990833334,7.166666666666667,0.2498276093,0.25175812335000003,7.166666666666667,0.24425439370833332,0.25041848969166663,7.166666666666667,0.2264097656,0.25175812335000003,7.166666666666667,0.2686771105181819,0.25041848969166663
8.2,0.2935331372,0.2956153984,8.2,0.28024274320000003,0.28639548917,8.2,0.0,0.2956153984,8.2,0.28463196032500004,0.28639548917,6.4,0.2553423879,0.26093506825,6.4,0.24532695938,0.25035487384,6.4,0.0,0.26093506825,6.4,0.2726786688,0.25035487384
9.11111111111111,0.29240367840000003,0.29492868145,9.11111111111111,0.27853305898,0.28339704971500007,9.11111111111111,0.0,0.29492868145,9.11111111111111,0.267866096075,0.28339704971500007,8.7,0.2512907408,0.25317555715,8.7,0.24476285452999996,0.2497826746500001,8.7,0.0,0.25317555715,8.7,0.2723264477666667,0.2497826746500001
8.6,0.2690555431,0.28219324945,8.6,0.27520914030000004,0.27933006276666666,8.6,0.2734944395,0.28219324945,8.6,0.2752418314466667,0.27933006276666666,6.8,0.24039067050000001,0.24677580130000001,6.8,0.24462912095333333,0.24988571382333333,6.8,0.262201477,0.24677580130000001,6.8,0.2758647785642857,0.24988571382333333
2.2857142857142856,0.2842408242,0.28524499589999996,2.2857142857142856,0.2753285682416667,0.2869506909583333,2.2857142857142856,0.0,0.28524499589999996,2.2857142857142856,0.2264097656,0.2869506909583333,1.8571428571428572,0.2473435988,0.25331034965,1.8571428571428572,0.24533905625000005,0.2549840936666667,1.8571428571428572,0.2389599963,0.25331034965,1.8571428571428572,0.2896900821,0.2549840936666667
9.5,0.2659849298,0.28036523405,9.5,0.274186544575,0.27643006287500005,9.5,0.25511171250000003,0.28036523405,9.5,0.26736040775000003,0.27643006287500005,9.5,0.2402779358,0.24842638790000002,9.5,0.24476120220000003,0.2486751663625,9.5,0.2689949309,0.24842638790000002,9.5,0.279891605775,0.2486751663625
17.625,0.29461874390000004,0.29810908735,17.625,0.27020227035,0.27529580185,17.625,0.0,0.29810908735,17.625,0.27616047337500005,0.27529580185,14.25,0.251984718,0.25618811225000004,14.25,0.2426537131875,0.24787425803750002,14.25,0.0,0.25618811225000004,14.25,0.2744181185875,0.24787425803750002
5.0,0.29210574840000003,0.29580634370000003,5.0,0.27957305060000004,0.2833236782833334,5.0,0.0,0.29580634370000003,5.0,0.2727530949,0.2833236782833334,0.0,0.2487386694,0.25174409640000006,0.0,0.24772052113333334,0.25712478591666665,0.0,0.2896900821,0.25174409640000006,0.0,0.0,0.25712478591666665
88.5,0.2885664996,0.2920185114,88.5,0.26887510926666663,0.2742202829,88.5,0.3007048828,0.2920185114,88.5,0.28563351295000006,0.2742202829,32.666666666666664,0.2502591077,0.25019207460000004,32.666666666666664,0.2413753243,0.24542220263333336,32.666666666666664,0.0,0.25019207460000004,32.666666666666664,0.27469784253333335,0.24542220263333336
1.0,0.29732200070000003,0.29850079175,1.0,0.26208507025,0.26781627124999996,1.0,0.0,0.29850079175,1.0,0.0,0.26781627124999996,19.5,0.2565986153,0.25520182825000004,19.5,0.24238755080000002,0.24656285020000002,19.5,0.0,0.25520182825000004,19.5,0.28467168995000003,0.24656285020000002
33.666666666666664,0.2960328141,0.29677820190000004,33.666666666666664,0.26144190976666665,0.2722997853666667,33.666666666666664,0.0,0.29677820190000004,33.666666666666664,0.2774136845333333,0.2722997853666667,32.0,0.2501676261,0.2611347787,32.0,0.2427513175,0.24553058100000003,32.0,0.0,0.2611347787,32.0,0.27923492750000006,0.24553058100000003
15.333333333333334,0.29609116350000003,0.2979002123,15.333333333333334,0.2647654374666667,0.2660945691,15.333333333333334,0.0,0.2979002123,15.333333333333334,0.2718627732,0.2660945691,13.666666666666666,0.2573316228,0.26422226745,13.666666666666666,0.24454651873333336,0.24813007265,13.666666666666666,0.0,0.26422226745,13.666666666666666,0.2753724755,0.24813007265
