MSR-OR_CA1,MSR-XOR_CA1,MSR-PossOR_CA1,MSR-PossXOR_CA1
0.2904995708,0.2904995708,0.2564306505,0.2563541649
0.2915040219,0.2915040219,0.25131168690000005,0.2510243166
0.2973077281,0.2973077281,0.2632419655,0.2632419655
0.28046865519999997,0.28046865519999997,0.25093191845,0.25108781075000003
0.2954731493,0.2954731493,0.25568622080000003,0.25568622080000003
0.29487454890000003,0.29487454890000003,0.26060167430000003,0.26060167430000003
0.29535413590000004,0.29535413590000004,0.2606589455,0.2606589455
0.2939521411,0.2939521411,0.2531881352,0.2531881352
0.2967800526,0.2967800526,0.2546178619,0.2546178619
0.29554234560000003,0.29554234560000003,0.2518616616,0.2519178468
0.296920868,0.296920868,0.25845323155,0.25845323155
0.29506547495,0.29506547495,0.25973001955,0.25973001955
0.29166035475,0.2915575213,0.257359837,0.25716805515
0.28539327810000004,0.28539327810000004,0.2481717232,0.24799240400000003
0.2966794278,0.2966794278,0.2610540917,0.2610540917
0.2974775247,0.2974775247,0.2585492274,0.2585492274
0.2716123207,0.2715509749,0.24170091670000002,0.24161237365
0.2866163288,0.2866163288,0.25013694410000004,0.25013694410000004
0.2680920462,0.2676914764,0.2443721235,0.2444875276
0.2949997371,0.2949997371,0.2644212394,0.2644212394
0.2969241171,0.2969241171,0.2600746108,0.2600746108
0.2992640827,0.2992640827,0.2697114304,0.2697114304
0.2900338872,0.2896628294,0.2558189711,0.2558189711
0.2969327976,0.2969327976,0.2728245237,0.2728245237
0.2911559646,0.2911559646,0.2541129452,0.2543266488
0.2883305882,0.2883305882,0.24604366760000002,0.24672804410000002
0.26542361800000003,0.26542361800000003,0.2490449019,0.24881219810000002
0.2787247907,0.2787247907,0.24989915710000002,0.2491768821
0.2971626186,0.2971626186,0.2548063329,0.2544548144
0.28983180905,0.2899319568,0.24911575270000003,0.24856390205
0.2732446733,0.2732446733,0.2417504618,0.24178284390000002
0.280879013,0.280879013,0.2483728423,0.2490602629
0.2908274386,0.2908274386,0.2519949172,0.25171915910000003
0.2929690936,0.2929690936,0.25017935880000003,0.25017935880000003
0.293733446,0.293733446,0.2508802007,0.25126666340000003
0.29377405500000003,0.29377405500000003,0.2507003253,0.2506204126
0.2942688518,0.2942688518,0.24936392910000002,0.24936392910000002
0.2899492658,0.2899536896,0.2508706484,0.2506986637
0.2874322364,0.2874322364,0.24880796030000002,0.2487253057
0.2933806981,0.2933806981,0.2500992801,0.250684988
0.2916477669,0.2916477669,0.249976095,0.25069622550000004
0.2942515389,0.2942515389,0.2551300295,0.2551300295
0.2892719158,0.2892719158,0.25281010600000003,0.2526045853
0.2938242641,0.2938242641,0.2492333197,0.2492333197
0.2930871272,0.2930871272,0.2525482284,0.2521392622
0.293458591,0.293458591,0.24831338860000002,0.2478478691
0.29341819210000003,0.2936325879,0.25016607900000004,0.25016607900000004
0.2922254986,0.2924212929,0.24975917390000002,0.2503930008
0.2854056541,0.2848392973,0.2486487255,0.2484582086
0.2932129289,0.2932129289,0.2523280426,0.2528981046
0.2938028536,0.2936993242,0.25594536290000003,0.25594536290000003
0.2706398787,0.27050416450000003,0.2389222272,0.2394585524
0.2871437881,0.28712782870000003,0.24970088910000002,0.24836576400000002
0.2689129025,0.2691485654,0.2401514851,0.2399936691
0.26533599220000004,0.26533599220000004,0.2443762274,0.24628680300000003
0.2760277759,0.2759624062,0.24625964590000002,0.2457596216
0.2871447099,0.2871447099,0.2515669969,0.2518339241
0.2872161388,0.2872161388,0.25102934644999997,0.25102934644999997
0.28611407145,0.28611407145,0.2505955729,0.25043766030000003
0.2862899743,0.2862899743,0.256564375,0.256564375
0.28670287850000004,0.28670287850000004,0.2507717424,0.2505959478
0.2894997867,0.2894997867,0.24981664580000001,0.24961610774999998
0.2883433047,0.2883433047,0.2507817288,0.2507817288
0.2797177274,0.2797177274,0.25246154660000003,0.2528751607
0.28585721035,0.28585721035,0.24896164275,0.24869601130000002
0.2847950275,0.2847950275,0.25347461390000003,0.25347461390000003
0.2780782176,0.2780782176,0.2470768417,0.2470283564
0.290798186,0.290798186,0.2486613224,0.2499695851
0.2924121108,0.2924121108,0.2506954085,0.2513575956
0.2932199532,0.2932199532,0.2529585178,0.2533302649
0.2909230487,0.2909230487,0.2563032453,0.2563032453
0.287002454,0.2869385238,0.2496657133,0.2492076778
0.2937278614,0.2936677714,0.2534955326,0.2534955326
0.2893049658,0.2893049658,0.25212737915,0.25192885730000003
0.29015669769999997,0.29022229180000003,0.25325897664999997,0.25374841075
0.28176060615,0.28188125325,0.2510517737,0.2505918615
0.29147180100000003,0.29153739030000003,0.2465143847,0.2458562927
0.2893917118,0.2891374362,0.25038580180000003,0.25038580180000003
0.2845425917,0.2845425917,0.2516975497,0.2516975497
0.2711814523,0.27150514115,0.24197238095,0.24213318545
0.280924677,0.2812832612,0.246914829,0.2470322855
0.26959006480000003,0.2695715855,0.2422372659,0.2423680005
0.2910027062,0.29126647180000004,0.2510978112,0.2510978112
0.2924241333,0.2924241333,0.2549253278,0.2549253278
0.2883932734,0.2883932734,0.2552311175,0.2552311175
0.28243931,0.2822741749,0.2543437373,0.25445365540000003
0.2884466714,0.2878807544,0.2513105538,0.2513105538
0.2564085507,0.2564623836,0.2434473212,0.2432339128
0.26427564,0.26427564,0.2448193122,0.2445234605
0.2831139607,0.2831139607,0.24733308380000002,0.2481906006
0.29668568414999996,0.29668568414999996,0.2627174304,0.2627174304
0.29824050420000003,0.29824050420000003,0.26128149500000003,0.26128149500000003
0.2976005393,0.2976005393,0.2682615471,0.2682615471
0.2890335515,0.2890335515,0.251760182,0.25175143234999997
0.2901227369,0.2901227369,0.2485276743,0.2485276743
0.2818506062,0.2818506062,0.25930137670000003,0.25930137670000003
0.29127759825,0.29127759825,0.25109491865,0.25109491865
0.298903704,0.298903704,0.264941001,0.26479882790000003
0.28132625235,0.28132625235,0.2534112205,0.25313859025
0.2925079964,0.2925079964,0.257662237,0.257662237
0.2932547629,0.2932547629,0.2591184285,0.2591184285
0.2916217792,0.2916217792,0.258328502,0.2586142843
0.2930580035,0.2930580035,0.2496020938,0.2496020938
0.2975223421,0.2978877045,0.261275692,0.261275692
0.2958754531,0.2958754531,0.2589344894,0.2589344894
0.2945759425,0.2945759425,0.25895764315,0.25895764315
0.29683354835,0.29694452535000004,0.25660691145000003,0.25660691145000003
0.2915149624,0.29133404725,0.2547175558,0.2547175558
0.2830643071,0.2830643071,0.2470490271,0.2470490271
0.2978918852,0.2978918852,0.2648364789,0.2648364789
0.29955294,0.29955294,0.2565313507,0.2565313507
0.27098481055,0.2711480128,0.2412003526,0.2409980009
0.2819159727,0.2822547456,0.2514294505,0.2514294505
0.2673122934,0.2672276503,0.2421294793,0.2421294793
0.2955273358,0.2955273358,0.2596933255,0.2596933255
0.2927694289,0.2927694289,0.2657023652,0.2657023652
0.2932132767,0.2932132767,0.2667318341,0.2667318341
0.2975215276,0.2975215276,0.2572293343,0.2572293343
0.297151029,0.297151029,0.2565936882,0.2565936882
0.2975847817,0.2975847817,0.2703986954,0.2703986954
0.2945365645,0.2945365645,0.2712892475,0.2712892475
0.29024249315,0.29024249315,0.25428545965000005,0.25428545965000005
0.2893821704,0.2893821704,0.2486702355,0.2486702355
0.2785264107,0.2785264107,0.2523636822,0.2523636822
0.29142417585,0.29142417585,0.25575855215,0.25602571195
0.2958395538,0.2958395538,0.257498967,0.257498967
0.2807868875,0.2807868875,0.25324408875000004,0.25324408875000004
0.2953557891,0.2953557891,0.2572312059,0.2572312059
0.29716840650000004,0.29716840650000004,0.2592261855,0.2592261855
0.2929424557,0.2929424557,0.2577940067,0.2577940067
0.2937209799,0.2937209799,0.2624766731,0.2624766731
0.2970049322,0.29795167040000003,0.26447066340000003,0.26447066340000003
0.29655398980000003,0.29655398980000003,0.25805366750000003,0.25805366750000003
0.29803347150000004,0.29803347150000004,0.26532842985000005,0.26532842985000005
0.29534645185,0.29534645185,0.257025551,0.257025551
0.2874273197,0.28748730489999996,0.2555730674,0.2555730674
0.2850335202,0.2850335202,0.2510934651,0.2513224509
0.29732679100000003,0.2971801868,0.2646212724,0.2646212724
0.2963002665,0.2963002665,0.2583193965,0.2583193965
0.271960939,0.27211572405,0.24199661555000002,0.24185420015
0.2831275952,0.2830354546,0.24702436560000002,0.24702436560000002
0.2676919753,0.26746338000000003,0.24209749460000002,0.24181755060000001
0.2939809304,0.2939809304,0.2590001659,0.2590001659
0.2987381013,0.2987381013,0.26170561800000003,0.26170561800000003
0.2918261304,0.2918261304,0.2709754661,0.2709754661
0.2939585913,0.2939283616,0.25114894400000004,0.25114894400000004
0.2971458688,0.2971458688,0.2622976278,0.2622976278
0.2879815421,0.2879815421,0.26762456030000004,0.26762456030000004
0.2910604213,0.2910604213,0.2518883531,0.2518883531
0.289631595,0.289631595,0.2470311594,0.2470311594
0.27424932960000004,0.27424932960000004,0.25553692780000004,0.2557330551
0.2940745648,0.2940745648,0.2563673923,0.2563673923
0.2954225367,0.2954225367,0.2544493741,0.2544493741
0.2898737006,0.2898737006,0.2594990149,0.2594990149
0.29725906690000004,0.29725906690000004,0.2634277606,0.2634277606
0.2963500483,0.2963500483,0.25796932240000003,0.2581226908
0.2978332689,0.2978332689,0.2561610331,0.2561610331
0.2980733527,0.2980733527,0.2526628058,0.2526628058
0.2857958011,0.2857958011,0.257558085,0.257558085
0.2832272757,0.2832272757,0.2503997603,0.2503997603
0.2969083658,0.2969083658,0.2564886307,0.2564886307
0.30023387830000003,0.30023387830000003,0.2649758653,0.2649758653
0.2713872302,0.2714056935,0.2398137742,0.2397158191
0.28006980070000004,0.28006980070000004,0.2523006088,0.2523006088
0.26711683340000003,0.2669531976,0.24148122060000002,0.2423838223
0.29090286130000004,0.29090286130000004,0.2484082632,0.2484082632
0.2901226838,0.2901226838,0.2475754615,0.2456428779
0.2731735159,0.2731735159,0.2539576056,0.2539576056
0.2927097944,0.2927097944,0.25828530920000004,0.25828530920000004
0.2931607023,0.2931607023,0.2649283248,0.2649283248
0.2892338752,0.2892338752,0.25027019030000003,0.25027019030000003
0.2913654184,0.291532889,0.2481535319,0.2481535319
0.2962901053,0.2962901053,0.2613301257,0.2613301257
0.2954449355,0.2954449355,0.2523481808,0.2523481808
0.2954233556,0.2954233556,0.2540973681,0.2540973681
0.2813151306,0.2813151306,0.25494703900000004,0.25494703900000004
0.2848216953,0.2848216953,0.24711177820000002,0.2471202697
0.2967446698,0.2967446698,0.2556415363,0.2556415363
0.29520774520000004,0.29520774520000004,0.2666636488,0.2666636488
0.27049205330000003,0.2704676223,0.2393952963,0.23919118700000003
0.27712840450000004,0.2771117682,0.251993244,0.251993244
0.2660545011,0.2659613463,0.2407307886,0.2406289509
0.2878387294,0.2878387294,0.24820899070000002,0.2473880447
0.29118486050000003,0.29118486050000003,0.2476079856,0.24806360030000002
0.29099734435,0.29099734435,0.2499606144,0.24975728795000002
0.2913205943,0.29084396960000003,0.2519474316,0.2519474316
0.28218212255,0.28218212255,0.25036854575,0.25067071205
0.2921318315,0.2921318315,0.2564597883,0.2564597883
0.29097062500000004,0.29097062500000004,0.2509787143,0.2509787143
0.2884360966,0.2884360966,0.253871226,0.253871226
0.2897292036,0.2897292036,0.2500673066,0.2500673066
0.2885956149,0.2885956149,0.2521683266,0.2521683266
0.2908072725,0.2908072725,0.2514286242,0.2519101434
0.2915216041,0.29115320235,0.25127031769999997,0.2510730514
0.290487007,0.29073728735000004,0.24920329115,0.2496956178
0.29041075680000006,0.29069865315,0.24671894710000003,0.24647085225
0.2854852216,0.2854852216,0.2452553634,0.2444865169
0.2914498634,0.2908681556,0.2506611693,0.2506611693
0.2914352099,0.2914352099,0.2515941934,0.2517599745
0.27142325645,0.2717126984,0.24072290085,0.24109853065
0.286622834,0.2864943994,0.2521030725,0.2520007755
0.2698088474,0.269755322,0.23968595410000001,0.23966207420000002
0.2883322083,0.28803705900000004,0.24879040830000002,0.24879040830000002
0.2910150244,0.2910150244,0.2539026722,0.2539026722
0.2908476928,0.2908476928,0.25082190460000003,0.2500599065
0.28951654930000004,0.2905619072,0.2526901434,0.2526901434
0.2899741914,0.2899741914,0.24867388580000002,0.24867388580000002
0.2908374114,0.2908374114,0.24862078270000001,0.24939154700000002
0.2901255847,0.2901255847,0.2514373115,0.25186262130000003
0.2895377673,0.2895377673,0.2501516176,0.2501516176
0.286636027,0.286636027,0.2495521604,0.2497799203
0.2896313982,0.2896313982,0.2539851539,0.2539851539
0.2883425482,0.2883425482,0.2477880477,0.2472598741
0.2909774276,0.2909996258,0.2487457548,0.2480335053
0.29125952850000003,0.29125952850000003,0.25190180570000004,0.25190180570000004
0.29206889820000004,0.2919564937,0.2486709641,0.24920621340000002
0.2855970316,0.2855970316,0.2460140233,0.2463925354
0.2902655777,0.2902655777,0.2479741016,0.2479741016
0.2908498779,0.2908498779,0.25611255050000004,0.25611255050000004
0.2730938598,0.2725192322,0.2400173031,0.2404434051
0.2887090854,0.2887199756,0.2462879211,0.24584000220000002
0.27361809060000003,0.2736179908,0.23956652920000002,0.24014886400000002
0.2818486474,0.2818486474,0.25301343600000004,0.2531749665
0.27244162,0.27244162,0.24615235370000002,0.245945927
0.2869125843,0.2869125843,0.24269792040000002,0.2424305046
0.28103815400000004,0.28103815400000004,0.2539447671,0.25459138060000003
0.29403767880000004,0.29403767880000004,0.2564262039,0.2564262039
0.2908632295,0.2904328608,0.2554786578,0.2554786578
0.2864078325,0.2864078325,0.2509471143,0.2511794698
0.2684801396,0.2684801396,0.2506078055,0.2503893893
0.2916195506,0.2912668271,0.2481721628,0.24842197470000002
0.2844672279,0.2844672279,0.2555295741,0.2550895852
0.27980844860000004,0.27980844860000004,0.26030767800000004,0.26030767800000004
0.2695036733,0.2692374088,0.23940146920000002,0.238819835
0.2673544671,0.2674771042,0.248524756,0.248524756
0.26384463480000003,0.2636580907,0.24202032910000001,0.24170742220000002
0.2876422524,0.2876422524,0.2598235439,0.2598235439
0.28092773645,0.28092773645,0.2521990273,0.25219147665
0.2920941271,0.2920941271,0.2541308062,0.2541273363
0.290541152,0.290541152,0.2548845192,0.2539712156
0.28782258380000003,0.28782258380000003,0.2521337825,0.2521337825
0.28829097260000003,0.28829097260000003,0.2545016497,0.2545016497
0.2929477495,0.2929477495,0.2573898129,0.2573898129
0.29830419350000004,0.29830419350000004,0.2609138251,0.2609138251
0.2941443628,0.2941443628,0.2569244865,0.2569244865
0.29215874470000003,0.29215874470000003,0.24989530235000001,0.2500398607
0.2860231983,0.28575230885,0.2523213728,0.25252971765
0.2907513392,0.2907513392,0.2525445612,0.2517720022
0.2964672513,0.2964672513,0.2526008219,0.2526008219
0.2917753474,0.2917753474,0.2564933661,0.2564933661
0.2713550064,0.2713904557,0.24026983325,0.2404404355
0.2803286407,0.2803279032,0.24709408230000002,0.24709408230000002
0.2684271095,0.2685187506,0.24173686160000002,0.2414653492
0.2893948282,0.2893948282,0.25183153880000003,0.25183153880000003
0.2898991133,0.2898991133,0.2480508838,0.2480508838
0.2905184143,0.2905184143,0.2524394857,0.2524394857
0.2878505494,0.2878505494,0.2560829011,0.2560829011
0.2910314559,0.2910314559,0.2489598805,0.2489598805
0.2882515512,0.2882515512,0.2480993562,0.2480993562
0.2969410896,0.2969410896,0.2643300511,0.2643300511
0.2993362201,0.2993362201,0.2559420497,0.25698220250000003
0.2990913901,0.2985965887,0.2612245818,0.2611734827
0.29627441520000003,0.29627441520000003,0.2591952658,0.2591952658
0.2818691371,0.2818691371,0.2545639775,0.2551257215
0.2865619383,0.2865619383,0.2474682699,0.2483602738
0.2961202496,0.2961202496,0.2554789655,0.2577550661
0.29356880890000003,0.29356880890000003,0.2639786019,0.2639786019
0.27006065100000004,0.27024499420000003,0.2398382605,0.23980213620000002
0.2767051727,0.27620872750000003,0.251121135,0.2505697623
0.2661357098,0.2664209041,0.24241223110000001,0.2421092998
0.2722991796,0.2722991796,0.2463386109,0.2458294436
0.27249785800000004,0.27249785800000004,0.2457800242,0.245444972
0.270023611,0.270023611,0.2485701935,0.2483909827
0.27397918250000003,0.27397918250000003,0.24728785080000001,0.2468203497
0.2897183383,0.2897183383,0.2527204597,0.2527204597
0.29555631660000004,0.2952093289,0.2537070764,0.2527718529
0.2830802264,0.28301307075000004,0.24890665385,0.24890665385
0.2845407968,0.28429775835000004,0.24971835015000002,0.24944475335
0.27345300429999997,0.27357646685000003,0.25207988680000004,0.2520524809
0.2900217035,0.2900217035,0.24514764460000002,0.24506719600000001
0.2919473801,0.2919817155,0.24670050270000002,0.24634501420000002
0.2893328364,0.2893328364,0.2483887197,0.2483887197
0.2683046253,0.26845137240000005,0.24091762215,0.24050507105000002
0.2841921898,0.28427500910000003,0.2514563752,0.2509861604
0.2684410775,0.2681260374,0.2413817737,0.2417015636
0.2741775084,0.2741775084,0.2489661407,0.2483390664
0.274379719,0.2746977189,0.24888218720000002,0.24855074600000002
0.27190315260000003,0.27190315260000003,0.2478956425,0.2478956425
0.26901200540000003,0.26929881380000004,0.24839456040000002,0.24839456040000002
0.271348491,0.271348491,0.24923758340000002,0.2490692011
0.29486125220000003,0.29486125220000003,0.2580237783,0.2580237783
0.2922331534,0.2922331534,0.2570783235,0.2570783235
0.2963365139,0.2963365139,0.2584812848,0.2584812848
0.2966080593,0.2966080593,0.2677967101,0.2677967101
0.2934807914,0.2934807914,0.2535938384,0.2535938384
0.2865335378,0.2865335378,0.2504778682,0.2504778682
0.2735763577,0.2731592623,0.24126869050000002,0.24102273370000002
0.29475768,0.29475768,0.2523997743,0.2523997743
0.2974277027,0.2974277027,0.26429839850000003,0.26429839850000003
0.29936770760000003,0.29936770760000003,0.2577873811,0.2577873811
0.29656052120000004,0.29656052120000004,0.2576277365,0.2564581126
0.2973357126,0.2973357126,0.2565152603,0.2565152603
0.2947262258,0.2947262258,0.24731649500000003,0.24731649500000003
0.2959669472,0.2959669472,0.2531296388,0.2531296388
0.2978402469,0.2978402469,0.2532587234,0.2526304343
0.2938674356,0.2938674356,0.2561671739,0.2560942315
0.2925113515,0.2926455059,0.2523798224,0.2519841934
0.27426443970000003,0.2739665523,0.24079821710000002,0.24114265000000001
0.2954459775,0.2954459775,0.2507150568,0.2507150568
0.29736638330000004,0.29736638330000004,0.2551678422,0.2551678422
0.2968721824,0.2968721824,0.2540559618,0.2540559618
0.29463370040000003,0.29490122350000003,0.2497895223,0.2496743087
0.2972186107,0.2972186107,0.2578829049,0.2578829049
0.2948080189,0.2948080189,0.2657117562,0.2657117562
0.29498520970000003,0.29498520970000003,0.2654166647,0.2654166647
0.29418171190000003,0.29418171190000003,0.2555245745,0.2548282555
0.2913423945,0.2913670526,0.2522944566,0.2530987764
0.2736156736,0.273641199,0.2414390387,0.2418000784
0.2944993441,0.2944993441,0.2517271653,0.2517271653
0.2984396233,0.2984396233,0.25126005630000003,0.25126005630000003
0.2964960605,0.2964960605,0.260566034,0.260566034
0.29419588550000003,0.2936962095,0.2604849305,0.2612200116
0.29729068880000004,0.29729068880000004,0.2579187672,0.2578697325
0.2956355386,0.2956355386,0.2666299364,0.2666299364
0.2962034351,0.2962034351,0.255666771,0.255666771
0.2888697807,0.288996804,0.2545475096,0.2545475096
0.27261465500000004,0.2728232136,0.2464370667,0.2459351521
0.2968964228,0.2968964228,0.2553633255,0.2553633255
0.2966041378,0.2966041378,0.2609800335,0.2609800335
0.2970198067,0.2970198067,0.2636136023,0.2636136023
0.2930272906,0.2930272906,0.259993933,0.259993933
0.2973621825,0.2973621825,0.2574921685,0.2574921685
0.29565627877500006,0.29565627877500006,0.255853078975,0.2554908627
0.29357441284999997,0.29357441284999997,0.25595641025000004,0.25622894705
0.29524093819999997,0.29524093819999997,0.25712613025000003,0.25712613025000003
0.2938875647,0.2938875647,0.2540340041,0.25392005165000003
0.291440999375,0.291440999375,0.2508277329,0.25092733925
0.2926201938,0.2926201938,0.25110303437500003,0.25145872565000005
0.29330322995,0.29330322995,0.24829761415,0.24821602520000002
0.27526837405,0.27526837405,0.24397676907500002,0.2441346122
0.28570342635,0.28570342635,0.24730939055,0.24726962815000003
0.29279790964999997,0.29279790964999997,0.25301504867499996,0.252827846125
0.29893615030000004,0.29893615030000004,0.2621497729,0.2621497729
0.2976500314,0.2976500314,0.2621831373,0.2621831373
0.29701104170000003,0.29701104170000003,0.26457305635,0.26457305635
0.2978991735,0.2978991735,0.2623238126,0.2623238126
0.29820499185000005,0.29820499185000005,0.2642764,0.2642764
0.29522590495,0.29522590495,0.2569292628,0.2569292628
0.29508427445,0.29508427445,0.254320095,0.254320095
0.2947522811,0.2947522811,0.2581075741666667,0.25805376806666663
0.2964099542,0.2964099542,0.2528373852,0.2528373852
0.29312348838,0.2930873705,0.25572456615999994,0.25595667698
0.29274647314,0.29274647314,0.25390108554,0.2539490360000001
0.29572969785000003,0.29572969785000003,0.24857113760000002,0.2486363627
0.27345394021999997,0.27345394021999997,0.24627217584,0.24638852352
0.28414016215000004,0.28414016215000004,0.24945088399999998,0.24945088399999998
0.29117351596,0.29117351596,0.2544378928,0.25434509618000006
0.2957005227,0.2957005227,0.26129688945,0.26129688945
0.2952011236,0.2952011236,0.26185286945,0.26185286945
0.29584763545000003,0.29584763545000003,0.25245080615,0.2524293219
0.2954604778,0.2954604778,0.2572172428,0.2572172428
0.2950780259333334,0.2950780259333334,0.2601978284,0.2605395438
0.2953824088,0.2953824088,0.2497764703,0.25122537485
0.2876564594,0.2876564594,0.2527323118,0.2527323118
0.29595977955,0.29595977955,0.25934247320000003,0.25934247320000003
0.2936891462,0.2936891462,0.25438418240000005,0.25438418240000005
0.290258673,0.290258673,0.24743942915,0.2474482084
0.29460912415,0.29460912415,0.25149348429999996,0.25093117480000005
0.27063881275,0.27063881275,0.24344385985,0.2435348618
0.28532058920000003,0.28532058920000003,0.25118280280000005,0.25115104225
0.2900256793,0.2900256793,0.25334603860000005,0.25392543775
0.291373661125,0.291373661125,0.25250558145,0.25250558145
0.29385099023333333,0.29385099023333333,0.2516391888,0.2523037907666667
0.27374301880000007,0.27374301880000007,0.24579477206666667,0.24575389876666667
0.29193430475,0.29193430475,0.25140849195000003,0.250835728025
0.2943893175,0.2943893175,0.26164885275,0.26180158815
0.29584473605,0.29584473605,0.25998024205000003,0.25998024205000003
0.2956984784,0.2956984784,0.26190186235,0.26190186235
0.297038389,0.297038389,0.2665539681,0.2665539681
0.296777995525,0.296777995525,0.26009049790000005,0.26009049790000005
0.29337596565,0.29337596565,0.25280523445,0.25280523445
0.29227403490000003,0.29227403490000003,0.24893367915000003,0.24860839070000001
0.2959288439,0.2959288439,0.2494755482,0.2502642309
0.29457932325,0.29457932325,0.25587974075,0.25587974075
0.29091447854999997,0.29091447854999997,0.24907184825,0.248412133
0.2953672149,0.2953672149,0.24713838455,0.24704615535000002
0.27378387280000005,0.27378387280000005,0.2417983708,0.24159920975000002
0.28856388615,0.28856388615,0.24969048225,0.2501950536
0.29367505935000005,0.29367505935000005,0.25375945755,0.25375945755
0.29082909384000005,0.29082909384000005,0.25125082104,0.25142439938
0.29263196140000003,0.29261468265,0.24748905180000003,0.2477650418
0.2794648068000001,0.2795154435600001,0.24484632952,0.24470029674
0.28524582165,0.28524582165,0.25101902745000004,0.25103242735
0.29045631913333336,0.2904783308,0.2510133035166667,0.2509443302333334
0.29195658225,0.29195658225,0.25581288145000003,0.25581288145000003
0.29018157685,0.29018157685,0.25319852330000003,0.25319852330000003
0.2911613826,0.2911613826,0.2522564489,0.2522564489
0.2906170764,0.2906170764,0.2509495724,0.2509495724
0.2923343707,0.2923343707,0.255721442725,0.255721442725
0.29034964885000003,0.29034964885000003,0.25050427285,0.2502098883
0.29239761175,0.29239761175,0.25335616024999996,0.25320699375
0.2913318448,0.2913318448,0.2562162581,0.2562162581
0.29054106430000004,0.29051212895,0.24671550035,0.24634133485
0.27711436149999996,0.27711436149999996,0.24502447746000003,0.24482316196
0.286122754,0.2861135856,0.24821631910000003,0.24824063694999998
0.28877905448,0.28877905448,0.24973308371999997,0.24942977433999997
0.2944555054,0.2944555054,0.25592070565,0.25592070565
0.29495466355,0.29495466355,0.26219007930000005,0.26219007930000005
0.2955991305,0.2955991305,0.2585498264,0.2584522172
0.2966089753,0.2966089753,0.2538677039,0.2538677039
0.2946824607333334,0.2946824607333334,0.25283900313333335,0.2532328264333333
0.29407688365,0.29407688365,0.2516912356,0.25164185995
0.2912557112,0.2912557112,0.2485474054,0.24886628600000002
0.27616728355,0.27621822475,0.2421049246,0.24208121925
0.2880004111,0.2880004111,0.24487815340000002,0.2446192607
0.2904917651,0.2904917651,0.2478396841,0.24763864325
0.26837393635,0.26837393635,0.2413897657,0.24177198595
0.26996871006,0.26996274916,0.2429861012,0.24259227354000004
0.2756813599,0.2756813599,0.2499573517,0.2501830973
0.26788826480000005,0.26788826480000005,0.24770614795,0.24796932680000003
0.268313405,0.268313405,0.2474026815,0.24744389235
0.2619421027,0.2619421027,0.2440715384,0.2440715384
0.26803898843333335,0.26803898843333335,0.2499477388,0.24993152100000002
0.27745098715000005,0.27745098715000005,0.24398398400000001,0.24396933320000003
0.2651975998,0.2651975998,0.2493280132,0.2502087919
0.27793996825,0.27793996825,0.24759285949999998,0.24660752080000004
0.2871383603,0.2871383603,0.2507598171,0.25092156725000003
0.28965789259999997,0.28965789259999997,0.25729967635,0.2561433321
0.28817224485000004,0.28817224485000004,0.2527572825,0.2527572825
0.2849083671,0.2849083671,0.2552294502,0.2552294502
0.28738064352500003,0.28738064352500003,0.255681672475,0.255681672475
0.28979431955,0.28979431955,0.25220693215,0.25261193345
0.28410375379999997,0.28410375379999997,0.25133339245,0.2513403755
0.2758140992,0.2758140992,0.251777386,0.2511962321
0.2951464569,0.2951464569,0.2597077674,0.2597077674
0.2946016166,0.2946016166,0.259812374,0.259812374
0.29518378165000003,0.29518378165000003,0.2653509608,0.26553029775000003
0.2968427643,0.2968427643,0.2522051014,0.2522051014
0.2891626002,0.2891626002,0.2532213249,0.2532213249
0.2943164932,0.29363446000000004,0.27018724105,0.27018724105
0.2980009991,0.2980009991,0.2697319459,0.2697319459
0.29302070925,0.29302070925,0.26801905719999997,0.26801905719999997
0.2964745106,0.2964745106,0.25659962535,0.25659962535
0.2993115126,0.2993115126,0.2547192793,0.2547192793
0.29452717765,0.29452717765,0.2618114165,0.2618114165
0.2968886157,0.2968886157,0.25370823470000003,0.25261863090000003
0.2973517646,0.2973517646,0.2738715489,0.2738715489
0.29342110200000004,0.29342110200000004,0.2573541207,0.2573541207
0.2954486284,0.2954486284,0.2596444569,0.2596444569
0.28759015575,0.28759015575,0.24925711885000001,0.24893738375000002
0.2839186145,0.2839186145,0.256448449,0.256448449
0.29450310960000003,0.29450310960000003,0.2526594703,0.2532429833
0.29452657655000003,0.29452657655000003,0.25401726680000003,0.25401726680000003
0.2925937759,0.2928512616,0.25144271175,0.2520019574
0.29086021559999997,0.29086021559999997,0.2489604842,0.24890112935
0.26993562044999997,0.26993562044999997,0.24279165475,0.24254376965000002
0.2946124494,0.2946124494,0.25473477155,0.25483775095
0.29430708465,0.29468139375,0.24994054987500003,0.250214748425
0.272179727225,0.272178946675,0.24251815470000002,0.24224548010000002
0.29449060375,0.29449060375,0.25237951810000003,0.25247971635
0.29456223615,0.29456223615,0.2537277429,0.2537277429
0.29399570875000003,0.29399570875000003,0.2512255737,0.250894642
0.29553647395,0.29553647395,0.2580742924,0.2579257557
0.2883994977,0.2883994977,0.2481885954,0.24794341720000002
0.27022653010000003,0.27022653010000003,0.24070163875,0.2405155686
0.27100452835,0.2710862882,0.241419185275,0.24170567580000002
0.29727387665000005,0.29727387665000005,0.24998941260000002,0.24973156665000001
0.29210313740000005,0.29210313740000005,0.25154064565,0.2519874688
0.29383160375000006,0.29383160375000006,0.24824757900000002,0.24824757900000002
