OHK_CA1,PInfo_CA1,OHK_SUB,PInfo_SUB,OHK_posCA1,PInfo_posCA1,OHK_posSUB,PInfo_posSUB
0.40366964195,4.287728358700001,0.2493025693666667,0.45308317449999996,0.40366964195,0.2108666702,0.2493025693666667,1.1746236369
0.37386933910000003,3.8164267346,0.24325964076666665,0.44152750356666665,0.37386933910000003,0.31939363360000006,0.24325964076666665,1.0052405877666668
0.39272523825,4.046590200400001,0.2923162534,0.593847111,0.39272523825,0.40650718435,0.2923162534,1.1296056375
0.3688317635,2.88517480235,0.2557582102,0.3735383205,0.3688317635,0.47514730800000005,0.2557582102,1.6224403035
0.36649672855000004,3.37223430965,0.2192853955,0.36109196800000004,0.36649672855000004,0.2720056544,0.2192853955,1.0862395332
0.34094042455,3.3046269721,0.23875209390000002,0.47134355800000005,0.34094042455,0.39179820875000004,0.23875209390000002,0.9064003198
0.39047001505,3.26633952815,0.1683271866,0.28037643,0.39047001505,0.3460583036,0.1683271866,0.9552215999
0.33853064890000006,1.134955405,0.3384059826,0.8006820498,0.33853064890000006,0.76488297735,0.3384059826,0.8669284395
0.43791748245,3.8089083612,0.1872203948,0.25279468580000003,0.43791748245,0.17230464569999998,0.1872203948,1.1771823664
0.41098517255,5.075968103699999,0.1914171017,0.5764634757,0.41098517255,0.1866749171,0.1914171017,1.2490837258
0.38725449340000007,4.12755629205,0.23921007400000002,0.43677678070000003,0.38725449340000007,0.2320459916,0.23921007400000002,1.176601903
0.4009976553833334,2.637202232716666,0.342537576,1.168702521,0.4009976553833334,0.5585597997166667,0.342537576,0.6457452003
0.399680566,2.9079924805,0.2090857362,0.6316750004,0.399680566,0.35480941862500004,0.2090857362,1.0069155397
0.4403019146,3.0186376633,0.1577690396,0.5452711491000001,0.4403019146,0.41983476035,0.1577690396,1.4394269086
0.40168399954444445,2.7471318014333335,0.1768312426,0.5205707849,0.40168399954444445,0.5321041296111111,0.1768312426,1.1209242102
0.37798527071666665,3.5596570304,0.2825702965,0.4163178315,0.37798527071666665,0.22784361311666668,0.2825702965,0.9035828481
0.33908510154000004,2.17105072138,0.2098732178,0.3469542044,0.33908510154000004,0.4207176698,0.2098732178,1.1382913231
0.39401055292,3.07426969548,0.2316817226,0.7384410999000001,0.39401055292,0.45753076769999995,0.2316817226,0.9980380600000001
0.3354612534,2.579354736475,0.1799216761,0.38207898100000004,0.3354612534,0.391558572825,0.1799216761,1.23716915425
0.41565904130000003,3.2115366293666665,0.18649338599999998,0.43753624550000003,0.41565904130000003,0.3260606037666667,0.18649338599999998,1.3447144289
0.41025773919999997,4.89294376215,0.26730642295,0.6538193238000001,0.41025773919999997,0.1814234724,0.26730642295,1.2284792172499999
0.3480550396,1.9077435649999999,0.24717144330000002,0.5184734166,0.3480550396,0.5245733057333334,0.24717144330000002,1.0147518955
0.38039124420000003,2.5390996691,0.30649697775,0.702858131,0.38039124420000003,0.4712233363,0.30649697775,0.78114119245
0.37822171285000006,2.32483501345,0.32827075440000003,0.7521398558,0.37822171285000006,0.5926664992,0.32827075440000003,0.7581568001
0.388567269,2.9916183037666664,0.20725391635,0.3717044896,0.388567269,0.41516114519999997,0.20725391635,1.0122805205
0.4256124045,4.534971056,0.19965421830000002,0.3342264164,0.4256124045,0.2550025865666667,0.19965421830000002,1.023105261
0.37284084853333327,2.3263422454666665,0.2917092305,0.7155084988,0.37284084853333327,0.3956926088333333,0.2917092305,0.7218617580000001
0.3784008885,3.591464297,0.2162669178,0.4095359048,0.3784008885,0.35187487405,0.2162669178,1.0051445274
0.3771404326,3.5763510390500004,0.3711390728,1.249384802,0.3771404326,0.37897310395000006,0.3711390728,0.7389653324000001
0.37470901805000006,2.354750445916667,0.20737515855,0.32121648525,0.37470901805000006,0.5623221102166667,0.20737515855,0.6734795019500001
0.4534428046666667,4.2703916071,0.21313932260000001,0.2460605421,0.4534428046666667,0.1817508042,0.21313932260000001,0.6635966440000001
0.38523109275,3.3234405747499998,0.29823675015,0.6123817520000001,0.38523109275,0.18059507360000002,0.29823675015,0.4927439745
0.4102688711,3.5342799728500003,0.2447137453,0.4976257598,0.4102688711,0.29354576185000003,0.2447137453,0.8843004193
0.3273918976,1.93497965555,0.16982835170000002,0.19238914453333336,0.3273918976,0.373641164,0.16982835170000002,1.1760543681
0.37692557825000006,3.15528359355,0.20341747720000003,0.28813623634999996,0.37692557825000006,0.27078039330000003,0.20341747720000003,1.0559049751999998
0.38772062855,3.0817759284,0.1959614289,0.2869811518,0.38772062855,0.16962477065,0.1959614289,1.0085218937
0.4367982247,4.391001265833333,0.17965614050000003,0.2799505041666667,0.4367982247,0.2706020115666667,0.17965614050000003,0.9461036741000001
0.406572711575,3.3956656754,0.35463047470000003,1.0188861168,0.406572711575,0.352046177675,0.35463047470000003,0.486249303
0.31027160205000004,2.07097904345,0.15452336485,0.219086189,0.31027160205000004,0.3846955421,0.15452336485,1.31044809025
0.30455931810000003,1.2345046823,0.1938711065,0.2201363096,0.30455931810000003,0.5158222708,0.1938711065,1.3512166466
0.33728288435,1.86598199455,0.3069455251,0.6519407643,0.33728288435,0.5684378173,0.3069455251,0.7411970073333333
0.36652151668000005,3.0486795191400002,0.22954037905000002,0.4452962625,0.36652151668000005,0.48686728826000003,0.22954037905000002,0.73399517995
